#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_great_grass_sea;The Great Grass Sea;La Grande Mer Herbeuse;;;El Gran Mar de Hierba;;;;;;;;;x
KHAL_male;Khal;Khal;;;Khal;;;;;;;;;x
KHAL_female;Khaleesi;Khaleesi;;;Khaleesi;;;;;;;;;x
KHALASAR_OF;Khalasar;Khalasar;;;Khalasar;;;;;;;;;x
EVTTITLEclash_of_kings.50;Mother of Dragons;Mère des Dragons;;;Madre de Dragones;;;;;;;;;x
EVTDESCclash_of_kings.50;Salvation! The prophetic Red Comet has led you to Qarth! As you pass through the three immense and elegantly painted walls that serve as one of the Nine Wonders of Man, you can't help but gaze at the bones of those who have been denied entry. Sheltered by Xaro Xhoan Daxos, you quickly discover the politics of Qarth to be a danger all its own, but danger does not stop the dragon.\n\n By burning the Lhazareen Witch you have laid claim to your birthright of Fire and Blood. The Usurper is dead, Westeros is shattered, and you long for home. Use this time to nurse your dragons and soon you will return to cast down the usurper's dogs and unite the Seven Kingdoms once more.;Enfin ! La comète rouge prophétique vous a guidé jusqu'à Qarth ! Alors que vous passez sous les trois immenses et élégantes portes qui font partie des neuf merveilles de l'homme, vous ne pouvez vous empêcher de penser à ceux qui sont morts et qui n'auront pas la chance de voir cette magnifique cité. Protégée et hébergée par Xaro Xhoan Daxos, vous ne tardez pas à découvrir les dangers de la politique à Qarth, mais les dangers n'arrêtent pas le dragon.\n\n En brûlant la sorcière lhazaréenne vous avez revendiqué votre droit de naissance, fait de Feu et de Sang. L'Usurpateur est mort, Westeros est au bord de l'éclatement. Vous êtes encore loin de chez vous, profitez de ce temps pour élever vos dragons, et bientôt vous reviendrez pour châtier les chiens de l'Usurpateurs et pour unir à nouveau les Sept Couronnes.;;;Salvación! La profecía del Cometa Rojo te ha llevado a Qarth! Al pasar a través de las tres paredes inmensas y elegantemente pintadas que sirven como una de las nueve Maravillas del Hombre, no puedes dejar de mirar los huesos de los que se les ha negado la entrada. Al abrigo de Xaro Xhoan Daxos, descubres rápidamente que la política de Qarth es muy peligrosa, pero el peligro no detiene al dragón.\n\n Por la quema de la bruja Ihazareena has reclamado tu derecho de nacimiento de Fuego y Sangre. El usurpador ha muerto, Poniente se hace añicos. Hay que aprovechar este tiempo para amamantar a los dragones y pronto volverás para aniquilar a los perros del usurpador y unir los Siete Reinos, una vez más.;;;;;;;;;x
EVTOPTAclash_of_kings.50;I am the rightful Queen!;Je suis la Reine légitime !;;;Yo soy la verdadera Reina!;;;;;;;;;x
EVTTITLEclash_of_kings.51;The House of the Undying;L'Hôtel des Nonmourants;;;La Casa de los Eternos;;;;;;;;;x
EVTDESCclash_of_kings.51;In this city of splendors, you find The House of the Undying to be the least splendid of all. You behold a grey and ancient ruin without towers or windows, it's crumbling form coiled like a serpent through a grove of black-barked trees bearing inky blue leaves. Your companions echo your hesitation, urging you not to enter, but ahead lies the path to your destiny.\n\n'Queen Daenerys must enter alone' says Pyat Pree, stepping out from the shadow of the trees, 'Take my arm and let me lead you'.;Dans cette ville de splendeurs, vous trouvez l'Hôtel des Nonmourants des plus vétustes.  La bâtisse est toute en longueur, serpentant un milieu du massif d'arbres. Le mortier de ses murs tombe en poussière et les tuiles noires qui le couvrent sont pour la plupart démises ou cassées. Vos compagnons font écho à votre hésitation, vous pressant de ne pas entrer. Mais votre destin se trouve face à vous.\n\n'La reine Daenerys entrera seule ou n'entrera pa'' dit Pyat Pree, surgissant de sous les arbres. 'Prenez mon bras, permettez que je vous conduise.';;;'En esta ciudad de esplendores, te encuentras La Casa de los Eternos que es la menos espléndida de todas. Contemplas una ruina gris y antigua, sin torres ni ventanas, de forma enroscada como la de una serpiente a través de un bosque de árboles de corteza negra y hojas azules. Tus compañeros no quieren seguir y te instan a no entrar, pero por delante se encuentra el camino hacia tu destino.\n\n''La reina Daenerys debe entrar sola ''dice Pyat Pree, al salir de la sombra de los árboles:'' Toma mi brazo y deja que te lleve ''.';;;;;;;;;x
EVTOPTAclash_of_kings.51;I am no child;Je ne suis pas une enfant;;;No soy una niña;;;;;;;;;x
EVTTITLEclash_of_kings.5100;Shade of the Evening;Ombre-du-Soir;;;Color-del-ocaso;;;;;;;;;x
EVTDESCclash_of_kings.5100;You make your way through the darkened grove and are presented with a crystal glass filled with thick blue liquid: shade of the evening, the wine of warlocks. You gulp down the potion and as the warlock speaks, you are reminded of every taste you have ever known…and none of them.\n\n'Within, you will see many things that disturb you. Visions of loveliness and visions of horror, wonders and terrors. Sights and sounds of days gone by and days to come and days that never were. If you value your soul, take care and do just as I tell you. Take the door to your right. Each time, the door to your right. If you should come upon a stairwell, climb. Never go down, and never take any door but the first to your right.';Vous progressez jusqu'à ce qu'on vous présente une fine flûte de cristal emplie d'un épais breuvage bleu : ombre-du-soir, le vin des conjurateurs. Vous buvez la potion et, tandis que le conjurateur parle, vous vous souvenez de toutes les saveurs que vous avez connues et aucune d'elles...\n\n'Avec ceci, vous allez voir de nombreuses choses qui vous toucheront. Des visions de délices et des visions d'horreur, merveilles et terreurs. Soupirs et sons de jours enfuis et de jours à venir et de jours qui jamais ne furent. Prenez garde et faîtes ce que je vous dis. Empruntez la porte à droite. Chaque fois, la porte à ma droite. Si vous arrivez devant une cage d'escalier, montez. Ne descendez pour rien au monde, et, pour rien au monde, n'allez emprunter d'autre porte que la première porte à droite.';;;'Caminas a través del oscuro bosque y te dan una copa de cristal llena de líquido espeso azul: color del ocaso, el vino de los brujos. Bebes la poción y el brujo te habla, te recuerda  todos los gustos que has conocido ... y ninguno de ellos.\n\n''Dentro, podrás ver muchas cosas que te perturbarán. Visiones bellas y visiones de terror, maravillas y terrores. Vistas y sonidos de antaño y de días que estan por venir y días que nunca existieron. Si valoras tu alma, ten cuidado y haz lo que yo te diga. Debes tomar la puerta de tu derecha. Siempre, la puerta de tu derecha. Si debes ir por una escalera, siempre debes subir. Nunca bajar, y nunca tomar ninguna puerta, pero el primero a la derecha''.';;;;;;;;;x
EVTOPTAclash_of_kings.5100;The door to my right…;La porte à ma droite…;;;La puerta de mi derecha...;;;;;;;;;x
EVTDESCclash_of_kings.5101;You find yourself in a stone anteroom with four doors, one on each wall. A mold-eaten carpet, once colored with whorls of gold, lies at your feet. Within the walls, you hear a faint scurrying and scrabbling of rats. You heed the warlock's advice and chose the right-most door three times, each leading you to a room identical as the one before. It's clear, you are in the presence of sorcery.;Vous vous trouvez dans un vestibule de pierre comportant quatre portes, une par mur. Au sol se trouve un tapis mité qui ne conservait qu'un vague souvenir de ses coloris somptueux de jadis. Vous suivez les instructions du conjurateur et choisissez par trois fois la porte de droite pour tomber à chaque fois dans une pièce identique à la précédente. C'est clair, il s'agit de sorcellerie.;;;Te encuentras en una antesala de piedra con cuatro puertas, una en cada pared. Una alfombra comida por el moho, que una vez estuvo decorada con hilos de oro. Oyes ruidos dentro de las paredes, como ratas que escarbaran y corretearan. Prestas atención a los consejos del brujo y eliges la puerta de más a tu derecha tres veces, cada una te conduce a una habitación idéntica a la anterior. Está claro, que estás en presencia de brujería.;;;;;;;;;x
EVTOPTAclash_of_kings.5101;I choose the door on the left...;Je choisis la porte à ma gauche…;;;Elijo la puerta de la izquierda...;;;;;;;;;x
EVTOPTBclash_of_kings.5101;I choose the door in the middle...;Je choisis la porte au centre…;;;Elijo la puerta que está en el medio...;;;;;;;;;x
EVTOPTCclash_of_kings.5101;I choose the door on the right...;Je choisis la porte à ma droite…;;;Elijo la puerta a la derecha...;;;;;;;;;x
EVTOPTDclash_of_kings.5101;Blue. No, yell- Aughhhhh!;Bleu. Non jau- Aaaaaaah !;;;Azul. No, amar-Aughhhhh!;;;;;;;;;x
EVTTITLEclash_of_kings.5102;Wolf in the Sunlight;Le loup à la lumière du soleil;;;Lobo en la luz del sol;;;;;;;;;x
EVTDESCclash_of_kings.5102;You emerge into a long, dim, high-ceilinged hall. Along the right hand is a row of torches burning with a smoky orange light, but the only doors are to your left and not all of them are closed. You tell yourself not to look, but the temptation is too strong...\n\nIn one room you see a Dire Wolf bearing an iron crown perched atop a dune of sand. He howls triumphantly beneath a blazing sun, the gleaming corpse of a golden lion speared beneath him. His eyes follow you with contempt as you continue down the hall. Only a stairwell down marks the end of the passage, and still, the only doors are to your left.;Vous aboutissez à un long corridor obscur et très haut de plafond. Sur le côté droit brûlent de loin en loin des torches qui répandent une lumière orange et fuligineuse, mais il n'y a des portes qu'à votre gauche et toutes ne sont pas fermées. Vous vous forcez à ne pas regarder... mais la tentation est trop forte...\n\nDans l'une des pièces vous apercevez un loup-garou couronné de fer et perché sur une dune de sable. Il hurle triomphalement devant un soleil flamboyant, le cadavre d'un lion d'or gît à ses pieds, transpercé de part en part par une lance. Son regard vous suit alors que vous poursuivez votre route. A la fin du corridor vous trouvez une cage d'escalier s'enfonçant dans les ténébres et toutes les portes se trouvent à votre gauche.;;;Emerges en una sala alargada, de techos altos, envuelta en la penumbra. A lo largo de la pared derecha había una hilera de antorchas que ardían con luz anaranjada y humeante, pero todas las puertas estaban a la izquierda y no todas ellas están cerradas. Te dices que no vas a mirar, pero la tentación es demasiado fuerte...\n\nEn una sala hay un lobo temible que lleva una corona de hierro en lo alto de una duna de arena. Él aúlla triunfalmente bajo un sol ardiente ante el cadáver resplandeciente de un león de oro atravesado por una lanza en su vientre. Sus ojos te siguen con desprecio a medida que continuas por el pasillo. Sólo una escalera hacia abajo marca el final del pasaje, y aún así, las únicas puertas están a tu izquierda.;;;;;;;;;x
EVTOPTAclash_of_kings.5102;The first door on the right...is the last door to the left!;La première porte sur la droite… est la dernière porte sur la gauche !;;;La primera puerta a la derecha...es la última puerta a la izquierda!;;;;;;;;;x
EVTTITLEclash_of_kings.5103;Breaking of the Arm;Le bras cassé;;;Rotura del Brazo;;;;;;;;;x
EVTDESCclash_of_kings.5103;You emerge into a long, dim, high-ceilinged hall. Along the right hand is a row of torches burning with a smoky orange light, but the only doors are to your left and not all of them are closed. You tell yourself not to look, but the temptation is too strong...\n\nIn one room you gaze upon a long stretch of sandy bluffs being engulfed by tidal waves of massive proportions. The land breaks apart before your very eyes as enormous chunks of earth rain down into the sea like pebbles splashing into a pool. You turn away from the awe-inspiring sight, for you must continue down the hall. Only a stairwell down marks the end of the passage, and still, the only doors are to your left.;Vous aboutissez à un long corridor obscur et très haut de plafond. Sur le côté droit brûlent de loin en loin des torches qui répandent une lumière orange et fuligineuse, mais il n'y a des portes qu'à votre gauche et toutes ne sont pas fermées. Vous vous forcez à ne pas regarder... mais la tentation est trop forte...\n\nDans l'une des pièces vous apercevez une langue de terre couverte de sable, submergée par des vagues immenses. La terre se brise devant vos yeux avant de disparaître dans les profondeurs de la mer. Vous vous détournez de la vision et continuez votre chemin.;;;Emerges en una sala alargada, de techos altos, envuelta en la penumbra. A lo largo de la pared derecha había una hilera de antorchas que ardían con luz anaranjada y humeante, pero todas las puertas estaban a la izquierda y no todas ellas están cerradas. Te dices que no vas a mirar, pero la tentación es demasiado fuerte...\n\nEn una habitación ves un largo tramo de acantilados de arena que están siendo engullidos por olas de grandes proporciones. La tierra se rompe ante tus propios ojos y ves caer fragmentos de tierra al mar. Te das la vuelta porque debes continuar por el pasillo. Sólo una escalera hacia abajo marca el final del pasaje, y aún así, las únicas puertas están a tu izquierda.;;;;;;;;;x
EVTTITLEclash_of_kings.5104;The Red Room;La chambre rouge;;;El Cuarto Rojo;;;;;;;;;x
EVTDESCclash_of_kings.5104;You emerge into a long, dim, high-ceilinged hall. Along the right hand is a row of torches burning with a smoky orange light, but the only doors are to your left and not all of them are closed. You tell yourself not to look, but the temptation is too strong...\n\nIn one room you come upon a feast of corpses. Savagely slaughtered, the feasters lay strewn across overturned chairs and hacked trestle tables, asprawl in pools of congealing blood. In the throne above them sits a dead man with the head of a wolf and an iron crown. His eyes follow you with mute appeal as you continue on. Only a stairwell down marks the end of the passage, and still, the only doors are to your left.;Vous aboutissez à un long corridor obscur et très haut de plafond. Sur le côté droit brûlent de loin en loin des torches qui répandent une lumière orange et fuligineuse, mais il n'y a des portes qu'à votre gauche et toutes ne sont pas fermées. Vous vous forcez à ne pas regarder... mais la tentation est trop forte...\n\nDans l'une des pièces vous apercevez un banquet de cadavres. Abominablement massacrés, les convives gisent pèle-mêle, recroquevillés parmi des sièges renversés, des tables à tréteaux démolies, dans des mares de sang mal coagulé. Certains n'ont plus de membres ni même de tête. Des mains tranchées tiennent toujours une coupe sanglante, une cuillère de bois, du pilon rôti, un morceau de pain. De son trône les domine un mort à face de loup. La tête couronnée de fer, il tient en guise de sceptre un gigot d'agneau, et, lourd d'un appel muet, son regard vous suit alors que vous poursuivez votre chemin. Vous vous détournez de la vision et continuez votre chemin. A la fin du corridor vous trouvez une cage d'escalier s'enfonçant dans les ténébres et toutes les portes se trouvent à votre gauche.;;;Emerges en un tenue y largo pasillo de techo alto. A lo largo de tu mano derecha hay una hilera de antorchas encendidas con una luz naranja llena de humo, pero las únicas puertas están a tu izquierda y no todas ellas están cerradas. Te dices que no vas a mirar, pero la tentación es demasiado fuerte ... \n\nEn una habitación hay un festín de cadáveres. Salvajemente sacrificados, los comensales yacen esparcidos por sillas volcadas y en mesas destrozadas, manchas de charcos de sangre coagulada. En el trono por encima de ellos se encuentra un hombre muerto con la cabeza de un lobo y una corona de hierro. Sus ojos te siguen con muda súplica a medida que continuas hacia adelante. Sólo una escalera hacia abajo marca el final del pasaje, y aún así, las únicas puertas están a tu izquierda.;;;;;;;;;x
EVTDESCclash_of_kings.5105;You find yourself in yet another stone anteroom with four doors, one on each of the twisty stone walls. The floor seems to move slowly under your feet, as if it were trying to trip you. You are gripped by a sudden sense of desperation, want nothing more than to be done with this house of horrors, but still, three doors lie before you...;Vous vous retrouvez dans un nouveau vestibule en pierre avec quatre portes, un sur chacun des murs. Le sol semble se mouvoir sous vos pieds, comme s'il cherchait à vous faire trébucher. Vous êtes soudainement pris par un sentiment de désespoir, vous n'avez qu'une envie, celle d'en finir avec cette maison des horreurs. Mais il reste toujours trois portes devant vous... ;;;Te encuentras en otra antesala de piedra con cuatro puertas, en cada una de las paredes de piedra. El suelo parece moverse lentamente bajo tus pies, como si tratara de hacerte tropezar. Te quedas paralizada por una repentina sensación de desesperación, deseas irte de esta casa de los horrores, pero aún así, tres puertas ante ti te mienten...;;;;;;;;;x
EVTTITLEclash_of_kings.5106;Ebon Invasion;Invasion d'Ebène;;;Invasión de Ébano;;;;;;;;;x
EVTDESCclash_of_kings.5106;You emerge once more into a long, dim, high-ceilinged hall. Along the right hand is a row of torches burning with a smoky orange light, but the doors are to your left and not all of them are closed. Again, you tell yourself not to look, but the temptation proves too strong...\n\nThe first room you come across reveals a horde of ebony-skinned warriors marching across blood-stained sands. Pale-skinned lords slaughter each other over their petty feuds, oblivious to the danger. Their leader stands triumphantly upon a bluff marking the edge of the desert, his gaze fixed firmly on the north as his head-dress of brilliantly colored feathers blowing magnificently in the wind. The terrifying sight spurs you onward. Only a stairwell down marks the end of the passage, and still, the only doors are to your left.;Vous aboutissez une nouvelle fois dans un long corridor obscur et très haut de plafond. Sur le côté droit brûlent de loin en loin des torches qui répandent une lumière orange et fuligineuse, mais il n'y a des portes qu'à votre gauche et toutes ne sont pas fermées. Vous vous forcez à ne pas regarder... mais la tentation est trop forte...\n\nDans la première pièce devant laquelle vous passez, vous pouvez voir des guerriers à la peau d'ébène, débout sur un monticule de sable ensanglanté. Face à eux, des lords à la peau pâle s'entretuent, ignorant le danger. Le chef des hommes à la peau sombre se tient fièrement face au nord, ses magnifiques habits balayés par le vent. Cette vision vous donne la chaire de poule et vous décidez de continuer. A la fin du corridor vous trouvez une cage d'escalier s'enfonçant dans les ténébres et toutes les portes se trouvent à votre gauche.;;;Emerges de nuevo en una sala alargada, de techos altos, envuelta en la penumbra. A lo largo de la pared derecha había una hilera de antorchas que ardían con luz anaranjada y humeante, pero todas las puertas estaban a la izquierda y no todas ellas están cerradas. Te dices que no vas a mirar, pero la tentación es demasiado fuerte...\n\nLa primera habitación muestra una horda de guerreros de piel de ébano marchando a través de arenas ensangrentadas. Señores de piel pálida se matan entre sí por sus pequeñas rencillas, ajenos al peligro. Su líder se destaca triunfante sobre un acantilado que marca el borde del desierto, con la mirada fijada firmemente en el norte y su tocado de plumas de colores brillantes que vuelan al viento. La visión aterradora te impulsa hacia adelante. Sólo una escalera hacia abajo marca el final del pasaje, y aún así, las únicas puertas están a tu izquierda.;;;;;;;;;x
EVTTITLEclash_of_kings.5107;The Kneeling King;Le Roi qui a ployé le genou;;;El Rey Arrodillado;;;;;;;;;x
EVTDESCclash_of_kings.5107;You emerge once more into a long, dim, high-ceilinged hall. Along the right hand is a row of torches burning with a smoky orange light, but the doors are to your left and not all of them are closed. Again, you tell yourself not to look, but the temptation proves too strong...\n\nThe first room you come across reveals a grass field beside the bank of a tremendous river. On opposite sides of the field, two armies stand poised, each of them several thousand men strong. Between the two armies one King kneels before another as three dragons circle overhead. The sight fills you with a vague sense of sorrow, but you know you must move onward. Only a stairwell down marks the end of the passage, and still, the only doors are to your left.;Vous aboutissez une nouvelle fois dans un long corridor obscur et très haut de plafond. Sur le côté droit brûlent de loin en loin des torches qui répandent une lumière orange et fuligineuse, mais il n'y a des portes qu'à votre gauche et toutes ne sont pas fermées. Vous vous forcez à ne pas regarder... mais la tentation est trop forte...\n\nDans la première pièce devant laquelle vous passez, vous apercevez un grand fleuve et une plaine où deux armées se font face et s'observent. Entre elles vous distinguez un roi s'agenouillant devant un autre tandis que trois dragons tournent dans le ciel. La vision provoque en vous un sentiment de chagrin, mais vous savez que vous devez continuer plus avant. A la fin du corridor vous trouvez une cage d'escalier s'enfonçant dans les ténébres et toutes les portes se trouvent à votre gauche.;;;Emerges de nuevo en una sala alargada, de techos altos, envuelta en la penumbra. A lo largo de la pared derecha había una hilera de antorchas que ardían con luz anaranjada y humeante, pero todas las puertas estaban a la izquierda y no todas ellas están cerradas. Te dices que no vas a mirar, pero la tentación es demasiado fuerte...\n\nEn la primera habitación hay un campo de hierba junto a la orilla de un gran río. En lados opuestos del campo, se alzan dos ejércitos, cada uno de ellos con varios miles de hombres fuertes. Entre los dos ejércitos un rey se arrodilla ante los tres dragones. La visión te llena de una vaga sensación de dolor, pero sabes que debes moverte hacia adelante. Sólo una escalera hacia abajo marca el final del pasaje, y aún así, las únicas puertas están a tu izquierda.;;;;;;;;;x
EVTTITLEclash_of_kings.5108;Mother;Mère;;;Madre;;;;;;;;;x
EVTDESCclash_of_kings.5108;You emerge once more into a long, dim, high-ceilinged hall. Along the right hand is a row of torches burning with a smoky orange light, but the doors are to your left and not all of them are closed. Again, you tell yourself not to look, but the temptation proves too strong...\n\nOne room reveals ten thousand slaves lifting blood-stained hands before you as you race by on your silver, riding like the wind. 'Mother!' they cry 'Mother, mother!' they reach for you, touching you, tugging at your cloak, the hem of your skirt. They want you, they need you, the fire, the life...You gasp and open your arms to give yourself to them...but at the last moment you realize your mistake, and pass on from the vision further down the hall. Only a stairwell down marks the end of the passage, and still, the only doors are to your left.;Vous aboutissez une nouvelle fois dans un long corridor obscur et très haut de plafond. Sur le côté droit brûlent de loin en loin des torches qui répandent une lumière orange et fuligineuse, mais il n'y a des portes qu'à votre gauche et toutes ne sont pas fermées. Vous vous forcez à ne pas regarder... mais la tentation est trop forte...\n\nDans une pièce vous apercevez dix mille esclaves levant des mains ensanglantées vers vous alors que vous galopez sur votre argenté. 'Mère !' crient-ils, 'Mère, mère !'. Ils vous touchent, tirent votre manteau... Ils vous veulent, ils ont besoin de vous, du feu, de la vie... Vous en pouvez vous en empêcher, vous ouvrez vos bras pour vous donner à eux... mais au dernier moment vous réalisez votre erreur et vous vous détournez de la vision. A la fin du corridor vous trouvez une cage d'escalier s'enfonçant dans les ténébres et toutes les portes se trouvent à votre gauche.;;;Emerges una vez más en una oscura y larga sala de techo alto. A lo largo de tu mano derecha hay una hilera de antorchas encendidas con una luz naranja llena de humo, pero las puertas están a tu izquierda y no todas ellas están cerrads. Una vez más, te dices a ti mismo que no vas mirar, pero la tentación resulta demasiado fuerte ... \n\nEn una habitación hay diez mil esclavos levantando las manos manchadas de sangre mientras vas montada en tu plata, cabalgando como el viento. ¡Madre! gritan '¡Madre, madre!' se acercan a ti, quieren tocarte, tirando de tu capa, de la orla de tu falda. Ellos te quieren, ellos te necesitan, el fuego, la vida ... tu te mueres y abrestsus brazos para dartelos lo mismo a ellos ... pero en el último momento te das cuenta de tu error, y pasas de la visión a más abajo en el pasillo . Sólo una escalera hacia abajo marca el final del pasaje, y aún así, las únicas puertas están a tu izquierda.;;;;;;;;;x
EVTDESCclash_of_kings.5109;Your sense of foreboding grows as the scurrying sounds within the walls seem to get louder, and behind you notice the torches have begun to flutter out. One more gutters out and the darkness creeps a little further down the hall towards you... as you listen you seem to hear something else coming, shuffling itself slowly along the faded carpet... terror fills you, and you must quickly decide which door to take.;Un mauvais pressentiment se fait jour en vous alors que les bruits provenant des murs s'amplifient. Derrière vous vous remarquez que les torches ont commencé à s'éteindre. La dernière expire alors que vous marchez toujours, vous laissant dans l'obscurité la plus totale... et vous percevez un bruit étrange, comme si quelqu'un vous suivait lentement, trainant les pieds sur le tapis. La terreur monte en vous, et vous devez rapidement décider quelle porte prendre.;;;Tu sentimiento de aprensión crece a medida que el correteo que suena dentro de los muros parece volverse más alto, y detrás de ti notas las antorchas que han empezado a titilar. Unas canaletas más adelante notas que algo se arrastra hacia ti en la oscuridad... arrastrando los pies lentamente a lo largo de la alfombra descolorida... El terror te llena, y tienes que decidir rápidamente qué puerta a tomar.;;;;;;;;;x
EVTTITLEclash_of_kings.5110;A Wall Sunders;Un mur brisé;;;Un Muro Roto;;;;;;;;;x
EVTDESCclash_of_kings.5110;You emerge once more into a long, dim, high-ceilinged hall. Along the right hand is a row of torches burning with a smoky orange light, but the doors are to your left and not all of them are closed. You know you will not have the strength to look away, and steel yourself for the vision to come...\n\nThe scene behind the open door reveals a shimmering white wall topped with a handfull of black-garbed sentinels. Suddenly, an ear-piercing shriek fills the air and the wall begins to crack and shatter. Enormous sheets of ice slide off of the wall in waves, as this once magnificent wonder crumbles into the earth. A horde of savages clamber over the ruins, a great black horn borne on their backs. You continue onward toward the stairwell at the end of the passage.;Vous aboutissez une nouvelle fois dans un long corridor obscur et très haut de plafond. Sur le côté droit brûlent de loin en loin des torches qui répandent une lumière orange et fuligineuse, mais il n'y a des portes qu'à votre gauche et toutes ne sont pas fermées. Vous savez que vous n'aurez pas la force de détournez le regard et vous préparez donc à la prochaine vision...\n\nLa scène derière la porte ouverte vous révèle un grand mur blanc sur lequel patrouillent des sentinelles vêtues de noir. Soudainement un bruit assourdissant déchire les airs et le mur se met à craqueler avant de se briser totalement. D'énormes blocs de glace s'écrasent au sol, et un nuage de neige engloutit le monde. A peine dissipé, celui-ci révèle une horde de sauvages escaladant les ruines du mur. Derrière eux, vous apercevez un grand cor noir. Vous vous détournez et continuez plus avant jusqu'à la cage d'escalier marquant la fin du corridor.;;;Emerges de nuevo en una sala alargada, de techos altos, envuelta en la penumbra. A lo largo de la pared derecha había una hilera de antorchas que ardían con luz anaranjada y humeante, pero todas las puertas estaban a la izquierda y no todas ellas están cerradas. Te dices que no vas a mirar, pero la tentación es demasiado fuerte...\n\nLa escena detrás de la puerta abierta revela un muro blanco brillante rematado con un puñado de centinelas vestidos de negro. De repente, un grito ensordecedor llena el aire y el muro comienza a agrietarse y romperse. Láminas enormes de hielo caen en oleadas, y ves que esta magnífica maravilla se desmorona en la tierra. Una horda de salvajes trepa sobre las ruinas, llevando con ellos un gran cuerno negro. Continúas hasta la escalera del final del pasillo.;;;;;;;;;x
EVTOPTAclash_of_kings.5110;I wish to be done with this place...;J'aimerais en avoir fini avec cet endroit…;;;Deseo acabar con este lugar…;;;;;;;;;x
EVTTITLEclash_of_kings.5111;The Warrior in Flesh;Le Guerrier incarné;;;El Guerrero en Carne;;;;;;;;;x
EVTDESCclash_of_kings.5111;You emerge once more into a long, dim, high-ceilinged hall. Along the right hand is a row of torches burning with a smoky orange light, but the doors are to your left and not all of them are closed. You know you will not have the strength to look away, and steel yourself for the vision to come...\n\nThe scene behind the open door reveals a Kingdom clashing over a field of blood. Amidst the chaos, two warriors commence a deadly dance to a chorus of singing blades. Finally, the knight in gleaming white armor is struck down by the warrior in black. The victor kneels over his fallen foe, shielding him from harm. All at once, the touching scene is ended by a hail of arrows and you continue onward toward the stairwell at the end of the passage.;Vous aboutissez une nouvelle fois dans un long corridor obscur et très haut de plafond. Sur le côté droit brûlent de loin en loin des torches qui répandent une lumière orange et fuligineuse, mais il n'y a des portes qu'à votre gauche et toutes ne sont pas fermées. Vous savez que vous n'aurez pas la force de détourner le regard et vous préparez donc à la prochaine vision...\n\nAu-delà de la porte ouverte il n'y a que le sang et la fureur qui ravagent un royaume. Deux guerriers émergent soudain du chaos et entament une danse d'acier et de sang. A la toute fin, le guerrier en noir terrasse le chevalier en armure d'albâtre. Mais au lieu de l'achever il s'agenouille devant son adversaire et le protège du danger. Mais la scène touchante est brutalement interrompue par une pluie de flèches, aussi décidez vous de continuer en direction de la cage d'escalier au bout du corridor.;;;Emerges de nuevo en una sala alargada, de techos altos, envuelta en la penumbra. A lo largo de la pared derecha había una hilera de antorchas que ardían con luz anaranjada y humeante, pero todas las puertas estaban a la izquierda y no todas ellas están cerradas. Te dices que no vas a mirar, pero la tentación es demasiado fuerte...\n\nLa escena de detrás de la puerta abierta revela un Reino chocando sobre un campo de sangre. En medio del caos, dos guerreros comienzan una danza mortal como un coro de espadas cantarinas. Finalmente, el caballero de brillante armadura blanca es derribado por el guerrero de negro. El vencedor se arrodilla al lado de su enemigo caído, protegiéndolo de cualquier daño. De repente, la conmovedora escena se termina por una lluvia de flechas y continúas hasta la escalera del final del pasillo.;;;;;;;;;x
EVTTITLEclash_of_kings.5112;The Red Sword;L'épée rouge;;;La Espada Roja;;;;;;;;;x
