#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
obj_find_lover_title;Fall in Love;Tomber amoureux;Legen Sie sich einen Liebhaber zu;Fall in Love;Enamorarse;;;;;;;;;x
EVTDESCambition.56;Whilst [Root.TopLiege.GetTitledFirstName]'s proposed invasion may be bold, you cannot help be opposed to it on the grounds of law and custom. You point out to all those present that no ruler, not even a [Root.TopLiege.GetTitle], cannot just set aside accepted laws and acquire land by conquest without any just claim.  A good portion of your fellow nobles agree with this sentiment, but then many also shouted you down.;Bien que la proposition de [Root.TopLiege.GetTitledFirstName] puisse paraître audacieuse, vous n'avez pu vous empêcher de vous y opposer au nom des lois et des coutumes. Vous rappelez qu'aucun dirigeant, pas même un(e) [Root.TopLiege.GetTitle], ne peut ignorer les lois et s'emparer dans de terres sans avoir de justes revendications sur ces dernières. Une bonne partie des nobles présents ont semblé d'accord avec votre avis, mais d'autres n'en n'ont manifestement pas tenu compte.;;;La propuesta de la invasión de [Root.TopLiege.GetTitledFirstName] es ingeniosa, pero no puedes dejar de oponerte a ella por motivos de ley y costumbre. Señalas a todos los presentes que ningún gobernante, ni siquiera [Root.TopLiege.GetTitle], puede simplemente dejar de lado las leyes y aceptar adquirir tierras sin ninguna reclamación justa. Una buena parte de tus compañeros nobles están de acuerdo con este sentimiento, pero luego muchos terminaron abucheándote. ;;;;;;;;;x
EVTOPTAambition.56;[Root.Religion.GetRandomGodName] will not look kindly on this;[Root.Religion.GetRandomGodName] ne verra(ont) pas ce projet d'une bon œil.;;;[Root.Religion.GetRandomGodName] no verá esto con buenos ojos.;;;;;;;;;x
EVTDESCambition.57;[From.GetTitledFirstName] was always one for rules and strict laws, so it was no surprise when [From.GetSheHe] opposed the invasion on the grounds of law and custom. [From.GetSheHeCap] pronounces to all those present that no ruler, not even a [From.TopLiege.GetTitle], cannot just set aside accepted laws and acquire land by conquest without any just claim.  A good portion of the nobles of the council agreed with this sentiment, but then many also shouted [From.GetHerHim] down.;[From.GetTitledFirstName] n'a jamais aimé que l'on enfreigne les lois, aussi personne ne fut-il surpris lorsqu'[From.GetSheHe] s'est opposé à l'invasion au nom des lois et des coutumes. [From.GetSheHeCap] a rappelé qu'aucun dirigeant, pas même un(e) [Root.TopLiege.GetTitle], ne peut ignorer les lois et s'emparer dans de terres sans avoir de justes revendications sur ces dernières. Une bonne partie des nobles présents ont semblé d'accord avec son avis, mais d'autres n'en n'ont manifestement pas tenu compte.;;;[From.GetTitledFirstName] fue siempre honorable y estricto, por lo que no fue una sorpresa cuando [From.GetSheHe] se opuso a la invasión. [From.GetSheHeCap] reprocha a todos los presentes que ningún gobernante, ni siquiera [From.TopLiege.GetTitle], puede simplemente dejar de lado las leyes aceptadas y adquirir tierras por conquista sin ninguna reclamación justa. Una buena parte de los nobles del consejo estuvieron de acuerdo, pero luego muchos le abuchearon.;;;;;;;;;x
EVTDESCambition.58;A war in a foreign land seems like great fun to you, and you are not shy in sharing your thoughts with your fellow councillors. You praise [Root.TopLiege.GetTitledFirstName] for potentially granting everyone the oppurtunity to go on campaign, where you claim everyone will bond together in comradeship. You also quip about the women to be found and bedded, and the bastards that will be spawned because of the war.;Une guerre en terre étrangère vous semble être une bonne opportunité pour partir à l'aventure et s'amuser un peu, et vous n'avez pas eu peur de partager votre sentiment avec les autres conseillers. Vous avez félicité [Root.TopLiege.GetTitledFirstName] d'offrir à tous l'opportunité de faire campagne dans les contrée étrangères et de renforcer ainsi les liens de camaraderie. Vous avez aussi été intarissable sur les formes généreuses des femmes étrangères et sur le nombre de bâtards qui naîtront durant la guerre.;;;Una guerra en una tierra extranjera te parece muy divertida y no te cortas al compartir tus pensamientos con tus comensales. Alabas a [Root.TopLiege.GetTitledFirstName] por otorgar a todos la opurtunidad de entrar en la campaña. También haces un chiste acerca de las mujeres extranjeras, y los bastardos que se engendrarán a causa de la guerra.;;;;;;;;;x
EVTOPTAambition.58;I can't wait;J'ai hâte.;;;No puedo esperar.;;;;;;;;;x
EVTDESCambition.59;[From.GetTitledFirstName] seemed particularly excited about a campaign, but not for entirely honorable reasons. [From.GetSheHeCap] praised [Root.TopLiege.GetTitledFirstName] for potentially granting everyone the oppurtunity to go on campaign, where [From.GetSheHe] claims everyone will bond together in comradeship. [From.GetSheHeCap] also made a quip about the women to be found and bedded, and the bastards that will be spawned because of the war.;[From.GetTitledFirstName] a semblé particulièrement excité par la perspective d'une campagne, mais pas vraiment pour de bonnes raisons. [From.GetSheHeCap] a félicité [Root.TopLiege.GetTitledFirstName] d'offrir à tous l'opportunité de faire campagne dans les contrée étrangères et de renforcer ainsi les liens de camaraderie. [From.GetSheHeCap] a aussi été intarissable sur les formes généreuses des femmes étrangères et sur le nombre de bâtards qui naîtront durant la guerre.;;;[From.GetTitledFirstName] parecía particularmente entusiasmado con la campaña, pero no por razones del todo honorables. [From.GetSheHeCap] ha alabado a [Root.TopLiege.GetTitledFirstName] por otorgar a todos la opurtunidad de entrar en campaña. [From.GetSheHeCap] también hizo una broma acerca de las mujeres extranjeras, y los bastardos que se engendrarán a causa de la guerra.;;;;;;;;;x
EVTOPTAambition.59;How debauched;Débauché(e).;;;Libertino.;;;;;;;;;x
EVTDESCambition.60;[Root.PrimaryTitle.GetFOA], we have had word from [From.Capital.GetName] that [From.GetTitledFirstNameWithDynasty] has held a Grand Council of the nobles of [From.PrimaryTitle.GetName]. There [From.GetSheHe] has apparently won their backing to launch an invasion of a foreign realm, and is expected to launch one soon.;[Root.PrimaryTitle.GetFOA], nous avons reçu des nouvelles de [From.Capital.GetName], il semble que [From.GetTitledFirstNameWithDynasty] a tenu un Grand Conseil des nobles de [From.PrimaryTitle.GetName]. Apparemment [From.GetSheHe] est parvenu à obtenir leur soutien pour une invasion d'un royaume étranger et serait prêt à la lancer dans peu de temps.;;;[Root.PrimaryTitle.GetFOA], noticias de [From.Capital.GetName], al parecer [From.GetTitledFirstNameWithDynasty] celebró un Gran Consejo de nobles de [From.PrimaryTitle.GetName]. Al parecer [From.GetSheHe] ha logrado obtener el apoyo para la invasión de un reino extranjero y estaría listo para lanzarla en breve.;;;;;;;;;x
EVTOPTAambition.60;[From.GetSheHeCap] better not molest my lands;[From.GetSheHeCap] serait avisé de ne pas m'attaquer.;;;Sería prudente que no me atacase.;;;;;;;;;x
invasion_ambition;Ambition Conquest;Conquête ambitieuse;;;Conquista Ambiciosa.;;;;;;;;;x
invasion_ambition_desc;§Y$CLAIMANT$§! has won the backing of their vassals to launch a once in a lifetime invasion, and so can use this Casus Belli to claim §Y$TITLE$§! by right of conquest.\n\nIf the holder of $TITLE$ is neither the same culture group or religion group as $CLAIMANT$ then all occupied holdings will be siezed on victory.;§Y$CLAIMANT$§! a obtenu le soutien de ses vassaux pour lancer une invasion une fois dans sa vie, et peut utiliser ce Casus Belli pour revendiquer §Y$TITLE$§! par droit de conquête.\n\nSi le propriétaire de $TITLE$ n'est pas du même groupe culturel et religieux que $CLAIMANT$ alors tous les domaines occupés seront confisqués.;;;§Y$CLAIMANT$§! ha obtenido el respaldo de sus vasallos para lanzar una invasión, puede utilizar este Casus Belli, tan solo una vez en la vida, para reclamar §Y$TITLE$§! por derecho de conquista.\n\nSi el propietario $TITLE$ no es del mismo grupo cultural y religioso que el $CLAIMANT$  todas las zonas ocupadas serán confiscadas.;;;;;;;;;x
EVTDESCambition.700;[From.GetTitledFirstName] seems to have been making a lot of effort to get closer to you these past months, and now you consider each other to be good friends.;[From.GetTitledFirstName] semble avoir fait beaucoup d'efforts ces derniers mois pour se rapprocher de vous et désormais vous le considéré comme un bon ami.;;;[From.GetTitledFirstName] parece haber intentado estar cerca de ti estos últimos meses, y lo consideras como un buen amigo.;;;;;;;;;x
EVTOPTAambition.700;We share a close bond now;Nous avons des liens étroits désormais.;;;Compartimos estrechos vínculos.;;;;;;;;;x
EVTDESCambition.70;The feast in [Root.Liege.Location.GetName] has been going on for many hours, [Root.Liege.GetTitledFirstName] seems in good spirits. Now would would be a good time to approach [Root.Liege.GetHerHim] and engage [Root.Liege.GetHerHim] in conversation.;Le banquet [Root.Liege.Location.GetName] dure depuis des heures, [Root.Liege.GetTitledFirstName] semble de bonne humeur. Peut-être est-ce le bon moment pour l'approcher et engager la conversation avec [Root.Liege.GetHerHim].;;;El banquete en [Root.Liege.Location.GetName] se prolonga durante horas, [Root.Liege.GetTitledFirstName] parece de buen humor. Tal vez sea buen momento para acercarse e intentar conversar con [Root.Liege.GetHerHim].;;;;;;;;;x
EVTOPTAambition.70;I'm sure we'll get along;Je suis sûr que nous nous entendrons.;;;Estoy seguro de que nos llevaremos bien;;;;;;;;;x
EVTDESCambition.71;The feast has been going for a long while now, and now [From.GetTitledFirstNameWithDynasty] approaches you on the dais. [From.GetSheHeCap] seems keen to enage you in coversation, and [From.GetSheHe] is trying to flatter you at every opportunity.;Le banquet dure depuis un certain temps maintenant, c'est à ce moment que [From.GetTitledFirstNameWithDynasty] vient s'asseoir à côté du dais. [From.GetSheHeCap] semble vraiment vouloir engager la conversation avec vous, et [From.GetSheHe] ne perd pas une opportunité de vous flatter.;;;El banquete se prolonga durante horas, y [From.GetTitledFirstNameWithDynasty] se acerca al estrado, parece que quiere entablar una conversación contigo, y no pierde ocasión para halagarte;;;;;;;;;x
EVTOPTAambition.71;I am enjoying this talk;J'apprécie cette conversation.;;;Estoy disfrutando de esta charla;;;;;;;;;x
EVTOPTBambition.72;This sycophant bores me;Ce sycophante m'ennuie.;;;Este adulador me aburre;;;;;;;;;x
TOOLTIPambition.71;You approach the dais and attempt to engage [Root.Liege.GetTitledFirstName] in conversation.;Vous vous approchez du dais et engagez la conversation avec [Root.Liege.GetTitledFirstName].;;;Te acercas al estrado y comienzas a charlar con [Root.Liege.GetTitledFirstName].;;;;;;;;;x
opinion_acquaintance;Made Good Acquaintance;A fait bonne connaissance;;;Ha hecho buenas migas;;;;;;;;;x
EVTDESCambition.72;[From.GetTitledFirstName] welcomed you next to [From.GetHerHim] on the dais, and you spent many hours talking, drinking and laughing. At the end of the feast [From.GetSheHe] thanked you for the company, and bid you come back soon to talk some more.;[From.GetTitledFirstName] vous a accueilli à côté de [From.GetHerHim] sur le dais, et vous avez passé des heures à discuter, boire et rire. A la fin du banquet [From.GetSheHe] vous a remercié pour votre compagnie et a dit espérer que vous reveniez sous peu pour discuter davantage avec [From.GetHerHim].;;;[From.GetTitledFirstName] te ha reservado asiento a su lado en el estrado, y pasáis horas charlando, bebiendo y riendo. Al finalizar el banquete, te ha agradecido la compañía y espera que regreses pronto para seguir charlando con él.;;;;;;;;;x
EVTOPTAambition.72;This could be the start of a good friendship;Cela pourrait être le début d'une belle amitié.;;;Este podría ser el inicio de una buena amistad;;;;;;;;;x
EVTDESCambition.73;[From.GetTitledFirstName] seemed irritated at your presence, this despite your best efforts at flattery and witty conversation. You tried to pull out your best stories and jokes, but [From.GetSheHe] eventually excused [From.GetHerHim]self and moved on to the other guests.;[From.GetTitledFirstName] a semblé irrité de votre présence malgré vos efforts pour le flatter et engager la conversation. Vous avez essayé de raconter vos meilleures histoires et blagues mais [From.GetSheHe] a fini par s'excuser et s'est retourné pour discuter avec d'autres invités.;;;[From.GetTitledFirstName] parecía irritado de tu presencia a pesar de tus intentos de halagarle y entablar conversación. Intentas contar tus mejores historias y gracias pero acabó excusándose y regresó para hablar con otros invitados.;;;;;;;;;x
EVTOPTAambition.73;I'll make [From.GetHerHim] like me next time;La prochaine [From.GetSheHe] m'appréciera.;;;La próxima vez me apreciará;;;;;;;;;x
EVTDESCambition.74;[Root.Liege.GetTitledFirstName]'s army is currently at rest in [Root.Liege.Location.GetName], a good time to gather around a campfire and bond. You and [Root.Liege.GetTitledFirstName] exchanged stories about many battle and wars, and after a long evening you feel you know [Root.Liege.GetHerHim] better.;L'armée de [Root.Liege.GetTitledFirstName] a fait halte à [Root.Liege.Location.GetName], c'est le bon moment pour discuter autour d'un bon feu de camp. Vous et [Root.Liege.GetTitledFirstName] échangez des histoires sur les guerres et les batailles et après une longue soirée vous sentez que vous le(a) connaissez mieux.;;;El ejército de [Root.Liege.GetTitledFirstName] hace un alto en [Root.Liege.Location.GetName], es buen momento para conversar alrededor de un fuego. Tu y [Root.Liege.GetTitledFirstName] intercambiáis historias de guerra y batallas y tras una larga noche sientes que le conoces mejor.;;;;;;;;;x
EVTOPTAambition.74;War makes fast friends;La guerre forge rapidement des amitiés.;;;La guerra forja amistades rápidamente;;;;;;;;;x
TOOLTIPambition.75;You and [Root.Liege.GetTitledFirstName] bond whilst at war;Vous avez créez des liens avec [Root.Liege.GetTitledFirstName] pendant la guerre.;;;Estrechas lazos con [Root.Liege.GetTitledFirstName] durante la guerra.;;;;;;;;;x
EVTDESCambition.75;The army is currently at rest in [Root.Location.GetName], a good time to gather around a campfire and bond. [From.GetTitledFirstName], one of the commanders, seemed eager to exchange stories about battles and war, and after a long evening you feel you know [From.GetHerHim] better.;L'armée fait halte à [Root.Location.GetName], un bon moment pour discuter autour d'un bon feu de camp. [From.GetTitledFirstName], l'un des commandants, semblent vraiment vouloir échanger des histoires de batailles et de guerres avec vous, et après une longue soirée vous sentez que vous le(a) connaissez mieux.;;;El ejército hace un alto en [Root.Location.GetName], un buen momento para conversar alrededor de un fuego. [From.GetTitledFirstName], uno de los comandantes, parece querer intercambiar historias de batallas y guerras contigo, y tras una larga noche sientes que le conoces mejor.;;;;;;;;;x
EVTDESCambition.77;Whilst in [Root.Liege.Location.GetName] I thought of a perfect idea to try and bond with [Root.Liege.GetTitledFirstName]. If we went to a local tavern to drink, and maybe befriend a lusty wench or two, we would surely become fast friends!;Alors que vous vous trouvez à [Root.Liege.Location.GetName] vous avez subitement une bonne idée pour tisser des liens avec [Root.Liege.GetTitledFirstName]. S'il venait avec vous dans une taverne pour boire ou pour culbuter une ou deux ribaudes, vous deviendrez rapidement de bons amis !;;;Mientras estáis en [Root.Liege.Location.GetName] se te ocurre una buena idea para estrechar lazos con [Root.Liege.GetTitledFirstName]. Si viniese contigo a una taberna para beber y estar con una golfa o dos, os convertiréis rápidamente en amigos.;;;;;;;;;x
EVTOPTAambition.77;Yes, I shall suggest it at once;Oui, je devrais lui proposer.;;;Sí, debería proponérselo.;;;;;;;;;x
TOOLTIPambition.78;You invite [Root.Liege.GetTitledFirstName] to join you to go a local tavern;Vous invitez [Root.Liege.GetTitledFirstName] à boire un verre dans une taverne.;;;Invitas a [Root.Liege.GetTitledFirstName] a beber una jarra en una taberna.;;;;;;;;;x
EVTDESCambition.78;After a day of routine council meetings, [From.GetTitledFirstName] approaches you with an unsual request. [From.GetSheHeCap] suggests that you join [From.GetHerHim] in a visit to local tavern, so that you may bond over [Root.GetAlcoholicDrink], and maybe even some willing wenches.;Après une journée de conseil particulièrement harassante, [From.GetTitledFirstName] vient vous voir et vous propose de faire un tour dans une taverne en sa compagnie pour boire un verre et peut-être culbuter une putain.;;;Tras una jornada de reuniones agotadoras, [From.GetTitledFirstName] viene a verte y te propone dar una vuelta y tomar algo en una taberna y tal vez conocer a alguna golfa.;;;;;;;;;x
EVTOPTAambition.78;That sounds fun, I shall join you;Pourquoi pas, ça m'a l'air divertissant.;;;¿Por qué no? Suena divertido.;;;;;;;;;x
EVTOPTBambition.78;An absurd proposition;Quelle proposition absurde !;;;Una propuesta absurda;;;;;;;;;x
EVTDESCambition.79;[From.GetTitledFirstName] seemed quite enthused by your suggestion, and agreed to join you in a visit to the tavern. All the evening you had a merry time with the local minor lords, the smallfolk and the pretty tavern wenches, drinking much ale and [Root.GetAlcoholicDrink] in the process.;[From.GetTitledFirstName] a semblé particulièrement enthousiasmé par votre proposition et a accepté de se joindre à vous pour visiter la taverne. Vous avez passé la soirée dans la bonne humeur, entouré de chevaliers errants, de petites gens et de filles peu farouches, tout en buvant force bière et vin.;;;[From.GetTitledFirstName] parecía entusiasmado con tu invitación y aceptó visitar la taberna. Pasáis la noche en un ambiente agradable, rodeado de caballeros errantes, paisanos y mujeres, y bebiendo mucho vino y cerveza.;;;;;;;;;x
EVTOPTAambition.79;A perfect way to make friends;Un bon moyen de faire des amis.;;;Una buena forma de hacer amigos.;;;;;;;;;x
EVTDESCambition.80;[From.GetTitledFirstName] didn't seem to like the idea of visiting a common tavern. [From.GetSheHeCap] claimed to other matters to attend to that evening, and couldn't spend the time drinking and wenching.;[From.GetTitledFirstName] n'a pas semblé apprécié l'idée de visiter une taverne. [From.GetSheHeCap] a dit avoir à faire ce soir et n'avait pas de temps à perdre à boire ou à caresser l'arrière-train de paysannes.;;;A [From.GetTitledFirstName] no pareció entusiamarle la idea de visitar una taberna. Dijo que tenía que hacer cosas por la noche y no tenía tiempo para perderlo bebiendo o acariciando nalgas de campesinas.;;;;;;;;;x
EVTOPTAambition.80;Yes [From.PrimaryTitle.GetFOA], maybe another time;Oui [From.PrimaryTitle.GetFOA], peut-être une autre fois.;;;Si [From.PrimaryTitle.GetFOA], tal vez en otra ocasión.;;;;;;;;;x
EVTDESCambition.81;If I want to befriend [Root.Liege.GetTitledFirstName] I will have to try and engage [Root.Liege.GetHerHim] in some interesting conversation. If I perhaps seek an audience whilst [Root.Liege.GetSheHe] is in [Root.Liege.GetHerHis] quarters, maybe even bring [Root.GetAlcoholicDrink], I'll be able to make [Root.Liege.GetHerHim] look more favourably upon me.;Si vous voulez devenir l'ami de [Root.Liege.GetTitledFirstName] vous allez devoir essayer d'engager une conversation avec [Root.Liege.GetHerHim]. Si vous parveniez à obtenir une audience alors qu'[Root.Liege.GetSheHe] se trouve dans ses quartiers, et que vous apportiez une bone bouteille de vin, peut-être vous considérera-t-il plus favorablement.;;;Si quieres ser amigo de [Root.Liege.GetTitledFirstName] deberás intentar comenzar una conversación con [Root.Liege.GetHerHim]. Si consigues una audiencia cuando se encuentre en su cámara, llevando una buena botella de vino, quizás tendrá una mejor impresión.;;;;;;;;;x
EVTOPTAambition.81;[Root.Liege.GetSheHeCap] cannot fail to like me;[Root.Liege.GetSheHeCap] ne pourra pas faire autrement que m'apprécier.;;;[Root.Liege.GetSheHeCap] no podrá más que apreciarme.;;;;;;;;;x
TOOLTIPambition.82;You seek an audience with [Root.Liege.GetTitledFirstName] in [Root.Liege.GetHerHis] private quarters.;Vous demandez audience à [Root.Liege.GetTitledFirstName] dans ses quartiers.;;;Solicitas una audiencia a [Root.Liege.GetTitledFirstName] en su cámara privada.;;;;;;;;;x
EVTDESCambition.82;Whilst in your private quarters, [From.GetTitledFirstName] comes seeking an audience. [From.GetSheHeCap] comes bearing [From.GetAlcoholicDrink], and is making what appears to be much effort at flattery and interesting conversation.;Alors que vous êtes dans vos quartiers, [From.GetTitledFirstName] vient vous demander audience. [From.GetSheHeCap] apporte une bonne bouteille de vin et semble vouloir vous flatter et engager la conversation avec vous.;;;Mientras estabas en tus aposentos, [From.GetTitledFirstName] te ha pedido audiencia. Trae una botella de buen vino y parece querer adularte y mantener una conversación contigo.;;;;;;;;;x
EVTOPTAambition.82;Please do sit [From.GetTitle] [From.GetFirstName], let us talk;Prenez place s'il vous plaît[From.GetTitle] [From.GetFirstName], discutons un peu.;;;Tomad asiento [From.GetTitle] [From.GetFirstName], hablemos un poco.;;;;;;;;;x
EVTOPTBambition.82;This [From.GetManWoman] bores me, dismiss [From.GetHerHim];Cet(te) [From.GetManWoman] m'ennuie, renvoyez-le(a).;;;Este [From.GetManWoman] me aburre, sacadlo de aquí.;;;;;;;;;x
EVTDESCambition.83;[From.GetTitledFirstName] seemed pleased to have some company, and invited you to sit and talk. You discussed affairs of the realm and exchanged stories, all the while drinking through the [Root.GetAlcoholicDrink]. At the end of the meeting [From.GetSheHe] bid you a warm farewell, inviting you back again for a meeting soon.;[From.GetTitledFirstName] a semblé apprécié d'avoir de la compagnie et vous a invité à vous asseoir et à discuter. Vous avez parlé des affaires du royaume avant d'échanger quantité d'histoires, tout en discutant le vin. A la fin, [From.GetSheHe] a fait de chaleureux adieux et vous a invité à revenir le(a) voir.;;;[From.GetTitledFirstName] pareció apreciar la compañía y te invitó a sentarte y charlar. Habláis sobre los asuntos del reino e intercambiáis gran cantidad de historias mientras bebéis el vino. Al final, se despidió calurosamente y te invita a volver en otra ocasión.;;;;;;;;;x
EVTOPTAambition.83;We will count eachother as friends soon;Nous sommes amis désormais.;;;Pronto seremos amigos.;;;;;;;;;x
EVTDESCambition.84;[From.GetTitledFirstName] seemed peturbed at your presence in [From.GetHerHis] private quarters. [From.GetSheHeCap] enagaged you in awkard conversation for a while, but eventually [From.GetSheHe] thanked you for the [Root.GetAlcoholicDrink] and dismissed you, claiming to have important matters to attend to.;[From.GetTitledFirstName] a semblé perturbé par votre présence dans ses quartiers privés. [From.GetSheHeCap] a quelque peu discuter avec vous mais tout en restant à distance. Puis [From.GetSheHe] vous a remercié pour le vin avant de vous demander de partir, prétextant d'importantes choses à faire.;;;[From.GetTitledFirstName] pareció inquieto por tu presencia en sus aposentos. Conversó un poco contigo pero manteniendo las distancias. Luego, te agradeció el regalo del vino antes de pedirte que marcharas, excusándose en algo importante que hacer.;;;;;;;;;x
EVTOPTAambition.84;How can [From.GetSheHe] not like my witticisms?;Comment ne peut-[From.GetSheHe] pas apprécier mon bel esprit ?;;;¿Cómo no ha apreciado mi ingenio?;;;;;;;;;x
EVTDESC250701;Your liege [Root.Liege.GetTitle] [Root.Liege.GetFirstName] is fighting again another vassal who is trying to gain independence. What should we do?.;Votre suzerain [Root.Liege.GetTitle] [Root.Liege.GetFirstName] combat un de ses vassaux qui veut devenir indépendant. Que devons-nous faire? ;;;Tu Señor [Root.Liege.GetTitle] [Root.Liege.GetFirstName] está combatiendo a un vasallo rebelde. ¿que deberíamos hacer?;;;;;;;;;x
EVTOPTA250701;It's our chance!.;Une occasion à ne pas manquer !;;;Es nuestra oportunidad.;;;;;;;;;x
EVTOPTB250701;We should wait and see.;Nous devrions attendre et voir ce qui se passe.;;;Deberíamos esperar y ver qué pasa.;;;;;;;;;x
obj_become_independent_title;Become Independent.;Devenir indépendant.;;;Independizarse.;;;;;;;;;x
obj_become_independent_desc;[This.GetTitledFirstName] desires independence from [This.GetHerHis] tyrannical liege.;[This.GetTitledFirstName] désire prendre son indépendance de son suzerain tyrannique. ;;;[This.GetTitledFirstName] desea independizarse de su Señor.;;;;;;;;;x
obj_bloodline_iron_throne_title;See Our House rule [Root.GetIronThroneRealmName];Voir notre Maison sur le Trône de Fer;;;Ver a nuestra casa sentada en el Trono de Hierro;;;;;;;;;x
obj_bloodline_iron_throne_desc;It is not enough for the [This.GetOnlyDynastyName] Dynasty to rule only these lands. It must spread and flourish - and there is no seat more esteemed than that of [Root.GetIronThroneRealmName]. [This.GetTitledFirstName] will see to it that a member of [This.GetHerHis] house occupies that throne.;Gouverner ses propres terres n'est pas suffisant pour la Dynastie [This.GetOnlyDynastyName]. Elle doit s'étendre et se développer. Or il n'y a pas de position plus estimable que sur le Trône de Fer. [This.GetTitledFirstName] veut voir l'un des membres de sa Maison occuper ce trône.;;;Para la Casa [This.GetOnlyDynastyName] no es suficiente con gobernar sus tierras, aspiran a posiciones superiores y no hay nada más superior que el Trono de Hierro. A [This.GetTitledFirstName] le encantaría ver que un miembro de su casa se sienta en el Trono de Hierro.;;;;;;;;;x
TOOLTIPobj_bloodline_iron_throne_success;A member of your dynasty is the holder, spouse or heir apparent to [Root.GetIronThroneRealmName]\n;;;;;;;;;;;;;x
plot_buy_loyalty_title;Buy [This.GetTitledFirstName] of [This.Liege.PrimaryTitle.GetName]'s loyalty;Acheter la loyauté de [This.GetTitledFirstName] de [This.Liege.PrimaryTitle.GetName];;;Comprar la lealtad de [This.GetTitledFirstName] de [This.Liege.PrimaryTitle.GetName];;;;;;;;;x
plot_buy_loyalty_desc;[This.GetTitledFirstNameWithDynasty] is on the council of [This.Liege.GetTitledFirstName] of [This.Liege.PrimaryTitle.GetName], and [From.GetTitledFirstName] has decided to try and buy their loyalty. If successful they will be able to assign them missions through the personal interaction menu.;[This.GetTitledFirstNameWithDynasty] est au conseil de [This.Liege.GetTitledFirstName] de [This.Liege.PrimaryTitle.GetName] et [From.GetTitledFirstName] a décidé d'essayer d'acheter sa fidélité. En cas de succès, il pourra lui assigner des missions via le menu d'interaction personnelle. ;;;[This.GetTitledFirstNameWithDynasty] está en el Consejo de [This.Liege.GetTitledFirstName] de [This.Liege.PrimaryTitle.GetName] y [From.GetTitledFirstName] ha decidido comprar su lealtad. En caso afirmativo, podrás asignarle misiones a través del menú de interacción personal.;;;;;;;;;x
TOOLTIPplot_buy_loyaltyBOUGHT;[This.GetTitledFirstName]'s loyalty is NOT already bought\n;La loyauté de [This.GetTitledFirstName] n'est pas déjà achetée\n;;;La lealtad de [This.GetTitledFirstName] no ha sido aún comprada\n;;;;;;;;;x
opinion_loyalty_bought;Loyalty Bought;Fidélité Achetée;;;Lealtad comprada;;;;;;;;;x
opinion_bribe_rejected;Bribe Rejected;A Rejeté Pot de Vin ;;;Soborno Rechazado;;;;;;;;;x
opinion_loyal;Loyal;Loyal;;;Leal;;;;;;;;;x
opinion_rejected_approach;Rejected approach;A rejeté la proposition;;;Acercamiento rechazado;;;;;;;;;x
plot_buy_loyalty_decision;[Root.GetPlot];[Root.GetObjective];;;[Root.GetObjective];;;;;;;;;x
plot_buy_loyalty_decision_desc;Put the plot into motion by approaching [Root.PlotTarget.GetTitledName] with a loyalty incentive. If successful you will be able to assign them missions through the personal interaction menu.;Faire débuter le complot en approchant [Root.PlotTarget.GetTitledName] avec de quoi gagner sa fidélité. Si vous réussissez, vous pourrez lui assigner des missions via le menu d'intéraction personnelle. ;;;Iniciar el complot acercándote a [Root.PlotTarget.GetTitledName] ganándote su lealtad. Si tienes éxito. Podrás asignarle misiones desde el menú de interacción personal.;;;;;;;;;x
EVTDESCplot_event.1;[Root.GetTitledFirstName], It appears we both have similar concerns against [Root.Liege.GetTitledFirstName] and to that end I propose we establish a relationship where we could both benefit.\n\n Regards,\n[From.GetFirstNameWithDynasty];[Root.GetTitledFirstName], il semble que nous ayons le même objectif concernant [Root.Liege.GetTitledFirstName]. Je propose que nous travaillions de concert pour parvenir à nos fins.\n\n Cordialement,\n[From.GetFirstNameWithDynasty];;;[Root.GetTitledFirstName], parece que tenemos el mismo objetivo concerniente a [Root.Liege.GetTitledFirstName]. Propongo que trabajemos juntos para lograr nuestros objetivos.\n\n Cordialmente,\n[From.GetFirstNameWithDynasty];;;;;;;;;x
EVTOPTAplot_event.1;A gift of gold would benefit me;Un peu d'or me ferait du bien.;;;Un poco de oro me ayudaría.;;;;;;;;;x
EVTOPTBplot_event.1;Interesting, I will wait before I decide ;Intéressant, je vais attendre avant de me décider.;;;Interesante, voy a esperar antes de decidirme.;;;;;;;;;x
EVTOPTCplot_event.1;This is not for me;Ce n'est pas pour moi.;;;No es para mí.;;;;;;;;;x
EVTOPTDplot_event.1;This is dishonourable bribery! I will inform my liege;C'est une abjecte tentative de corruption ! Je vais prévenir mon seigneur.;;;Es un abyecto intento de corrupción! Informaré a mi señor;;;;;;;;;x
EVTDESCplot_event.2;[Root.GetTitledFirstName], Your proposal is most intriguing. I think some certain gifts would enable us to have very fruitful relationship.\n\n Regards,\n [From.GetTitledFirstName];[Root.GetTitledFirstName], votre proposition est des plus intrigantes. Je pense que quelques cadeaux nous permettraient d'avoir des relations des plus fructueuses.\n\n Cordialement,\n [From.GetTitledFirstName];;;[Root.GetTitledFirstName], Vuestra proposición es de lo más intrigante. Creo que algunos regalos nos permitirían tener una relación más fructífera.\n\n Cordialmente,\n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTAplot_event.2;Give [From.GetHerHim] what he wants;Lui donner ce qu'[From.GetSheHe] veut;;;Dadle lo que quiera.;;;;;;;;;x
