#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCESSOS104;The beast makes contact with the ship, breathing not flame, but a breathe as cold as ice, a chill so terrible that it freezes many of the men solid in half a heartbeat. The dragon is too strong, the ship is in great peril...;La bête arrive sur le navire, soufflant non pas des flammes mais un souffle glacé, un froid si terrible qu'il congela beaucoup d'hommes en l'espace d'un instant. Le dragon est trop fort, le navire est en grand danger... ;;;La bestia cae sobre el barco, exhalando no llamas sino un resuello más frío que el hielo, un frío tan terrible que congela a muchos de los hombres en un respiro. El dragón es demasiado fuerte, el barco está en grave peligro...;;;;;;;;;x
EVTOPTAESSOS104;What is this creature!?;Mais quelle est cette créature ! ?;;;Qué es esta criatura!?;;;;;;;;;x
EVTDESCESSOS105;The beast makes contact with the ship, breathing not flame, but a breathe as cold as ice, a chill so terrible that it freezes many of the men solid in half a heartbeat. As it dives again, however, you spot an opening, and bring your blade down upon its neck. The dragon is slain, its corpse melting away into the sea.;La bête arrive sur le navire, soufflant non pas des flammes mais un souffle glacé, un froid si terrible qu'il congela beaucoup d'hommes en l'espace d'un instant. Alors qu'il plonge encore, vous repérez une ouverture, et plongez votre épée à travers son cou. Le dragon est tué, et son corps fond lentement dans la mer.;;;La bestia cae sobre el barco, exhalando no llamas sino un resuello más frío que el hielo, un frío tan terrible que congela a muchos de los hombres en un respiro. Cuando cae en picado de nuevo, detectas una brecha y diriges tu espada hacia su cuello. El dragón está muerto y su cuerpo se derrite en el mar.;;;;;;;;;x
EVTOPTAESSOS105;That was close;C'était moins une !;;;Estuvo cerca;;;;;;;;;x
EVTDESCESSOS103_btw;During the night, you were hunting in [Root.Location.GetName] when a large creature flew from over the horizon. It seems to be made of living ice, with eyes of pale blue crystal and vast translucent wings through which the moon and stars can be seen as it wheels across the sky. It is an Ice Dragon! This colossal beast, much larger than a common dragon, is making a dive for you and your men!;Durant la nuit, vous chassiez à [Root.Location.GetName] avec vos hommes lorsqu'une immense créature arriva en volant de l'horizon. Elle semble faite de glace vivante, avec des yeux de cristal bleu pâle, et de vastes ailes translucides à travers desquelles on peut apercevoir la lune et les étoiles. C'est un Dragon de Glace ! Cette bête colossale, beaucoup plus imposante d'un dragon commun, plonge vers vous et vos hommes !;;;Durante la noche, tú y tus hombres cazábais en [Root.Location.GetName] cuando una criatura enorme voló desde más allá del horizonte. Parecía estar hecha de hielo vivo y tenía los ojos azul cristalino y al planear dejaba ver la luna y las estrellas a través de sus alas traslúcidas. Es un dragón de hielo! Esta colosal bestia, más grande que un dragón común, cae en picado hacia vuestra posición!;;;;;;;;;x
EVTDESCESSOS104_btw;The beast makes contact with you and your men, breathing not flame, but a breathe as cold as ice, a chill so terrible that it freezes many of the men solid in half a heartbeat. The dragon is too strong, you and your men are in great peril...;La bête arrive sur vous et vos hommes, soufflant non pas des flammes mais un souffle glacé, un froid si terrible qu'il congela beaucoup d'hommes en l'espace d'un instant. Le dragon est trop fort, vous et vos hommes êtes en grand danger... ;;;La bestia cae sobre tus hombres, exhalando no llamas sino un resuello más frío que el hielo, un frío tan terrible que congela a muchos de los hombres en un respiro. El dragón es demasiado fuerte, tú y rus hombres estáis en grave peligro...;;;;;;;;;x
EVTDESCESSOS105_btw;The beast makes contact with you and your men, breathing not flame, but a breathe as cold as ice, a chill so terrible that it freezes many of the men solid in half a heartbeat. As it dives again, however, you spot an opening, and bring your blade down upon its neck. The dragon is slain, its corpse melting away into the ground.;La bête arrive sur vous et vos hommes, soufflant non pas des flammes mais un souffle glacé, un froid si terrible qu'il congela beaucoup d'hommes en l'espace d'un instant. Alors qu'il plonge encore, vous repérez une ouverture, et plongez votre épée à travers son cou. Le dragon est tué, et son corps fond lentement sur le sol.;;;La bestia cae sobre tus hombres, breathing not flame, exhalando no llamas sino un resuello más frío que el hielo, un frío tan terrible que congela a muchos de los hombres en un respiro. Cuando cae en picado de nuevo, detectas una brecha y diriges tu espada hacia su cuello. El dragón está muerto y su cuerpo se derrite en el suelo.;;;;;;;;;x
EVTDESCessos.106;The Pearl-White Emperoros of old lived normal lives and fathered heirs until the time of their coronation when they sacrificed their manhood root and stem upon their coronation so that they could better serve the realm as God Emperor.  As the newly crowned God Emperor, should I follow their lead?;Les Empereurs Blanc perle de jadis vivaient une vie normale et concevaient des héritiers jusqu'au moment de leur couronnement, où ils sacrifiaient leur virilité pour mieux servir le royaume en tant qu'Empereur-Dieu. En tant qu'Empereur-Dieu récemment couronné, dois-je suivre leur exemple ?;;;Los emperadores blanco perla vivieron como cualquier hombre mientras fueron jóvenes príncipes, tomando esposas y concubinas y engendrando herederos, pero al ascender al trono entregaron su hombría para consagrarse al Imperio. Como recién coronado Dios Emperador, debería seguir su ejemplo?;;;;;;;;;x
EVTOPTAessos.106;I will devote myself to the realm and my people.;Je me dévouerai au royaume et à mon peuple;;;Dedicaré mi vida al Imperio y a mi pueblo;;;;;;;;;x
EVTOPTBessos.106;Hah!;Hah!;;;Ja!;;;;;;;;;x
EVTDESCessos.107;Though millions may worship the God-Emperors of Yi TI and prostrate themselves before him whenever he appears, the imperial writ extends no farther than the walls of the capital. The hundred princes of the empire rule their own realms as they please, as do the brigands, priest-kings, sorcerers, warlords, and imperial generals and tax collectors outside their domains. One such warlord by the name of [From.GetFirstNameWithDynasty] is rampaging in your lands, intent on establishing a powerbase at your expense!;Bien que des millions de personnes vénèrent l'Empereur-Dieu de Yi-Ti et se prosternent devant lui chaque fois qu'il apparaît, le pouvoir impérial s'arrête aux murs de la capitale. Les centaines de princes de l'empire dirigent leur royaume comme bon leur semble, tout comme les brigands, les prêtres-rois, les sorciers, les chefs de guerre, et les généraux impériaux et collecteurs de taxes restent à l'écart de leurs domaines. Un de ces chefs de guerre, [From.GetFirstNameWithDynasty] saccage vos terres, dans l'intention d'établir son pouvoir à vos dépends ! ;;;Aunque sean millones los que veneran a los Dioses Emperadores de Yi Ti y se postran ante ellos cuando aparecen, el mandato imperial no trasciende más allá de las murallas de la ciudad. Los cientos de príncipes gobiernan sus reinos a su antojo, y fuera de ellos rigen caudillos, forajidos, reyes sacerdote, generales imperiales y recaudadores de impuestos. Uno de estos caudillos conocido como [From.GetFirstNameWithDynasty] está arrasando tus tierras, con la intención de establecer un feudo a tu costa!;;;;;;;;;x
EVTOPTAessos.107;This brigand will not topple me;Ce brigand ne me renversera pas;;;Este forajido no me derrocará;;;;;;;;;x
EVTDESCessos.108;Though millions may worship the God-Emperors of Yi TI and prostrate themselves before him whenever he appears, the imperial writ extends no farther than the walls of the capital. The hundred princes of the empire rule their own realms as they please, as do the brigands, priest-kings, sorcerers, warlords, and imperial generals and tax collectors outside their domains. One such warlord by the name of [FromFrom.GetFirstNameWithDynasty] is rampaging in the lands of [From.GetTitledFirstNameWithDynasty], intent on establishing a powerbase at [From.GetHerHis] expense!;Bien que des millions de personnes vénèrent l'Empereur-Dieu de Yi-Ti et se prosternent devant lui chaque fois qu'il apparaît, le pouvoir impérial s'arrête aux murs de la capitale. Les centaines de princes de l'empire dirigent leur royaume comme bon leur semble, tout comme les brigands, les prêtres-rois, les sorciers, les chefs de guerre, et les généraux impériaux et collecteurs de taxes restent à l'écart de leurs domaines. Un de ces chefs de guerre, [From.GetFirstNameWithDynasty] saccage les terres de [From.GetTitledFirstNameWithDynasty], dans l'intention d'établir son pouvoir à ses dépends ! ;;;Aunque sean millones los que veneran a los Dioses Emperadores de Yi Ti y se postran ante ellos cuando aparecen, el mandato imperial no trasciende más allá de las murallas de la ciudad.  Los cientos de príncipes gobiernan sus reinos a su antojo, y fuera de ellos rigen caudillos, forajidos, reyes sacerdote, generales imperiales y recaudadores de impuestos. Uno de estos caudillos conocido como [FromFrom.GetFirstNameWithDynasty]  está arrasando las tierras de [From.GetTitledFirstNameWithDynasty], con la intención de establecer un feudo a su costa!;;;;;;;;;x
EVTOPTAessos.108;The authority of the Emperor is indeed weak;L'autorité de l'Empereur est effectivement faible;;;La autoridad del Emperador es realmente débil;;;;;;;;;x
EVTDESCessos.109;While sailing along the mighty Rhoyne notice the water beginning to ripple.  Suddenly the water parts and a giant horned turtle larger than your boat appears and lets out a thumming bellow louder than any warhorn.;Tandis que vous naviguiez sur la puissante Rhoyne, vous vous apercevez que l'eau commence à onduler. Tout à coup l'eau s'écarte et une tortue géante à corne surgit, plus grande que votre navire, et pousse un meuglement tonitruant plus assourdissant qu'une corne de guerre.;;;Mientras navegas a lo largo del imponente Rhoyne notas que el agua comienza a ondularse. De repente el agua se separa y una enorme tortuga cornuda más grande que el barco aparece y emite un gruñido más ruidoso que cualquier cuerno de guerra.;;;;;;;;;x
EVTOPTAessos.109;A truly awe inspiring sight.;Une vision absolument sidérante;;;Un espectáculo realmente imponente.;;;;;;;;;x
EVTDESCessos.110;Of the lands that lie beyond the Five Forts, we know little. Legends and lies are all that ever reach us of these far places. We hear of cities where the men soar like eagles on leathern wings, of towns made of bones, of a race of bloodless men who dwell near the Dry Deep. Whispers reach us of the Grey Waste and its cannibal sands, and of the Shrykes who live there, half-human creatures with green-scaled skin and venomous bites. Are these truly lizard-men, or men clad in the skins of lizards? Or are they no more than fables, the grumkins and snarks of the eastern deserts?;On connaît peu de choses des terres situées au-delà des Cinq Forts. Seuls des légendes et des mensonges nous sont parvenu de ces terres lointaines. On parle de cités où les hommes s'envolent comme des aigles sur des ailes de cuir, de villes faites d'os, d'une race d'hommes exsangues qui résident près de la Fosse Sèche.  Des murmures nous parviennent à propos du Désert Gris et de ses sables Cannibales, et à propos des Gryèches qui vivent là bas, êtres à moitié humains, à la peau verte écailleuse et à la morsure venimeuse. Sont-ils vraiment des hommes-lézards, ou des hommes rêvetant des peaux de lézard ? Ou sont-ils seulement des fables, comme les snarks et les tarasques des déserts de l'est ?;;;De las tierras que se encuentran más allá de los Cinco Fuertes, sabemos porco. Leyendas y embustes es todo lo que nos llega de estos lugares recónditos. Se ha oído hablar de ciudades donde los hombres planean como águilas con alas de cuero, de aldeas hechas de huesos, de una raza de hombres sin sangre que moran entre el profundo valle que llaman Piélago Seco y las montañas. Han llegado rumores del Desierto Gris y las Arenas de los Caníbales y de los shrykes que viven allí, criaturas semihumanas de escamas verdes y mordedura venenosa. ¿Son de verdad hombres lagarto o más bien hombres ataviados con pieles de lagarto, que parecería más probable? ¿O tal vez no son más que fábulas, los endriagos y tiburientes de los desiertos orientales?;;;;;;;;;x
EVTOPTAessos.110;Raiders out of the Grey Waste frequently attack the Five Forts;Des pilleurs venus du Désert Gris attaquent fréquemment les Cinq Forts;;;Asaltantes procedentes del Desierto Gris atacan frecuentemente los Cinco Fuertes.;;;;;;;;;x
TOOLTIPessos.110;A band of Grey Clansman raiders attacks The Five Forts\n;Une bande de pilleurs du Désert Gris attaque les Cinq Forts\n;;;Una horda de asaltantes del Desierto Gris ataca los Cinco Fuertes\n;;;;;;;;;x
shadowland_desc;Shadowlands Invasion;Invasion des Terres de l'Ombre;;;Invasión de las Tierras Sombrías;;;;;;;;;x
shadowland_invasion_desc;The starnge men of the Shadowlands often reave and raid the richer lands that border their dark homes.;Les étranges hommes des Terres de l'Ombre pillent souvent les terres riches qui bordent leur sombre domaine.;;;Los extraños hombres de las Tierras Sombrías a menudo asaltan y saquean las ricas tierras cercanas a sus tierras oscuras.;;;;;;;;;x
WAR_NAME_SHADOWLAND_INVASION;$CLAIMANT$'s$ORDER$ Invasion of $SECOND$;$ORDER$ de $CLAIMANT$ invasion de $SECOND$;$ORDER$$FIRST_ADJ$ Invasion von $SECOND$;;$ORDER$$FIRST_ADJ$ Invasión de $SECOND$;;;;;;;;;x
EVTDESCessos.115;You are sailing the seas to the east of Ibben, and eventually come to The Thousand Islands. These isles are sea-girt scatter of bleak and windswept rocks. Some believe they are the remnants of a drowned kingdom whose buildings were submerged by the rising sea thousands of years ago. The fish the men have caught here are oddly misshapen, with a bitter and unpleasant taste. As you pass by one island, you notice a number of natives on its beach. It is said the folk that dwell on the Thousand Islands are xenophobe, inimical to strangers. ;Vous naviguez sur les mers vers l'est d'Ibben et arrivez finalement aux Mille-Îles. Ces îles sont entourés de rochers battus par les vents. Certains pensent qu'elles sont le reste d'un royaumé noyé dont les bâtiments ont été submergés par l'eau montante, il y a des milliers d'années. Les poissons ramenés par l'équipage ont une forme étrange et un goût amer peu plaisant. Alors que vous passez à proximité d'une île, vous notez un groupe d'insulaires sur la plage. On dit que les habitants des Mille-Îles sont xénophobes.;;;;;;;;;;;;x
EVTOPTAessos.115;Leave them, few mariners land on the islands for a reason;Laissez-les, il y a bien une raison pour que si peu de marins débarquent sur les îles.;;;;;;;;;;;;x
EVTOPTBessos.115;Let us put ashore and investigate!;Débarquons et menons l'enquête !;;;;;;;;;;;;x
TOOLTIPessos.115;You land on the island to investigate the natives...;Vous débarquez sur l'île pour enquêter sur les indigènes …;;;;;;;;;;;;x
EVTDESCessos.116;As you come closer you see that the natives are hairless and have green-tinged skin, and that the females have filed their teeth into sharp points. You try to greet them, but soon they become agitated and start aggressively shouting in their own tongue. You try to placate them, but soon they launch an attack!;Comme vous vous rapprochez, vous voyez que les indigènes sont totalement glabres et ont la peau teintée de vert, et que les femelles taillent leurs dents en pointes aigües. Vous essayez de les saluer, mais bientôt ils s'agitent et commencent à crier agressivement dans leur propre langue. Vous essayez de les apaiser, mais soudain ils lancent une attaque !;;;;;;;;;;;;x
EVTOPTAessos.116;I guess they are indeed hostile to outsiders!;Je pense qu'ils sont hostiles aux étrangers !;;;;;;;;;;;;x
TOOLTIPessos.117;You and your men defeat the islanders;Vous et vos hommes êtes victorieux des insulaires.;;;;;;;;;;;;x
TOOLTIPessos.118;The islanders overwhelm you;Les insulaires vous submergent !;;;;;;;;;;;;x
EVTDESCessos.117;Though they are numerous, the islander's weapons are primitive compared to the steel you and your men carry. Most of the enemy are slain, before the rest flee back into the interior of the island.;Bien qu'ils soient nombreux, les armes des insulaires sont primitives par rapport à l'acier que vous portez, vous et vos hommes. La plupart des ennemis sont tués, avant que les autres ne fuient vers l'intérieur de l'île.;;;;;;;;;;;;x
EVTOPTAessos.117;They seem most primitive;Ils semblent des plus primitifs !;;;;;;;;;;;;x
EVTDESCessos.118;Though you and your men carry superior weaponry, their sheer numbers soon overwhlem you! You and your surviving men are forcibly disarmed and trussed up like hogs to be carried into the interior of the island. The islanders take you to a lake and set you down beside the shore. What must be a priest starts chanting in a queer tongue, and begins slicing open the throats of your men!;Bien que vous et vos hommes portent des armes supérieures, leur nombre ne cesse de vous déborder ! Vous et vos hommes survivants sont désarmés de force et saucissonnés comme des porcs pour être transportés dans l'intérieur de l'île. Les insulaires vous emmènent à un lac et vous déposent sur la rive. Ce qui doit être un prêtre commence à chanter dans une langue étrange, et commence à couper la gorge de vos hommes !;;;;;;;;;;;;x
EVTOPTAessos.118;Stop! You can't sacrifice the [Root.GetTitle] of [Root.PrimaryTitle.GetName] to some fish god!;Arrêtez ! Vous ne pouvez pas sacrifier le [Root.GetTitle] de [Root.PrimaryTitle.GetName] à un quelconque dieu poisson !;;;;;;;;;;;;x
EVTDESCessos.119;The natives are hairless and have green-tinged skin, and appear to be alarmed at your landing. Some are cowering behind trees and rocks, and what appears to be an elder comes forward with a small chest which appears to contain their wealth, as meagre as it is. The elder is gesticulating at the chest, urging you to take it, and pointing at your ship and then the sea. It seems they want you gone quickly.;Les indigènes sont dépourvus de poils, ont une peau au teint vert, et semblent être inquiets de votre débarquement. Certains se pelotonnent derrière des arbres et des rochers, et ce qui semble être un ancien se présente avec un petit coffre qui semble contenir leurs richesses, aussi maigres soient-elles. L'ancien fait des gestes vers le coffre, vous exhortant à le prendre, et pointe le doigt vers votre navire, puis vers la mer. Il semble qu'ils veulent que vous partiez au plus vite.;;;;;;;;;;;;x
EVTOPTAessos.119;Fine, lets go, these natives don't seem friendly;Bien, partons, ces indigènes ne semblent pas amicaux.;;;;;;;;;;;;x
EVTOPTBessos.119;Kil them all, there must be more treasure on this island!;Tuez-les tous, il doit y avoir plus de trésors sur cette île !;;;;;;;;;;;;x
EVTOPTCessos.119;Burn them all for the Lord of Light!;Brûlez-les tous pour le Seigneur de la Lumière !;;;;;;;;;;;;x
EVTOPTDessos.119;They may make good slaves, have them brought to the ship!;Ils peuvent faire de bons esclaves, faites-les amener sur le navire !;;;;;;;;;;;;x
EVTDESCessos.120;Before you even make the shore, the natives flee into the interior. However one young male leaps into the sea and frantically tries to reach the boat. You bring him aboard and find him to be most peculiar, hairless and green skinned, with a sliced member. He is gibbering in some queer tongue, but is humbly bowing before your feet.;Avant même que vous abordiez le rivage, les indigènes s'enfuient à l'intérieur. Cependant, un jeune homme saute dans la mer et frénétiquement tente d'atteindre le bateau. Vous l'amenez à bord et le trouvez bien étrange, glabre et à la peau verte, avec le membre circoncis. Il baragouine dans une langue étrange, mais s'incline humblement à vos pieds.;;;;;;;;;;;;x
EVTOPTAessos.120;He must be very unlike his kind to enter the sea, take him in;Il doit être très différent de ceux de son espèce pour braver la mer. Prenez-le à bord !;;;;;;;;;;;;x
EVTOPTBessos.120;I will not have this inbred heathen on my ship, throw him overboard!;Je ne garderai pas ce sauvage consanguin sur mon vaisseau, jetez-le par-dessus bord !;;;;;;;;;;;;x
EVTOPTCessos.120;Take him as a captive;Faites-le prisonnier !;;;;;;;;;;;;x
EVTTITLEessos.130;Whispers;Murmures;;;;;;;;;;;;x
EVTDESCessos.130;In my chambers and in my dreams there are Whispers. I keep looking around, but no-one is there. Even during my deepest sleep the voices are whispering. When I ask my family and friends if they hear the whispering, they only look at me with concern. What is this... what are these whispers saying?\n\n I can barely understand the words. 'Below', 'beneath', 'listen' and 'eyes'... these are the words I hear the most. Maybe someone is spying, or maybe it's nothing. Or... those filthy Warlocks? No, no... I have to focus.;"Dans mes appartements et dans mes rêves, il y a des Murmures. Je regarde autour de moi mais il n'y a personne. Même durant mon sommeil le plus profond, ces voix me chuchotent. Quand je demande à ma famille ou à mes amis si ils entendent ces chuchotements, ils ne font que me regarder avec inquiétude. Qu'est ce que c'est...que veulent dire ces Murmures ? \n\n Je peux tout juste comprendre les mots. ""Plus bas"", ""Dessous"", ""Écoute"" et ""Yeux""...ce sont les mots que j'entends le plus. Peut-être que quelqu'un m'espionne ou peut-être que ce n'est rien. Ou...ces sales sorciers? Non, non...Je dois me reprendre.";;;;;;;;;;;;x
EVTOPTAessos.130;I don't know what is happening...;Je ne sais pas ce qu'il se passe...;;;;;;;;;;;;x
EVTDESCessos.131;It happened whilst I was outside. I finally heard something... understandable. The whispers were clearer, and that voice... it was different. Calming. For a second I almost believed everything. The voices told me about [whispers_plotter.GetTitledFirstNameNoRegnal]. Involved in plot? I didn't want to believe it, but... why risk it? I sent my [Root.GetMySpymasterName ] to investigate. It was true! [whispers_plotter.GetHerHisCap] plot to [whispers_plotter.GetPlot] was real!;C'est arrivé pendant que j'étais dehors. J'ai finalement entendu quelque chose de...compréhensible. Les murmures étaient clairs, et cette voix....c'était différent. Apaisant. Pendant une seconde, j'ai presque tout cru. Ces voix me disaient à propos de [whispers_plotter.GetTitledFirstNameNoRegnal]. Impliqué dans un complot? Je ne veux pas croire ça, mais...pourquoi s'y risquer ? J'envoie mon [Root.GetMySpymasterName] enquêter. C'était vrai! [whispers_plotter.GetHerHisCap] complote à propos de[whispers_plotter.GetPlot], tout ça était vrai !;;;;;;;;;;;;x
EVTOPTAessos.131;People cannot be trusted!;On ne peut pas faire confiance aux gens !;;;;;;;;;;;;x
EVTOPTBessos.131;At least the voices can be trusted;Au moins les voix peuvent être dignes de confiance ;;;;;;;;;;;;x
EVTDESCessos.132;Finally, after so long a time, I know. I thought it was [Root.Religion.GetHighGodName] talking to me all this time, but I was wrong. All my life I've been following the way of my people, the way of the [Root.Religion.GetHighGodName]. Now, the real gods - calling themselves Old Ones, have chosen me, ME, to be their champion and their harbinger. The Old Ones keep whispering about obedience and faithful servitude in exchange for glory, wealth and power. But abandoning my gods... everything I believed in. Is this right? Is such a promise true? Or even gods are deceivers? I have to answer...;Enfin, après si longtemps, je sais. J'ai pensé que c'était [Root.Religion.GetHighGodName] qui me parler tout ce temps, mais j'avais tort. Toute ma vie j'ai suivi le chemin de mon peuple, le chemin de [Root.Religion.GetHighGodName]. Maintenant, les vrais dieux - s'appelant eux-même Les Anciens, m'ont choisi, MOI, pour être leur champion et leur prophète. Les Anciens continuent à murmurer sur l'obéissance et la servitude fidèle en échange de gloire, de richesse et de pouvoir. Mais abandonner mes dieux ... tout ce que je croyais. Est-ce vrai ? Est-ce une vraie promesse ? Les dieux sont ils trompeurs ? Je dois y répondre …;;;;;;;;;;;;x
EVTTITLEessos.132;The Old Ones;Les Anciens;;;;;;;;;;;;x
EVTOPTAessos.132;Get out of my head! I shall not be tempted by foul, false golds!;Sortez de ma tête ! Je ne serai pas tenté au péché, faux dieux !;;;;;;;;;;;;x
EVTOPTBessos.132;What have [Root.Religion.GetHighGodName] ever done for me? The Old Ones are the true power!;Qu'a fait [Root.Religion.GetHighGodName] pour moi ? Les Anciens sont le vrai pouvoir !;;;;;;;;;;;;x
EVTDESCessos.133;The Old Ones, they were just testament of my true faith. The foul whispers were sent to my head just to weaken my resolve. But now I rise stronger than ever. [Root.Religion.GetHighGodName] are the only true way!;Les Anciens, ils étaient juste le testament de ma vraie foi. Les infect murmures ont été envoyés dans ma tête juste pour affaiblir mon mental. Mais maintenant je me sens plus fort que jamais. [Root.Religion.GetHighGodName] est la seule vraie voie !;;;;;;;;;;;;x
EVTDESCessos.134;Lords, Kings and Emperors. They all shall burn, as heretic, as they were born! All are out to cast me and the Old Ones down, all out to thwart my one true purpose!;Lords, Rois et Empereurs. Ils brûleront tous, en tant qu'hérétiques, comme ils sont nés ! Tous veulent me rejeter et enterrer les Anciens, tous pour s'opposer à ma seule vrai destinée !;;;;;;;;;;;;x
EVTDESCessos.135;Even, when the voices from below whisper... clearly... I cant understand them. Sometimes I just keep talking in language of the Old. They understand me! But others don't! I don't care. Sometimes... I swear... I can feel the gods presence in my mind!;Même, quand les voix d'en-dessous murmurent ... clairement ... Je ne peux pas les comprendre. Parfois, je continue à parler dans la langue de l'Ancien. Ils me comprennent! Mais d'autres pas ! Je m'en fiche. Parfois ... Je jure ... Je peux sentir la présence des dieux dans mon esprit !;;;;;;;;;;;;x
EVTOPTAessos.135;Vaath Suuu whisper Old anthalok!;Vaath Suuu murmure un Ancien anthalok !;;;;;;;;;;;;x
EVTDESCessos.136;Kill. Kill. Offer! Blood is power!', what do my gods mean by that? Should I sacrifice someone? And if not, should I wage war? The Old Ones have never lied, never deceived me.  If they wish war they will get one. If they wish a sacrifice, they will get one. But... how? Who? Priests of R'hllor burn heretics. Some barbarians from Westeros drown people.\n\nMy advisor once found scrolls explaining the ancient lore of Leng. In the ages of the old, the Old Ones were free beneath our castles and farms. But the foolish Emperor Jar Har ordered the entrances to the ruined cities of the Old Ones be sealed. Maybe the most poetic sacrifice would be stoning someone to death. Yes, yes... that should do it. I'll order my men to collect stones from jungle ruins of Leng.;'Tue. Tue. Offre ! Le sang, c'est le pouvoir !’, Qu'est-ce que mes dieux veulent dire par là? Dois-je sacrifier quelqu'un? Et sinon, devrais-je faire la guerre? Les Anciens n'ont jamais menti, ils ne m'ont jamais trompé. S'ils veulent la guerre, ils en auront une. S'ils souhaitent un sacrifice, ils en obtiendront un. Mais comment? Qui? Les prêtres de R'hllor brûlent des hérétiques. Certains barbares de Westeros noient des gens. \n\n Mon conseiller a trouvé des parchemins expliquant l'ancienne tradition de Leng. Dans des âges reculés, les Anciens étaient libres sous nos châteaux et nos fermes. Mais le stupide Empereur Jar Har a ordonné que les entrées des villes ruinées des Anciens soient scellées. Peut-être que le sacrifice le plus poétique serait de lapider quelqu'un à mort. Oui, oui ... cela conviendra. Je vais commander à mes hommes de rassembler des pierres des ruines de la jungle de Leng.;;;;;;;;;;;;x
EVTTITLEessos.136;The Offering;L'Offrande;;;;;;;;;;;;x
EVTOPTAessos.136;[sacrifice_courtier_target.GetTitledFirstName] shall be my offering to the Old Ones;[Sacrifice_courtier_target.GetTitledFirstName] sera mon offrande aux Anciens;;;;;;;;;;;;x
EVTOPTBessos.136;Only my own blood will suffice!;Seul mon propre sang peut suffire !;;;;;;;;;;;;x
EVTOPTCessos.136;No, this isn't our way of life;Non, ce n'est pas mon style de vie.;;;;;;;;;;;;x
EVTDESCessos.137;We have had disturbing reports from [From.Capital.GetName] where [From.GetTitledFirstNameWithDynasty] has reportedly performed a blood sacrifice. [From.GetSheHeCap] has taken [From.GetHerHis] courtier [sacrifice_target.GetTitledFirstName] [sacrifice_target.GetOnlyDynastyName] to the ruined labyrinths on Leng, who was sacrificed as an offering to The Old Ones.;Nous avons eu des rapports inquiétants de [From.Capital.GetName] où [From.GetTitledFirstNameWithDynasty] aurait effectué un sacrifice de sang. [From.GetSheHeCap] a emmené le couritsan [sacrifice_target.GetTitledFirstName] [sacrifice_target.GetOnlyDynastyName] aux labyrinthes en ruines sur Leng, pour le sacrifier comme une offrande aux Anciens.;;;;;;;;;;;;x
EVTOPTAessos.137;That is worrying;C'est inquiétant;;;;;;;;;;;;x
EVTDESCessos.138;We have had disturbing reports from [From.Capital.GetName] where [From.GetTitledFirstNameWithDynasty] has reportedly performed a heinous blood sacrifice. [From.GetSheHeCap] has taken [From.GetHerHis] own kin [sacrifice_target.GetTitledFirstName] [sacrifice_target.GetOnlyDynastyName] to the ruined labyrinths on Leng, who was sacrificed as an offering to The Old Ones.;Nous avons eu des rapports inquiétants de [From.Capital.GetName] où [From.GetTitledFirstNameWithDynasty] aurait exécuté un sacrifice de sang odieux. [From.GetSheHeCap] a emmené son propre parent [sacrifice_target.GetTitledFirstName] [sacrifice_target.GetOnlyDynastyName] aux labyrinthes en ruine sur Leng, pour le sacrifier comme une offrande aux Anciens.;;;;;;;;;;;;x
EVTOPTAessos.138;That is kinslaying!;C'est du parricide !;;;;;;;;;;;;x
EVTTTILEessos.139;The Stoning;La Lapidation;;;;;;;;;;;;x
EVTDESCessos.139;The Jungle is dark and ominous... but the Old Ones must receive blood. So that we are protected. The entrances are sealed so perfectly, the Emperor was truly afraid! I order my fellow believers to stop. I'm starting to breath heavily I almost can't speak. But my men understood when I nodded, and tied [sacrifice_target.GetTitledFirstNameNoRegnal] to the stake. With a shaking hand I grabbed one of stones and looked on that face. I sighed... and cleared my mind. No single emotion shall prevent this. I MUST be strong. I lift the stone, prepare... and it's done. People hesitate... but their fear of my wrath is bigger. They start to throw the stones. One wave after another. With every wave [sacrifice_target.GetTitledFirstNameNoRegnal] screams, curses my name and shouts calls to false gods. There are only the one true gods, my dear... and they want your blood. Finally the screams stopped, leaving only a bloodied and disfigured body. All around me they whisper quietly, in fear. The Old Ones are pleased.;La Jungle est sombre et sinistre ... mais les Anciens doivent recevoir du sang. Pour que nous soyons protégés. Les entrées sont scellées si parfaitement, l'Empereur avait vraiment peur! J'ordonne à mes fidèles croyants de s'arrêter. Je commence à respirer lourdement, je ne peux presque pas parler. Mais mes hommes ont compris quand j'ai hoché la tête, et lié [sacrifice_target.GetTitledFirstNameNoRegnal] à la mise. D'une main tremblante, je saisis une des pierres et regarda ce visage. J'ai soupiré ... et vidé mon esprit. Aucune émotion normale ne peuvent empêcher ça. Je DOIS être fort. Je lève la pierre, me prépare ... et c'est fait. Les gens hésitent ... mais leur peur de ma colère est plus grande. Ils commencent à jeter les pierres. Vagues après Vagues. À chaque salve [sacrifice_target.GetTitledFirstNameNoRegnal] hurle, maudit mon nom et crie des appels aux faux dieux. Il n'y a que les seuls vrais dieux, très cher ... et ils veulent votre sang. Enfin les cris s'arrêtèrent, laissant seulement un corps ensanglanté et défiguré. Tout autour de moi ils chuchotent tranquillement, de peur. Les Anciens sont satisfaits.;;;;;;;;;;;;x
