#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC250800;While you were hunting in the woods, a group of poachers dared to ambush and kidnap you!;Alors que vous chassiez dans les bois, vous avez été capturé par des braconniers !;;;¡Unos malditos furtivos se han atrevido a capturarte mientras cazabas en el bosque! ¡A tí!;;;;;;;;;x
EVTDESCB_ZE_22910;It is evidently clear to all of the visiting vassals that [introduced_heir.GetTitledFirstName] has been infatuated with [vassal_parent.GetTitledFirstName]'s child, [vassal_child.GetTitledFirstName]. [vassal_child.GetTitledFirstName] seems to share similar feelings to [introduced_heir.GetFirstName] and they have both spent lots of time talking to each other, much to the annoyance of [vassal_parent.GetFirstName].;Il semble évident à tous les bannerets que [introduced_heir.GetTitledFirstName] s'est épris de l'enfant de [vassal_parent.GetTitledFirstName], [vassal_child.GetTitledFirstName]. [vassal_child.GetTitledFirstName] semble partager les mêmes sentiments pour [introduced_heir.GetFirstName] et ils ont passé pas mal de temps à discuter ensemble pour le plus grand déplaisir de [vassal_parent.GetFirstName].;;;A todos los vasallos les parece evidente que [introduced_heir.GetTitledFirstName] se ha encaprichado de la hija de [vassal_parent.GetTitledFirstName], [vassal_child.GetTitledFirstName]. [vassal_child.GetTitledFirstName] parece compartir los mismos sentimientos hacia [introduced_heir.GetFirstName] y han pasado mucho tiempo hablando entre ellos, para gran disgusto de [vassal_parent.GetFirstName].;;;;;;;;;x
EVTOPTA_ZE_22910;Sweet... but not what we are here for;Très bien… mais nous ne sommes pas ici pour ça;;;Muy bien… pero no estamos aquí para eso;;;;;;;;;x
EVTDESCLoR.8310;[Root.PrimaryTitle.GetFOA], we have received word from [FromFrom.Capital.GetName] that your [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] has suffered a grave mutilation at the hands of [From.GetHerHis] captor [FromFrom.GetTitledFirstNameWithDynastyNoRegnal], who had the unfortunate [From.GetTitledFirstNameNoRegnal] blinded!;[Root.PrimaryTitle.GetFOA], nous avons reçu des nouvelles de [FromFrom.Capital.GetName], il semble que votre [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] a souffert de graves mutilations infligées par [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] qui le(a) retient. [From.GetTitledFirstNameNoRegnal] a été aveuglé(e) !;;;[Root.PrimaryTitle.GetFOA], hemos recibido noticias de [FromFrom.Capital.GetName], parece que vuestro [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] ha sufrido grandes mutilaciones infligidas por su captor [FromFrom.GetTitledFirstNameWithDynastyNoRegnal]. [From.GetTitledFirstNameNoRegnal] ha sido cegado!;;;;;;;;;x
EVTOPTALoR.8310;What shocking brutality!;Quelle brutalité !;;;Qué brutalidad!;;;;;;;;;x
EVTDESCLoR.8340;[Root.PrimaryTitle.GetFOA], we have received word from [FromFrom.Capital.GetName] that your [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] has suffered a grave mutilation at the hands of [From.GetHerHis] captor [FromFrom.GetTitledFirstNameWithDynastyNoRegnal], who had the unfortunate [From.GetTitledFirstNameNoRegnal] castrated!;[Root.PrimaryTitle.GetFOA], nous avons reçu des nouvelles de [FromFrom.Capital.GetName], il semble que votre [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] a souffert de graves mutilations infligées par [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] qui le retient. [From.GetTitledFirstNameNoRegnal] a été castré !;;;[Root.PrimaryTitle.GetFOA], hemos recibido noticias de [FromFrom.Capital.GetName], parece que vuestro [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] ha sufrido grandes mutilaciones infligidas por su captor [FromFrom.GetTitledFirstNameWithDynastyNoRegnal]. [From.GetTitledFirstNameNoRegnal] ha sido castrado!;;;;;;;;;x
EVTOPTALoR.8340;That is most cruel;Quelle cruauté !;;;Qué crueldad!;;;;;;;;;x
EVTDESC50053;[Root.PrimaryTitle.GetFOA], we have heard reports from [FromFrom.Capital.GetName] that your [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] is suffering greatly in the captivity of [FromFrom.GetTitledFirstNameWithDynastyNoRegnal]. Apparently the unfortunate [From.GetTitledFirstNameNoRegnal] is being routinely tortured by [From.GetHerHis] captives!;[Root.PrimaryTitle.GetFOA], nous avons reçu des nouvelles de [FromFrom.Capital.GetName], il semble que votre [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] souffre énormément aux mains de [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] qui le(a) retient. Apparemment le(a) malheureux(se) [From.GetTitledFirstNameNoRegnal] est régulièrement torturé(e) !;;;[Root.PrimaryTitle.GetFOA], hemos recibido noticias de [FromFrom.Capital.GetName], parece que vuestro [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] sufre enormemente a manos de su captor [FromFrom.GetTitledFirstNameWithDynastyNoRegnal]. Parece que [From.GetTitledFirstNameNoRegnal] es regularmente torturado!;;;;;;;;;x
EVTOPTA50053;This surely an abuse of [From.GetHerHis] rights!?;Il s'agit d'un abus de ses droits !;;;Es un abuso de sus derecho!;;;;;;;;;x
EVT_DESC_50062;Your jailors have taken you from your cell to your captor [force_marriage_actor.GetTitledFirstNameWithDynastyNoRegnal]. There, before [force_marriage_actor.GetHerHis] court, you learn that you are to be forcibly married to [forced_spouse.GetTitledFirstNameWithDynastyNoRegnal]!;Vos geôliers vous ont fait sortir de votre cellule et vous ont mené de force à [FromFrom.GetTitledFirstNameWithDynastyNoRegnal]. C'est là, devant sa cour, que vous apprenez que vous allez être marié(e) de force avec [FromFrom.GetHerHim] !;;;Los carceleros te hacen salir y te conducen ante [FromFrom.GetTitledFirstNameWithDynastyNoRegnal]. Es allí, delante de su corte, donde descubres que te van a casar a la fuerza con [FromFrom.GetHerHim]!;;;;;;;;;x
EVT_OPTA_50062;I have no choice it seems;Il semble que je n'ai pas le choix;;;Parece que no tengo elección;;;;;;;;;x
EVTDESC50063;[Root.PrimaryTitle.GetFOA], word has been sent from [force_marriage_actor.Capital.GetName] where your [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] is being held captive. [From.GetSheHeCap] has apparently agreed to marry [forced_spouse.GetTitledFirstNameWithDynastyNoRegnal], but it is clear this wedding is being forced under duress.;[Root.PrimaryTitle.GetFOA], nous avons reçu des nouvelles de [FromFrom.Capital.GetName]où votre [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] est retenu(e) captif(ve). [From.GetSheHeCap] semble apparemment avoir accepté de se marier avec [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] qui le(a) retient, mais il y a de fortes chances pour qu'il s'agisse d'un mariage forcé.;;;[Root.PrimaryTitle.GetFOA], hemos recibido noticias de [FromFrom.Capital.GetName] donde vuestra [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] está cautiva. Parece haber aceptado casarse con su captor [FromFrom.GetTitledFirstNameWithDynastyNoRegnal], pero todo indica a que se trata de un matrimonio forzado.;;;;;;;;;x
EVTOPTA50063;This would seem like treachery;Cela ressemble à une trahison.;;;Esto suena a traición.;;;;;;;;;x
EVTDESCiron_throne.30;Whilst holding court in the throne room of The Red Keep, you felt a sudden sharp pain. You have cut yourself on one of the blades on the Iron Throne!;Alors que vous donniez audience dans la salle du trône du Donjon rouge, vous avez soudain senti une douleur aiguë. Vous vous êtes coupé sur une des lames du Trône de fer !;;;Mientras se encontraba en la sala del trono en la Fortaleza Roja, sintió un repentino dolor agudo. ¡Te has cortado con una de las cuchillas del Trono de Hierro!;;;;;;;;;x
EVTOPTAiron_throne.30;Ouch!;Aïe !;;;¡Ay!;;;;;;;;;x
EVTDESCiron_throne.30B;Whilst they were talking and doing other boring stuff, the council had me sit on the big metal chair to watch. I got more and more tired and restless, and eventually cut myself on the nasty chair!;Pendant qu'ils parlaient et faisaient d'autres choses ennuyeuses, le conseil m'a assis sur la grande chaise en métal pour regarder. Je devins de plus en plus fatigué et mal à l'aise, et finalement je me suis coupé sur cette saleté de chaise !;;;Mientras estaban hablando y haciendo cosas aburridas, el consejo me hizo sentarme en ek trono de hierro. Me puse cada vez más cansado e inquieto, ¡y finalmente me corté con el sucio trono!;;;;;;;;;x
EVTDESCiron_throne.30C;For some reason, the regency council thought it would present a strong image to have your person seated on the Iron Throne whilst holding court. In your gibbering stupour, however, you cut yourself on the throne, and the council wisely kept you away from it from then on.;Pour quelque raison, le conseil de régence a pensé que cela présenterait une image forte d'avoir votre personne assise sur le Trône de fer en recevant la cour. Dans votre stupeur agitée, cependant, vous vous êtes coupé sur le trône, et le conseil sagement vous a désormais éloigné de lui.;;;Por alguna razón, el consejo de regencia pensó que presentaría una imagen fuerte de su persona sentada en el Trono de Hierro mientras se encuentra en la corte. Sin embargo su estupor balbuceante,, hizo que se cortara con el trono, y el consejo sabiamente lo mantuvo alejado de allí de ahora en adelante.;;;;;;;;;x
EVTDESCiron_throne.30D;I got to sit on the Iron Throne today! I dispensed justice and everyone said how clever my decisions were! Although in my excitement I cut myself on it.;Je me suis assis sur le Trône de fer aujourd'hui ! J'ai rendu la justice et chacun s'exprimait sur l'ingéniosité de mes décisions. Cependant, dans mon exitation, je me suis coupé sur lui.;;;¡Me sente en el Trono de Hierro hoy! ¡Dispensé justicia y todos dijeron cuán inteligentes eran mis decisiones! Aunque en mi emoción me corté en él.;;;;;;;;;x
EVTDESCiron_throne.30E;Whilst hearing petitions in the throne room of The Red Keep, a furious rage took hold of me! Amidst my anger and loud shouting I accidentally cut myself on the Iron Throne!;Pendant que j'écoutais les requêtes dans la salle du trône du Donjon Rouge, une rage furieuse s'empara de moi ! Dans ma colère, et mes coups furieux, je me suis coupé accidentellement sur le Trône de fer.;;;¡Mientras escuchaba peticiones en la sala del trono en la Fortaleza Roja, una rabia furiosa me invadió! En medio de mi ira y fuertes gritos, ¡accidentalmente me corté en el Trono de Hierro!;;;;;;;;;x
EVTDESCiron_throne.30F;I just cant sit still whilst holding court, with the court all around me, listening to my rapturous wisdom! During one of my more ingenious monologues, I gesticulated wildly and cut myself on the Iron Throne.;Je ne peux pas m'asseoir tranquillement en recevant la cour, avec la cour tout autour de moi, à l'écoute de ma sagesse ravissante ! Pendant l'un de mes plus ingénieux monologues, je me mis à gesticuler de façon désordonnée et me coupai sur le Trône de fer.;;;Simplemente no puedo quedarme quieto mientras estoy en el trono, con la gente a mi alrededor, escuchando mi magnifica sabiduría. Durante uno de mis monólogos más ingeniosos, gesticulé violentamente y me corté en el Trono de Hierro.;;;;;;;;;x
EVTDESCiron_throne.30G;Although I find it wearisome and tedious, my council insisted that I hold court in the throne room of The Red Keep for once. Begrudingly I agreed, but I eventually I fell asleep and cut myself on the Iron Throne whilst in my slumber!;Bien que je trouve cela fatigant et fastidieux, mon conseil insista pour que je tienne ma cour dans la salle du trône du Donjon Rouge pour cette fois. J'acceptai de mauvaise grâce, mais finalement je m'endormis et me coupai sur le Trône de fer dans mon sommeil;;;Aunque me parece tedioso, mi consejo insistió en que comparezca ante el tribunal en el salón del trono de la Fortaleza Roja por una vez. De mala gana, acepté, pero finalmente me quedé dormido y me corté en el Trono de Hierro mientras dormía.;;;;;;;;;x
EVTDESCiron_throne.30H;Despite my illness, I was determined to hold court in the throne room of The Red Keep from atop the Iron Throne. Perhaps it would of been if I hadn't however, for I cut myself on it whilst struggling to keep alive and awake!;En dépit de ma maladie, j'étais déterminé à tenir ma cour dans la salle du trône du Donjon Rouge du haut du Trône de fer. Cela aurait pu être ainsi s'il ne m'était arrivé que je me coupe dessus tout en luttant pour rester en vie et éveillé.;;;A pesar de mi enfermedad, estaba decidido a mantener la corte en la sala del trono de la Fortaleza Roja desde el Trono de Hierro. ¡Tal vez no tendria que haberlo hecho, porque me corté mientras luchaba por mantenerme vivo y despierto!;;;;;;;;;x
EVTDESCiron_throne.30I;My injuries make it very difficult to move, let alone climb up to the seat atop the Iron Throne. Perhaps it is not surprising I cut myself on it whilst trying to do so!;Mes blessures font que je me déplace avec difficulté, et que j'ai encore plus de mal à grimper sur le siège au sommet du Trône de fer. Peut-être n'est-il pas surprenant que je me coupe dessus en essayant de le faire!;;;Mis lesiones hacen que me sea muy difícil moverme, y mucho menos subir al asiento encima del Trono de Hierro. ¡No es sorprendente que me corte mientras trato de hacerlo!;;;;;;;;;x
EVTDESCiron_throne.30J;This morning you are were due to hold court in the throne room of the Red Keep. You stagger into the room in a drunken stupour and, as the court watches on, you clumsily clamber up to the top of the Iron Throne. In your dizziness you slip, and cut yourself on it!;Ce matin, vous deviez tenir la cour dans la salle du trône du Donjon Rouge. Vous avez chancelé dans la pièce, dans une torpeur d'ivrogne et, comme la cour vous regardait, vous avez grimpé maladroitement jusqu'au sommet du Trône de fer. Dans votre étourdissement vous avez glissé, et vous êtes coupé dessus !;;;Esta mañana decidiste celebrar la corte en la sala del trono de la Fortaleza Roja. Te tambaleas dentro de la habitación en un estupor ebrio y, mientras el tribunal observa, te subes torpemente a la cima del Trono de Hierro. ¡En tu mareo te resbalas y te cortas en él!;;;;;;;;;x
EVTDESCiron_throne.30K;It is time to hold court in the throne room of The Red Keep, and so you must carry your rotund frame up the sharp steps to the top of the Iron Throne. You are sweating and panting by the time you reach the seat, and when you sit with an ungraceful thump you catch yourself on one of the barbs!;C'est le moment de tenir la cour dans la salle du trône du Donjon Rouge, et vous devez hisser votre corps replet sur les marches pointues au sommet du Trône de fer. Vous êtes en sueur et haletant au moment où vous atteignez le siège, et quand vous vous asseyez en vous laissant tomber de façon disgracieuse, vous saisissez une de ses piques;;;Es hora de mantener el consejo en la sala del trono de La Fortaleza Roja, por lo que debes ir por los escalones hacia la parte superior del Trono de Hierro. Estás sudando y jadeando para cuando llegas al asiento, y cuando te sientas con un golpe desgarbado, te pones en una de las púas;;;;;;;;;x
EVTDESCiron_throne.30L;Without your sight, climbing the steps to the top of the Iron Throne to hold court is most hazardous. Despite careful guidance from your retainers, you cut yourself on one of its sharp blades!;Sans votre vue, monter les marches jusqu'au sommet du Trône de fer pour tenir la cour est très dangereux. Malgré les conseils avisés  de vos serviteurs, vous vous coupez sur une de ses lames tranchantes!;;;Sin su vista, subir los escalones hasta la parte superior del Trono de Hierro es muy peligroso. ¡A pesar de la guía cuidadosa de sus retenedores, se cortó con una de sus afiladas cuchillas!;;;;;;;;;x
EVTDESCiron_throne.31;In an ironic twist of fate, it is reported [From.GetTitledFirstNameWithDynasty] was killed whilst sitting on the Iron Throne itself, cut open by its blades!;Dans un coup ironique du sort, il est rapporté que [From.GetTitledFirstNameWithDynasty] a été tué alors qu'il s'était assis sur le Trône de fer, ouvert par ses lames!;;;En un giro irónico del destino, se informa que [From.GetTitledFirstNameWithDynasty] fue asesinado mientras estaba sentado en el Trono de Hierro, cortado por sus cuchillas.;;;;;;;;;x
EVTOPTAiron_throne.31;Perhaps the throne rejected [From.GetHerHim]?;Peut-être que le trône l'a rejeté ?;;;¿Tal vez el trono lo rechazó?;;;;;;;;;x
cut_on_iron_throne;Was Cut on the Iron Throne;S'est coupé sur le Trône de fer;;;Se corto con el trono de hierro;;;;;;;;;x
EVTDESCflavour_events.8;Spending time your [Root.Spouse.GetHusbandWife] [Root.Spouse.GetTitledFirstName] you have also come to get to know [Root.Spouse.GetHerHis] mother quite well, you can tell there is definitely a mutual attraction between yourself and [Root.Spouse.Mother.GetTitledFirstName]. One night [Root.Spouse.Mother.GetFirstName] comes into your chambers when your [Root.Spouse.GetHusbandWife] is not there and disrobes for you... she wants you... but do you want her enough to risk your marriage?;En passant du temps avec votre [Root.Spouse.GetHusbandWife] [Root.Spouse.GetTitledFirstName] vous avez également fait assez bien connaissance de sa mère, et vous pouvez dire qu'il y a certainement une attraction mutuelle entre vous et [Root.Spouse.Mother.GetTitledFirstName]. Une nuit [Root.Spouse.Mother.GetFirstName] est venue dans votre chambre lorsque votre [Root.Spouse.GetHusbandWife] n'était pas là et se déshabilla pour vous ... elle vous veut ... mais voulez-vous assez d'elle pour risquer votre mariage ?;;;Pasando el tiempo con [Root.Spouse.GetHusbandWife] [Root.Spouse.GetTitledFirstName] has llegado a conocer bastante bien a su madre, puedes ver que definitivamente hay una atracción mutua entre ti y [Root .Spouse.Mother.GetTitledFirstName]. Una noche [Root.Spouse.Mother.GetFirstName] entra en tus cámaras cuando tu [Root.Spouse.GetHusbandWife] no está allí y se desviste por ti...ella te quiere...pero ¿la quieres lo suficiente como para arriesgar tu matrimonio?;;;;;;;;;x
EVTOPTAflavour_events.8;[Root.Spouse.GetFirstName]'s mum has got it going on!;La mère de [Root.Spouse.GetFirstName] est allée plus avant !;;;La madre de [Root.Spouse.GetFirstName] ha ido más allá.;;;;;;;;;x
EVTOPTBflavour_events.8;I could never do that my [Root.Spouse.GetHusbandWife];Je ne pourrais jamais faire cela à mon [Root.Spouse.GetHusbandWife];;;nunca podría hacerle eso a [Root.Spouse.GetHusbandWife];;;;;;;;;x
TOOLTIPflavour_events.9;Your [Root.Spouse.GetHusbandWife] discovers what you did to [Root.Spouse.GetHerHis] mother.;Votre [Root.Spouse.GetHusbandWife] a découvert ce que vous avez fait avec sa mère.;;;Tu [Root.Spouse.GetHusbandWife] descubrió lo que hiciste con su madre.;;;;;;;;;x
EVTDESCflavour_events.9;It seems a servant saw what you and [Root.Spouse.Mother.GetTitledFirstName] were getting up to a few nights ago, she has informed your [Root.Spouse.GetHusbandWife] and [Root.Spouse.GetSheHe] is very displeased...;Il semble qu'un domestique a vu ce que vous et [Root.Spouse.Mother.GetTitledFirstName] vous êtes levé(e)s il y a quelques nuits, elle a informé votre [Root.Spouse.GetHusbandWife] et [Root.Spouse.GetSheHe] est très mécontent(e)...;;;Parece que un servidor vio lo que tú y [Root.Spouse.Mother.GetTitledFirstName] estaban haciendo hace algunas noches, ella ha informado a [Root.Spouse.GetHusbandWife] y [Root.Spouse.GetSheHe] está muy disgustado...;;;;;;;;;x
EVTOPTAflavour_events.9;Oh dear...;Oh !;;;;Oh querido...¡Oh!;;;;;;;;x
EVTDESC_ZE_22101;[From.GetTitledFirstNameNoRegnal] gratefully received the donation, solidifying our friendship.;[From.GetTitledFirstNameNoRegnal] a reçu avec reconnaissance le don, fortifiant ainsi notre amitié.;;;[From.GetTitledFirstNameNoRegnal] con gratitud recibió la donación, solidificando nuestra amistad.;;;;;;;;;x
EVTDESCAcourt.55;Your wife approached you in the afternoon and asked you if you would request that [handmaiden_candidate.GetTitledFirstName] be invited to your court to serve as her handmaiden, her and [handmaiden_candidate.GetFirstName] are close friends so they would get along very well.;Votre épouse vous a contacté dans l'après-midi et vous a demandé si vous acceptiez que [handmaiden_candidate.GetTitledFirstName] soit invitée à votre cour pour servir comme sa servante, elle et [handmaiden_candidate.GetFirstName] sont des amies proches et elles s'entendront très bien.;;;Su esposa se acercó a usted por la tarde y le preguntó si solicitaría que [handmaiden_candidate.GetTitledFirstName] sea invitada a su corte para que sirva como su sirvienta, ella y [handmaiden_candidate.GetFirstName] son amigos cercanos parecen que se llevan bien.;;;;;;;;;x
EVTDESCBcourt.55;Your wife approached you in the afternoon and asked you if you would request that [handmaiden_candidate.GetTitledFirstName] be invited to your court to serve as her handmaiden, her and [handmaiden_candidate.GetFirstName] are close relatives so they would get along very well.;Votre femme vous a contacté dans l'après-midi et vous a demandé si vous acceptiez que [handmaiden_candidate.GetTitledFirstName] soit invitée à votre cour pour servir comme sa servante, elle et [handmaiden_candidate.GetFirstName] sont parentes et elles s'entendront très bien.;;;Su esposa se acercó a usted por la tarde y le preguntó si solicitaría que [handmaiden_candidate.GetTitledFirstName] sea invitada a su corte para que sirva como su doncella, ella y [handmaiden_candidate.GetFirstName] son parientes cercanos parece que se llevan bien.;;;;;;;;;x
EVTOPTAcourt.55;I will enquire with her liege;Je vais demander à son lige;;;Preguntaré cual es su señor;;;;;;;;;x
EVTOPTBcourt.55;Be content with your current handmaidens;Êtes satisfait de vos servantes actuelles;;;Contente con tus doncellas actuales;;;;;;;;;x
EVTDESCcourt.56;Dear [Root.GetTitledFirstName],\nMy wife has recently asked me to invite your courtier [handmaiden_candidate.GetTitledFirstName] to be her handmaiden, do you consent to this offer?;Cher [Root.GetTitledFirstName],\n Mon épouse m'a récemment demandé d'inviter votre dame de cour [handmaiden candidate.GetTitledFirstName] pour être sa servante, consentez-vous à cette offre ?;;;;;;;;;;;;x
EVTOPTAcourt.56;I see no reason why not to;Je ne vois pas de raison contre cela;;;;;;;;;;;;x
EVTOPTBcourt.56;She is a valuable couriter, maybe for some gold;C'est une dame de cour précieuse, peut-être pour un peu d'or;;;;;;;;;;;;x
EVTOPTCcourt.56;I shall let you have her for a favour;Je vous la cède contre une faveur;;;;;;;;;;;;x
EVTOPTDcourt.56;I am sorry but she must stay;Je suis désolé, mais elle doit rester;;;;;;;;;;;;x
EVTDESCcourt.57;Dear [Root.GetTitledFirstName],\nThat sounds like a wonderful idead, I hope [handmaiden_candidate.GetTitledFirstName] serves your wife well as her handmaiden!;Cher [Root.GetTitledFirst Name],\n Cela sonne comme une idée merveilleuse, j'espère que [handmaiden_candidate.GetTitledFirstName] serve votre femme ainsi que sa servante!;;;;;;;;;;;;x
EVTOPTAcourt.57;Wonderful! Welcome to your new home [handmaiden_candidate.GetFirstName];Merveilleux ! Bienvenue dans votre nouveau foyer, [handmaiden_candidate.GetFirstName];;;;;;;;;;;;x
EVTDESCcourt.58;Dear [Root.GetTitledFirstName],\n[handmaiden_candidate.GetTitledFirstName] is a valuable courtier, to have her you must send me some gold for my troubles.;Cher [Root.GetTitledFirstName], \n [handmaiden_candidate.GetTitledFirstName] est une précieuse courtisane, pour l'avoir vous devez m'envoyer un peu d'or pour le dérangement.;;;;;;;;;;;;x
EVTOPTAcourt.58;That sounds a reasonable price! Welcome to your new home [handmaiden_candidate.GetFirstName];Cela semble un prix raisonnable ! Bienvenue dans votre nouveau foyer, [handmaiden_candidate.GetFirstName];;;;;;;;;;;;x
EVTOPTBcourt.58;Sorry but that is out of the question;Désolé, mais c'est hors de question;;;;;;;;;;;;x
EVTDESCcourt.59;Dear [Root.GetTitledFirstName],\n[handmaiden_candidate.GetTitledFirstName] is a valuable courtier, to have her we should say that you owe me a favour.;Cher [Root.GetTitledFirstName],\n [handmaiden_candidate.GetTitledFirstName] est une précieuse dame de cour pour l'avoir, nous devrions dire que vous me devez une faveur.;;;;;;;;;;;;x
EVTOPTAcourt.59;Let us say I owe you then! Welcome to your new home [handmaiden_candidate.GetFirstName];D'accord, je vous en dois une ! Bienvenue dans votre nouveau foyer, [handmaiden_candidate.GetFirstName];;;;;;;;;;;;x
EVTDESCcourt.60;Dear [Root.GetTitledFirstName],\nThat sounds like a reasonable request and i agree to your terms! I promise you that [handmaiden_candidate.GetTitledFirstName] shall be treated well.;Cher [Root.GetTitledFirst Name],\nCela semble une requête raisonnable et j'accepte vos termes ! Je vous promets que [handmaiden candidate.GetTitledFirstName] sera bien traitée.;;;;;;;;;;;;x
EVTOPTAcourt.60;Wonderful news!;De bonnes nouvelles !;;;;;;;;;;;;x
EVTDESCcourt.61;Dear [Root.GetTitledFirstName],\nI just cannot agree to your request, no handmaiden is worth that much to me.;Cher [Root.GetTitledFirstName],\nJe ne peux simplement pas accepter votre demande, aucune servante ne vaut autant pour moi.;;;;;;;;;;;;x
EVTOPTAcourt.61;Be that way then!;Qu'il en soit ainsi !;;;;;;;;;;;;x
EVTDESCcourt.62;Dear [Root.GetTitledFirstName],\nI just cannot agree to your request, [handmaiden_candidate] is just too valuable a courtier for me to give to you.;Cher [Root.GetTitledFirstName],\nJe ne peux simplement pas accepter votre demande, [handmaiden_candidate] est justement une dame de cour trop précieuse pour moi pour vous la donner.;;;;;;;;;;;;x
EVTOPTAcourt.62;Well that is annoying;Comme c'est agaçant !;;;;;;;;;;;;x
EVTDESCcourt.63;One afternoon your wife comes over to you and begs a private word, she asks that you allow her to take one of the serving girls as her handmaiden. She says that she has become very fond of her and believes she would serve well and the two of them would get along wonderfully.;Un après-midi, votre femme s'approche de vous et demande un mot en privé, elle vous demande de lui permettre de prendre une des domestiques comme sa servante. Elle dit qu'elle est devenue très affectueuse avec elle et croit qu'elle servirait bien et qu'elles s'entendraient merveilleusement bien toutes les deux .;;;;;;;;;;;;x
EVTOPTAcourt.63;If you both get along then why not...;Si vous vous entendez bien, pourquoi pas... ;;;;;;;;;;;;x
EVTOPTBcourt.63;She is but a peasant, she cannot be your handmaiden;Elle n'est qu'une paysanne, elle ne peut pas être votre servante;;;;;;;;;;;;x
EVTDESCtrait_notification.19;The study of the lore of ancient magic fascinates me, I have become a mystic.;L'étude des traditions de la magie antique me fascine, je suis devenu un mystique.;;;El estudio de la magia antigua me fascina, me he convertido en un místico.;;;;;;;;;x
EVTNAMEjob_chancellor.2;Reputation Repaired;Réputation réparée;;;;;;;;;;;;x
EVTDESCjob_chancellor.2;In an attempt to improve my liege's unfortunate reputation, I have spent the past months sending ravens and meeting important nobles throughout the realm. I have successfully managed to quash certain rumours about [Root.Liege.GetTitledFirstNameNoRegnal], and explain away some of [Root.Liege.GetHerHis] other purported actions.;Dans une tentative d'améliorer la réputation malheureuse de mon lige, j'ai passé les derniers mois en envoyant des corbeaux et en rencontrant des nobles importants dans tout le royaume. J'ai réussi à annuler certaines rumeurs au sujet de [Root.Liege.GetTitledFirstNameNoRegnal], et expliquer certaines de ses autres prétendues actions.;;;;;;;;;;;;x
EVTOPTAjob_chancellor.2;I merely told the 'truth';J'ai simplement dit la 'vérité';;;;;;;;;;;;x
EVTDESCjob_chancellor.3;[Root.PrimaryTitle.GetFOA], I have spent the past months trying to improving your good reputation. I have sent many ravens and met with the more notable nobles of the realm, and have successfully managed to quash certain rumours about your person.\n\nYours,\n[From.GetTitledFirstNameWithDynastyNoRegnal];[Root.PrimaryTitle.GetFOA], j'ai passé les derniers mois à essayer d'améliorer votre bonne réputation. J'ai envoyé beaucoup de corbeaux et rencontré les plus notables nobles du royaume, et j'ai réussi à annuler certaines rumeurs au sujet de votre personne.\n\nVotre,\n[From.GetTitledFirstNameWithDynastyNoRegnal];;;;;;;;;;;;x
EVTOPTAjob_chancellor.3;Excellent work [From.GetTitledFirstNameNoRegnal];Excellent travail [From.GetTitledFirstNameNoRegnal];;;;;;;;;;;;x
EVTNAMEjob_chancellor.5;Reputation Tarnished;Réputation ternie;;;;;;;;;;;;x
EVTDESCjob_chancellor.5;Despite my best efforts to improve my liege's reputation, it seems I have only made things worse. Most of the lords and ladys I spoke with treated my words with scorn and suspicion, and my attempts to explain [Root.Liege.GetTitledFirstNameNoRegnal]'s actions mostly fell on deaf ears.;Malgré tous mes efforts pour améliorer la réputation de mon lige, il semble que je n'ai fait qu'empirer les choses. La plupart des seigneurs et des dames avec qui j'ai parlé ont traité mes paroles avec mépris et suspicion, et mes tentatives d'expliquer les actions de [Root.Liege.GetTitledFirstNameNoRegnal] sont tombées dans l'oreille d'un sourd.;;;;;;;;;;;;x
EVTOPTAjob_chancellor.5;[Root.Liege.GetTitledFirstNameNoRegnal] name is too far gone it seems;Il semble que le nom de [Root.Liege.GetTitledFirstNameNoRegnal] soit allé trop loin;;;;;;;;;;;;x
reputation_damaged;Reputation Tarnished;Réputation ternie;;;;;;;;;;;;x
