#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
take_loan;Take Out a Loan;Contracter un emprunt auprès de la Banque de Fer.;Kredit nehmen;;Pedir un préstamo al Banco de Hierro;;;;;;;;;x
EVTDESCbankruptcy.513;[Root.GetTitle] [Root.GetFirstName], I am afraid I cannot accept these terms offered. My offices and decisions are not subject to flimsy pledges, you shall receive payment in coin as soon as [From.PrimaryTitle.GetName] is able.\n\n Regards,\n[From.GetTitle] [From.GetFirstName] of House [From.GetOnlyDynastyName];[Root.GetTitle] [Root.GetFirstName], je crains de ne pas pouvoir accepter votre offre. Mes décisions ne peuvent pas être fondées sur de si piètres promesses. Aussi, recevrez-vous votre paiement en argent dès que [From.PrimaryTitle.GetName] en sera capable.\n\n Cordialement,\n[From.GetTitle] [From.GetFirstName] de la maison [From.GetOnlyDynastyName];;;[Root.GetTitle] [Root.GetFirstName], me temo que no puedo aceptar vuestra oferta. Mis decisiones no pueden estar fundadas sobre pobres promesas. Además, recibiréis vuestro pago cuando [From.PrimaryTitle.GetName] sea capaz.\n\n Cordialmente,\n[From.GetTitle] [From.GetFirstName] de la Casa [From.GetOnlyDynastyName];;;;;;;;;x
EVTOPTCbankruptcy.103;This loan is no longer valid;Je suis mon propre seigneur, cet emprunt n'a plus lieu d'être.;;;Soy mi propio Señor, este préstamo ya no tiene validez.;;;;;;;;;x
EVTDESC38000;Even in death, I cannot escape the moneylenders!;Même dans la mort, je ne pourrais échapper à mes créanciers !;Selbst im Tode kann ich den Geldverleihern nicht entkommen!;;Incluso muriendo, no podría escaparme de los prestamistas.;;;;;;;;;x
EVTOPTA38000;They will surely seek repayment from my heir;Ils vont sûrement chercher remboursement auprès de mon héritier.;Sie werden sich das Geld sicher von meinem Sohn holen.;;Seguramente busquen el reembolso a través de mi heredero.;;;;;;;;;x
EVTTOOLTIP38001;The moneylenders will soon pay a visit;Les créanciers vont bientôt me rendre visite.;Die Geldverleiher werden bald einen Besuch abstatten.;;Los prestamistas vendrán pronto a visitarme.;;;;;;;;;x
EVTDESC38002;A [bank_envoy.GetBankEnvoyTitle] of [Root.GetLoanBank] has arrived in [Root.Capital.GetName]. [bank_envoy.GetSheHeCap] is seeking repayment of the loan I have with the bank.;Les créanciers sont là, cherchant le remboursement des dettes de [From.GetTitledFirstName].;Die Geldverleiher sind gekommen um die Rückzahlung von [From.GetTitledFirstName]'s Kredit zu fordern.;;Los prestamistas están aquí, buscando el reembolso de las deudas de [From.GetTitledFirstName].;;;;;;;;;x
EVTDESC38002B;An envoy of the Bank has arrived in [Root.Capital.GetName]. He is seeking repayment of the loan I have with the bank.;Les créanciers sont là, cherchant le remboursement des dettes de [From.GetTitledFirstName].;Die Geldverleiher sind gekommen um die Rückzahlung von [From.GetTitledFirstName]'s Kredit zu fordern.;;Los prestamistas están aquí, buscando el reembolso de las deudas de [From.GetTitledFirstName].;;;;;;;;;x
EVTDESC38001;A [bank_envoy.GetBankEnvoyTitle] of [Root.GetLoanBank] has arrived in [Root.Capital.GetName]. [bank_envoy.GetSheHeCap] is seeking repayment for the debts of my [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty].;Les créanciers sont là, cherchant le remboursement des dettes de [From.GetTitledFirstName].;Die Geldverleiher sind gekommen um die Rückzahlung von [From.GetTitledFirstName]'s Kredit zu fordern.;;Los prestamistas están aquí, buscando el reembolso de las deudas de [From.GetTitledFirstName].;;;;;;;;;x
EVTDESC38001B;An envoy of [Root.GetLoanBank] has arrived in [Root.Capital.GetName]. They are seeking repayment for the debts of my [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty].;Les créanciers sont là, cherchant le remboursement des dettes de [From.GetTitledFirstName].;Die Geldverleiher sind gekommen um die Rückzahlung von [From.GetTitledFirstName]'s Kredit zu fordern.;;Los prestamistas están aquí, buscando el reembolso de las deudas de [From.GetTitledFirstName].;;;;;;;;;x
EVTDESC38001C;A [bank_envoy.GetBankEnvoyTitle] of [Root.GetLoanBank] has arrived in [Root.Capital.GetName]. [bank_envoy.GetSheHeCap] is seeking repayment for the debts accrued by the [debt_capital.GetFullName].;Les créanciers sont là, cherchant le remboursement des dettes de [From.GetTitledFirstName].;Die Geldverleiher sind gekommen um die Rückzahlung von [From.GetTitledFirstName]'s Kredit zu fordern.;;Los prestamistas están aquí, buscando el reembolso de las deudas de [From.GetTitledFirstName].;;;;;;;;;x
EVTDESC38001D;An envoy of [Root.GetLoanBank] has arrived in [Root.Capital.GetName]. They are seeking repayment for the debts accrued by the [debt_capital.GetFullName].;Les créanciers sont là, cherchant le remboursement des dettes de [From.GetTitledFirstName].;Die Geldverleiher sind gekommen um die Rückzahlung von [From.GetTitledFirstName]'s Kredit zu fordern.;;Los prestamistas están aquí, buscando el reembolso de las deudas de [From.GetTitledFirstName].;;;;;;;;;x
EVTOPTA38001;They will have their gold in due course;Je vais rembourser la somme de 62 Or que je leur dois.;Sie sollen ihre 62 Gold bekommen.;;Les pagaré las 62 piezas de oro que les debo.;;;;;;;;;x
EVTOPTB38001;They will have their 125 gold;Je vais rembourser la somme de 125 Or que je leur dois.;Sie sollen ihre 125 Gold bekommen.;;Les pagaré las 125 piezas de oro que les debo.;;;;;;;;;x
EVTOPTC38001;They will get their 250 gold;Je vais rembourser la somme de 250 Or que je leur dois.;Sie sollen ihre 250 Gold bekommen.;;Les pagaré las 250  piezas de oro que les debo.;;;;;;;;;x
EVTOPTD38001;They will have their 500 gold;Je vais rembourser la somme de 500 Or que je leur dois.;Sie sollen ihre 500 Gold bekommen.;;Les pagaré las 500 piezas de oro que les debo.;;;;;;;;;x
EVTOPTE38001;They will have their 750 gold;Je vais rembourser la somme de 750 Or que je leur dois.;Sie sollen ihre 750 Gold bekommen.;;Les pagaré las 750 piezas de oro que les debo.;;;;;;;;;x
EVTOPTF38001;They will have their 1000 gold;Je vais rembourser la somme de 1000 Or que je leur dois.;Sie sollen ihre 1000 Gold bekommen.;;Les pagaré las 1000 piezas de oro que les debo.;;;;;;;;;x
EVTOPTG38001;They will have their 1250 gold;Je vais rembourser la somme de 1250 Or que je leur dois.;Sie sollen ihre 1250 Gold bekommen.;;Les pagaré las 1250 piezas de oro que les debo.;;;;;;;;;x
EVTOPTH38001;I owe them nothing!;Je ne leur dois rien !;Ich schulde ihnen nichts!;;No les debo nada!;;;;;;;;;x
EVTTOOLTIP38002C;The debt of [Root.loan_total_repayable.GetValue]¤will be due in five years;La dette sera payée dans cinq ans.;Der Kredit wird in 5 Jahren fällig;;La deuda será pagada en 5 años.;;;;;;;;;x
EVTOPTA38002;I have the coin right here;J'ai l'argent dès maintenant.;Ich habe das Geld gerade zur Verfügung.;;Tengo el dinero aquí mismo.;;;;;;;;;x
EVTOPTB38002;I do not have the full amount, but I will pay the interest;Je n'ai pas la totalité de la somme, mais je paierai les intérêts;Ich habe nicht die volle Summe, zahle aber die Zinsen.;;No tengo la cantidad completa, pero pagaré los intereses.;;;;;;;;;x
EVTOPTC38002;I need more time to raise funds;J'ai besoin de plus de temps pour lever des fonds.;Ich brauche mehr Zeit, um das Geld aufzutreiben.;;Necesito más tiempo para recaudar fondos.;;;;;;;;;x
EVTOPTD38002;You shall not have a single coin from me!;Vous n'aurez pas la moindre pièce !;Du wirst nicht einen Pfennig von mir sehen!;;No tendréis ni una sola moneda!;;;;;;;;;x
EVTTOOLTIP38002;Take a five-year loan at 25% interest;Contracter un emprunt sur cinq ans à un taux d’intérêt de 25%.;Ein Fünfjahresdarlehen zu 25% Zinsen aufnehmen;;Contrata un préstamo de cinco años al 25% de interés;;;;;;;;;x
EVTTOOLTIP38002B;The loan of [Root.loan_amount.GetValue]¤will be extended for two years;L'emprunt va être prolongé de deux ans.;Das Darlehen wird um 2 Jahre verlängert;;El préstamo será prolongado 2 años.;;;;;;;;;x
TOOLTIPrequest_loanLOANTAKEN;[This.GetTitledFirstNameNoRegnal] has NOT already taken a loan;;;;;;;;;;;;;x
TOOLTIPrequest_loanGIVENLOAN;[This.GetTitledFirstNameNoRegnal] has NOT already given a personal loan to someone;;;;;;;;;;;;;x
request_loan;Request a Loan;;;;;;;;;;;;;x
request_loan_desc;Ask [Root.GetTitledFirstNameNoRegnal] for a personal loan;;;;;;;;;;;;;x
TOOLTIPrequest_loanINPROGRESS;Is NOT in the process of requesting a loan;;;;;;;;;;;;;x
TOOLTIPrequest_loanEFFECT;[Root.GetTitledFirstNameNoRegnal] is asked for a 5 year loan at 25% interest;;;;;;;;;;;;;x
String_the_Iron_Bank;the Iron Bank;;;;;;;;;;;;;x
String_Iron_Bank;Iron Bank;;;;;;;;;;;;;x
Iron_bank;Iron Bank;;;;;;;;;;;;;x
iron_bank_rank_1_male;Envoy;;;;;;;;;;;;;x
iron_bank_rank_1_female;Envoy;;;;;;;;;;;;;x
iron_bank_rank_2_male;Keyholder;;;;;;;;;;;;;x
iron_bank_rank_2_female;Keyholder;;;;;;;;;;;;;x
iron_bank_rank_3_male;Shareholder;;;;;;;;;;;;;x
iron_bank_rank_3_female;Shareholder;;;;;;;;;;;;;x
iron_bank_rank_4_male;High Councillor;;;;;;;;;;;;;x
iron_bank_rank_4_female;High Councillor;;;;;;;;;;;;;x
iron_bank_leader_desc;High Councillor of the Iron Bank;;;;;;;;;;;;;x
iron_bank;The Iron Bank of Braavos;;;;;;;;;;;;;x
iron_bank_desc;The Iron Bank of Braavos is the main bank of Braavos. It is one of the wealthiest banks of the Known World and often lends money to outsiders, such as archons, triarchs, and the Lord of the Seven Kingdoms. The bank is famous for its discretion and secrecy, and a common saying among the Braavosi is 'The Iron Bank will have its due.';;;;;;;;;;;;;x
currency_name_bank;Banking Stature;;;;;;;;;;;;;x
cash_reserve;Coin Reserves;;;;;;;;;;;;;x
preferred_cash_reserve;Preferred Minimum Coin Reserves;;;;;;;;;;;;;x
outstanding_loans;Outstanding Loans;;;;;;;;;;;;;x
shares;Bank Shares;;;;;;;;;;;;;x
loan_interest;Loan Interest Rate;;;;;;;;;;;;;x
currency_is_adult_no;Is NOT an adult: §R-20§! ;;;;;;;;;;;;;x
TOOLTIP_DEFAULTEDLOAN;Has Defaulted on a Past Loan;;;;;;;;;;;;;x
c_rogare_bank;Rogare Bank;;;;;;;;;;;;;x
String_the_Rogare_Bank;the [c_rogare_bank.GetName];;;;;;;;;;;;;x
String_Rogare_Bank;[c_rogare_bank.GetName];;;;;;;;;;;;;x
Rogare_bank;[c_rogare_bank.GetName];;;;;;;;;;;;;x
rogare_bank_rank_1_male;Envoy;;;;;;;;;;;;;x
rogare_bank_rank_1_female;Envoy;;;;;;;;;;;;;x
rogare_bank_rank_2_male;Keyholder;;;;;;;;;;;;;x
rogare_bank_rank_2_female;Keyholder;;;;;;;;;;;;;x
rogare_bank_rank_3_male;Shareholder;;;;;;;;;;;;;x
rogare_bank_rank_3_female;Shareholder;;;;;;;;;;;;;x
rogare_bank_rank_4_male;High Councillor;;;;;;;;;;;;;x
rogare_bank_rank_4_female;High Councillor;;;;;;;;;;;;;x
rogare_bank_leader_desc;High Councillor;;;;;;;;;;;;;x
rogare_bank;The [c_rogare_bank.GetName];;;;;;;;;;;;;x
rogare_bank_desc;The [c_rogare_bank.GetName] is a bank operated in the Free City of Lys.;;;;;;;;;;;;;x
rogare_bank_desc_B;;;;;;;;;;;;;;x
String_the_Qarth_Bank;the Ancient Bank of Qarth;;;;;;;;;;;;;x
String_Qarth_Bank;Ancient Bank of Qarth;;;;;;;;;;;;;x
Qarth_bank;Ancient Bank of Qarth;;;;;;;;;;;;;x
qarth_bank_rank_1_male;Envoy;;;;;;;;;;;;;x
qarth_bank_rank_1_female;Envoy;;;;;;;;;;;;;x
qarth_bank_rank_2_male;Keyholder;;;;;;;;;;;;;x
qarth_bank_rank_2_female;Keyholder;;;;;;;;;;;;;x
qarth_bank_rank_3_male;Shareholder;;;;;;;;;;;;;x
qarth_bank_rank_3_female;Shareholder;;;;;;;;;;;;;x
qarth_bank_rank_4_male;High Councillor;;;;;;;;;;;;;x
qarth_bank_rank_4_female;High Councillor;;;;;;;;;;;;;x
qarth_bank_leader_desc;High Councillor of the Ancient Bank of Qarth;;;;;;;;;;;;;x
qarth_bank;The Ancient Bank of Qarth;;;;;;;;;;;;;x
qarth_bank_desc;The Ancient Bank of Qarth is one of the most important banks of the Far East;;;;;;;;;;;;;x
String_the_Valyria_Bank;the Bank of Valyria;;;;;;;;;;;;;x
String_Valyria_Bank;Bank of Valyria;;;;;;;;;;;;;x
Valyria_bank;Bank of Valyria;;;;;;;;;;;;;x
valyria_bank_rank_1_male;Envoy;;;;;;;;;;;;;x
valyria_bank_rank_1_female;Envoy;;;;;;;;;;;;;x
valyria_bank_rank_2_male;Keyholder;;;;;;;;;;;;;x
valyria_bank_rank_2_female;Keyholder;;;;;;;;;;;;;x
valyria_bank_rank_3_male;Shareholder;;;;;;;;;;;;;x
valyria_bank_rank_3_female;Shareholder;;;;;;;;;;;;;x
valyria_bank_rank_4_male;High Councillor;;;;;;;;;;;;;x
valyria_bank_rank_4_female;High Councillor;;;;;;;;;;;;;x
valyria_bank_leader_desc;High Councillor of the Bank of Valyria;;;;;;;;;;;;;x
valyria_bank;The Bank of Valyria;;;;;;;;;;;;;x
valyria_bank_desc;The Bank of Valyria is one of the most important banks of the known world.;;;;;;;;;;;;;x
c_bank_1;New Bank;;;;;;;;;;;;;x
String_the_Bank_1;The [c_bank_1.GetName];;;;;;;;;;;;;x
String_Bank_1;[c_bank_1.GetName];;;;;;;;;;;;;x
Bank_1;[c_bank_1.GetName];;;;;;;;;;;;;x
bank_1_rank_1_male;Envoy;;;;;;;;;;;;;x
bank_1_rank_1_female;Envoy;;;;;;;;;;;;;x
bank_1_rank_2_male;Keyholder;;;;;;;;;;;;;x
bank_1_rank_2_female;Keyholder;;;;;;;;;;;;;x
bank_1_rank_3_male;Shareholder;;;;;;;;;;;;;x
bank_1_rank_3_female;Shareholder;;;;;;;;;;;;;x
bank_1_rank_4_male;High Councillor;;;;;;;;;;;;;x
bank_1_rank_4_female;High Councillor;;;;;;;;;;;;;x
bank_1_leader_desc;High Councillor;;;;;;;;;;;;;x
bank_1;The [c_bank_1.GetName];;;;;;;;;;;;;x
bank_1_desc;The [c_bank_1.GetName] is an important bank based in [c_bank_1.GetAdjective];;;;;;;;;;;;;x
c_bank_2;White Bank;;;;;;;;;;;;;x
String_the_bank_2;The [c_bank_2.GetName];;;;;;;;;;;;;x
String_bank_2;[c_bank_2.GetName];;;;;;;;;;;;;x
Bank_2;[c_bank_2.GetName];;;;;;;;;;;;;x
bank_2_rank_1_male;Envoy;;;;;;;;;;;;;x
bank_2_rank_1_female;Envoy;;;;;;;;;;;;;x
bank_2_rank_2_male;Keyholder;;;;;;;;;;;;;x
bank_2_rank_2_female;Keyholder;;;;;;;;;;;;;x
bank_2_rank_3_male;Shareholder;;;;;;;;;;;;;x
bank_2_rank_3_female;Shareholder;;;;;;;;;;;;;x
bank_2_rank_4_male;High Councillor;;;;;;;;;;;;;x
bank_2_rank_4_female;High Councillor;;;;;;;;;;;;;x
bank_2_leader_desc;High Councillor;;;;;;;;;;;;;x
bank_2;The [c_bank_2.GetName];;;;;;;;;;;;;x
bank_2_desc;The [c_bank_2.GetName] is an important bank based in [c_bank_2.GetAdjective];;;;;;;;;;;;;x
c_bank_3;First Bank;;;;;;;;;;;;;x
String_the_bank_3;The [c_bank_3.GetName];;;;;;;;;;;;;x
String_bank_3;[c_bank_3.GetName];;;;;;;;;;;;;x
Bank_3;[c_bank_3.GetName];;;;;;;;;;;;;x
bank_3_rank_1_male;Envoy;;;;;;;;;;;;;x
bank_3_rank_1_female;Envoy;;;;;;;;;;;;;x
bank_3_rank_2_male;Keyholder;;;;;;;;;;;;;x
bank_3_rank_2_female;Keyholder;;;;;;;;;;;;;x
bank_3_rank_3_male;Shareholder;;;;;;;;;;;;;x
bank_3_rank_3_female;Shareholder;;;;;;;;;;;;;x
bank_3_rank_4_male;High Councillor;;;;;;;;;;;;;x
bank_3_rank_4_female;High Councillor;;;;;;;;;;;;;x
bank_3_leader_desc;High Councillor;;;;;;;;;;;;;x
bank_3;[c_bank_3.GetName];;;;;;;;;;;;;x
bank_3_desc;The [c_bank_3.GetName] is an important bank based in [c_bank_3.GetAdjective];;;;;;;;;;;;;x
c_bank_4;Golden Bank;;;;;;;;;;;;;x
String_the_bank_4;The [c_bank_4.GetName];;;;;;;;;;;;;x
String_bank_4;[c_bank_4.GetName];;;;;;;;;;;;;x
Bank_4;[c_bank_4.GetName];;;;;;;;;;;;;x
bank_4_rank_1_male;Envoy;;;;;;;;;;;;;x
bank_4_rank_1_female;Envoy;;;;;;;;;;;;;x
bank_4_rank_2_male;Keyholder;;;;;;;;;;;;;x
bank_4_rank_2_female;Keyholder;;;;;;;;;;;;;x
bank_4_rank_3_male;Shareholder;;;;;;;;;;;;;x
bank_4_rank_3_female;Shareholder;;;;;;;;;;;;;x
bank_4_rank_4_male;High Councillor;;;;;;;;;;;;;x
bank_4_rank_4_female;High Councillor;;;;;;;;;;;;;x
bank_4_leader_desc;High Councillor;;;;;;;;;;;;;x
bank_4;The [c_bank_4.GetName];;;;;;;;;;;;;x
bank_4_desc;The [c_bank_4.GetName] is an important bank based in [c_bank_4.GetAdjective];;;;;;;;;;;;;x
c_bank_5;Silver Bank;;;;;;;;;;;;;x
String_the_bank_5;The [c_bank_5.GetName];;;;;;;;;;;;;x
String_bank_5;[c_bank_5.GetName];;;;;;;;;;;;;x
Bank_5;[c_bank_5.GetName];;;;;;;;;;;;;x
bank_5_rank_1_male;Envoy;;;;;;;;;;;;;x
bank_5_rank_1_female;Envoy;;;;;;;;;;;;;x
bank_5_rank_2_male;Keyholder;;;;;;;;;;;;;x
bank_5_rank_2_female;Keyholder;;;;;;;;;;;;;x
bank_5_rank_3_male;Shareholder;;;;;;;;;;;;;x
bank_5_rank_3_female;Shareholder;;;;;;;;;;;;;x
bank_5_rank_4_male;High Councillor;;;;;;;;;;;;;x
bank_5_rank_4_female;High Councillor;;;;;;;;;;;;;x
bank_5_leader_desc;High Councillor;;;;;;;;;;;;;x
bank_5;The [c_bank_5.GetName];;;;;;;;;;;;;x
bank_5_desc;The [c_bank_5.GetName] is an important bank based in [c_bank_5.GetAdjective];;;;;;;;;;;;;x
repay_loan;Repay Loan;;;;;;;;;;;;;x
repay_loan_desc;Repay the loan due to [Root.GetLoanBank];;;;;;;;;;;;;x
establish_bank;Establish a New Bank;;;;;;;;;;;;;x
establish_bank_desc;Use your accumulated wealth and financial accumen to found a new bank in [Root.Capital.GetName];;;;;;;;;;;;;x
EVTTOOLTIPestablish_bankA;A bank is NOT already in operation in the [Root.Capital.Kingdom.GetFullName];;;;;;;;;;;;;x
EVTTOOLTIPestablish_bankB;Room is available in the world for a new bank;;;;;;;;;;;;;x
EVTTOOLTIPestablish_bankC;A Bank in [Root.Capital.GetName] is established;;;;;;;;;;;;;x
reduce_loan_interest;Reduce Loan Interest;;;;;;;;;;;;;x
reduce_loan_interest_desc;Use your stature within [Root.Society.GetName] to negotiate a reduced interest rate on your loan with the bank;;;;;;;;;;;;;x
reduce_loan_interest_power_desc;Use your stature within the bank to negotiate a reduced interest rate on your loans;;;;;;;;;;;;;x
TOOLTIP_HASLOANFROMSOCIETY;Has a loan from [Root.Society.GetName];;;;;;;;;;;;;x
TOOLTIP_NOTDEFAULTEDLOAN;Has NOT defaulted on a loan in the past;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_45;Loan interest rate is set at §Y45%§! ;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_40;Loan interest rate is set at §Y40%§! ;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_35;Loan interest rate is set at §Y35%§! ;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_30;Loan interest rate is set at §Y30%§! ;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_25;Loan interest rate is set at §Y25%§! ;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_20;Loan interest rate is set at §Y20%§! ;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_15;Loan interest rate is set at §Y15%§! ;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_10;Loan interest rate is set at §Y10%§! ;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_A;Loan interest rate is set at §Y[Root.loan_interest_a.GetValue]%§!;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_B;Loan interest rate is set at §Y[Root.loan_interest_b.GetValue]%§!;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1_INTEREST_C;Loan interest rate is set at §Y[Root.loan_interest_c.GetValue]%§!;;;;;;;;;;;;;x
hire_banker;Hire a Banker;;;;;;;;;;;;;x
hire_banker_desc;Hire a respected banker from [Root.Society.GetName] into your personal service;;;;;;;;;;;;;x
hire_banker_power_desc;Hire a respected banker into your personal service;;;;;;;;;;;;;x
TOOLTIPbankruptcy.125;A banker with at least 12 stewardship is hired;;;;;;;;;;;;;x
hired_banker;Hired Banker;;;;;;;;;;;;;x
EVTDESCbankruptcy.1;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] has sought out banks willing to lend you coin, and has presented you with the options available.;;;;;;;;;;;;;x
EVTDESCbankruptcy.1B;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] has sought out banks willing to lend you coin, and has presented you with the options available. [Root.job_treasurer.GetTitledFirstNameNoRegnal] advises interest rates are higher due to your past failiure to pay off loans.;;;;;;;;;;;;;x
EVTDESCbankruptcy.1C;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] has sought out banks willing to lend you coin, and has presented you with the options available. [Root.job_treasurer.GetTitledFirstNameNoRegnal] advises interest rates are slightly higher due to your perceived risk as a debtor.;;;;;;;;;;;;;x
EVTDESCbankruptcy.1D;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] has sought out banks willing to lend you coin, and has presented you with the options available. [Root.job_treasurer.GetTitledFirstNameNoRegnal] advises interest rates are slightly lower due to your perceived safety as a debtor.;;;;;;;;;;;;;x
EVTDESCbankruptcy.1E;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] has sought out banks willing to lend you coin, and has presented you with the options available. [Root.job_treasurer.GetTitledFirstNameNoRegnal] advises interest rates are higher due to your struggles in the current war.;;;;;;;;;;;;;x
EVTDESCbankruptcy.1F;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] has sought out banks willing to lend you coin, and has presented you with the options available. [Root.job_treasurer.GetTitledFirstNameNoRegnal] advises interest rates are much higher due to your struggles in the current war and your perceived general risk as a debtor.;;;;;;;;;;;;;x
EVTDESCbankruptcy.1G;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] has sought out banks willing to lend you coin, and has presented you with the options available. [Root.job_treasurer.GetTitledFirstNameNoRegnal] advises that your perceived risk as a debtor is low, but your struggles in the current war means interest rates are slightly higher.;;;;;;;;;;;;;x
EVTDESCbankruptcy.1H;[Root.GetMyTreasurerName] [Root.job_treasurer.GetFirstNameWithDynasty] has sought out banks willing to lend you coin, but has failed. [Root.job_treasurer.GetTitledFirstNameNoRegnal] advises that your gold defecit is too severe for banks to consider granting you a loan.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.1;[bank_option_1.GetName];;;;;;;;;;;;;x
TOOLTIPbankruptcy.1;A 5 year loan is taken from §Y[bank_option_1.GetName]§! ;;;;;;;;;;;;;x
EVTOPTBbankruptcy.1;[bank_option_2.GetName];;;;;;;;;;;;;x
TOOLTIPbankruptcy.1B;A 5 year loan is taken from §Y[bank_option_2.GetName]§! ;;;;;;;;;;;;;x
EVTOPTCbankruptcy.1;A minor bank;;;;;;;;;;;;;x
TOOLTIPbankruptcy.1C;A 5 year loan is taken from a §Yminor bank§! ;;;;;;;;;;;;;x
EVTOPTDbankruptcy.1;I'v changed my mind about this;;;;;;;;;;;;;x
EVTOPTEbankruptcy.1;This is problematic;;;;;;;;;;;;;x
EVTDESCbankruptcy.188;After hearing your proposal, [From.GetTitledFirstNameWithDynasty] has agreed to take on a loan from [Root.Society.GetName], and will also take on [debtor_target.GetTitledFirstNameWithDynasty]'s debt if [From.GetSheHe] wins [debtor_target.PrimaryTitle.GetName].;;;;;;;;;;;;;x
EVTDESCbankruptcy.188B;The deal has been finalised, you have agreed to take on a loan from [Root.Society.GetName], and will also take on [debtor_target.GetTitledFirstNameWithDynasty]'s debt if you win [debtor_target.PrimaryTitle.GetName].;;;;;;;;;;;;;x
EVTOPTAbankruptcy.188;Let us see how this war goes;;;;;;;;;;;;;x
EVTDESCbankruptcy.189;[From.GetTitledFirstNameWithDynasty] has declined your proposal, refusing to take on [debtor_target.GetTitledFirstNameWithDynasty]'s debt to [Root.Society.GetName].;;;;;;;;;;;;;x
EVTOPTAbankruptcy.189;This is displeasing;;;;;;;;;;;;;x
EVTDESCbankruptcy.115;News from the war in [From.PrimaryTitle.GetName]. [From.GetFirstNameWithDynasty] has managed to wrest control of the [FromFrom.GetFullName] from [FromFromFrom.GetFirstNameWithDynasty], and has subsequently honoured the agreement made with [Root.Society.GetName].;;;;;;;;;;;;;x
EVTOPTAbankruptcy.115;[Root.Society.GetName] has its due;;;;;;;;;;;;;x
EVTDESCbankruptcy.116;There has been concerning news from the war in [From.PrimaryTitle.GetName]. [From.GetFirstNameWithDynasty] has managed to wrest control of the [FromFrom.GetFullName] from [FromFromFrom.GetFirstNameWithDynasty], but has subsequently refused to honour the agreement made with [Root.Society.GetName].;;;;;;;;;;;;;x
EVTOPTAbankruptcy.116;This is an outrage!;;;;;;;;;;;;;x
EVTDESCbankruptcy.118;[Root.Society.GetName] latest attempt to recover the unpaid debts from [From.GetTitledFirstNameWithDynasty] have failed. [From.GetTitledFirstNameNoRegnal] has defeated [FromFrom.GetTitledFirstNameWithDynasty], the same [FromFrom.GetManWoman] we backed to recover the debt for the bank.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.118;This is certainly a grave loss for the bank;;;;;;;;;;;;;x
EVTDESCbankruptcy.21;The scribes and coinmasters of [Root.Society.GetName] have put together the bank's accounts for the past few years, and are ready to present their findings to the various keyholders and shareholders.;;;;;;;;;;;;;x
EVTDESCbankruptcy.21B;[Root.Society.GetName] has had a promising beginning, with several loans already being issued. Now the scribes and coinmasters have put together the bank's first set of accounts, and are ready to present their findings to the various keyholders and shareholders.;;;;;;;;;;;;;x
EVTOPTAbankruptcy.21;Overall accounts;;;;;;;;;;;;;x
TOOLTIPbankruptcy.21;Accounts for [Root.Society.GetName] in the Year [GetYear]\nIncome From Loan Interest: §G[From.loan_profits.GetValue]§!¤\nIncome From Investments: [From.investment_profits.GetValue]¤\nLost Loans: §R[From.loan_losses.GetValue]§!¤\nGeneral Running Costs: §R[From.running_costs.GetValue]§!¤\nDebt Collection Expenses: §R[From.expenses.GetValue]§!¤\nWithdrawn Coin: §R[From.withdrawn_cash.GetValue]§!¤\nLost/Stolen Coin: §R[From.lost_coin.GetValue]§!¤\nLooted Coin: §R[From.looted_cash.GetValue]§!¤\n-----------------------\nProfit/Loss: §Y[From.displayed_profit.GetValue]§!¤\nCurrent Coin Reserves: §Y[From.cash_reserve.GetValue]§!¤\nOutstanding Loans Granted: §Y[From.outstanding_loans.GetValue]§!¤\n\n;;;;;;;;;;;;;x
EVTOPTBbankruptcy.21;List of debtors;;;;;;;;;;;;;x
TOOLTIPbankruptcy.21B;[This.GetTitledFirstNameWithDynastyAndTitle]: §Y[This.loan_amount.GetValue]§!¤;;;;;;;;;;;;;x
