#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
aegons_crown;Aegon's Crown;;;;Corona de Aegon;;;;;;;;;x
book_before_the_dragons_desc;Before the Dragons is a book written by the Pentoshi Gessio Haratis during the Century of Blood. The book states that Pentos and Lorath were not founded by Valyrians, predating the Freehold's expansion instead.;;;;Antes de los Dragones es un libro escrito por el pentoshi Gessio Haratis. El libro afirma que Pentos y Lorath no fueron fundados por valyrios sino que ya existían antes de la expansión territorial del Feudo Franco de Valyria.;;;;;;;;;x
dragon_binder;Dragonbinder;;;;Gran Cuerno Dragón;;;;;;;;;x
dragon_binder_desc;Dragonbinder, also called the hellhorn, is a large dragon horn, a sorcerous horn that is used to control dragons. The horn is six feet long and is made from the horn of what must have been an enormous dragon. It has a black gleam, and is banded with Valyrian steel and red gold. When touched the horn feels warm and smooth. Its surface is shiny and reflective, though the reflection depicted is somehow twisted. The bands of the horn are covered by strange writings, Valyrian glyphs which, when the horn sounds, glow red-hot and then white-hot. The glyphs read, 'I am Dragonbinder ... No mortal man should sound me and live ... Blood for fire, fire for blood.';;;;El cuerno dragon o también llamado cuerno del infierno, es un gran cuerno de dragón de hechicería que se usa para controlar dragones. El cuerno mide seis pies de largo y está hecho del cuerno de lo que debe haber sido un enorme dragón. Es de color negro lustroso con bandas de oro rojo y acero valyrio. Al tacto es tibio y suave. La superficie es reluciente y reflectante, aunque el reflejo está distorsionado. Las bandas que lo cubren están talladas de extraños símbolos, que Morroqo identifica como glifos valyirios. Cuando el cuerno suena, los glifos brillan con un color rojo fuego, pasando a ser blancos y calientes con los minutos. Los glifos decían: 'Yo soy Atadragones....Ningún mortal me hará sonar y seguirá con vida....Sangre por fuego, fuego por sangre.';;;;;;;;;x
dragon_horn_a;Dragon Horn;;;;Cuerno Dragón;;;;;;;;;x
dragon_horn_a_desc;A dragon horn is a sorcerous horn that is used to control dragons. Dragon horns originate from Old Valyria, prior to the Doom. The dragonlords of old sounded such horns, before the Doom devoured them.\nIt is not known if one horn can control more that one dragon, or how many dragons one horn can control.;;;;Un cuerno de dragón es un cuerno de hechicería que se usa para controlar dragones. Los cuernos de dragón se originaron en la antigua valyria, antes del cataclismo. Los antiguos señores de dragones usaban tales cuernos, antes de que el cataclismo los devorara. No se sabe si un cuerno puede controlar a más de un dragón, o cuántos dragones puede controlar un cuerno.;;;;;;;;;x
dragon_horn_b;Dragon Horn;;;;Cuerno Dragón;;;;;;;;;x
dragon_horn_b_desc;A dragon horn is a sorcerous horn that is used to control dragons. Dragon horns originate from Old Valyria, prior to the Doom. The dragonlords of old sounded such horns, before the Doom devoured them.\nIt is not known if one horn can control more that one dragon, or how many dragons one horn can control.;;;;Un cuerno de dragón es un cuerno de hechicería que se usa para controlar dragones. Los cuernos de dragón se originaron en la antigua valyria, antes del cataclismo. Los antiguos señores de dragones usaban tales cuernos, antes de que el cataclismo los devorara. No se sabe si un cuerno puede controlar a más de un dragón, o cuántos dragones puede controlar un cuerno.;;;;;;;;;x
shade_of_the_evening;Shade of the Evening;;;;Color del Ocaso;;;;;;;;;x
shade_of_the_evening_desc;Shade of the evening is a thick, blue wine, peculiar to the warlocks of Qarth. It is made from the inky blue leaves that grow on the black-barked trees found around the House of the Undying. It is used heavily by the warlocks of Qarth, whose lips have been turned blue by its extended use. The Undying Ones have drank so much of it not only their lips have turned blue, but their entire bodies as well.;;;;Color del Ocaso  es un líquido espeso y azul fabricado a partir de las hojas de árboles que se encuentran fuera de la Casa de los Eternos en Qarth. Es utilizado en gran medida por los brujos de Qarth, cuyos labios se han vuelto azules por su uso prolongado. Los Eternos han bebido tanto que no solo sus labios se han vuelto azules, sino también sus cuerpos enteros.;;;;;;;;;x
EVTOPTEMNM.9949;Suggest me a Name;;;;Sugeridme un Nombre;;;;;;;;;x
TOOLTIPMNM.9949_sugges_name;You will be presented with a potential new name for your [FromFromFrom.GetWeaponType];;;;Se os presentará un posible nuevo nombre para vuestr[FromFromFrom.GetOA] [FromFromFrom.GetWeaponType];;;;;;;;;x
EVTDESCMNM.9952;Here is the suggested new name for your [FromFromFrom.GetWeaponType];;;;Aquí está el nuevo nombre sugerido para vuestr[FromFromFrom.GetOA] [FromFromFrom.GetWeaponType];;;;;;;;;x
EVTOPTAMNM.9952;Change name;;;;Cambiar nombre;;;;;;;;;x
EVTOPTCMNM.9952;Give me another choice;;;;Dadme otra opción;;;;;;;;;x
EVTOPTDMNM.9952;Cancel;;;;Cancelar;;;;;;;;;x
enemy_skin;Enemy Skin;;;;Piel de un Enemigo;;;;;;;;;x
enemy_skin_desc;The flayed skin of an enemy;;;;La piel desollada de un enemigo;;;;;;;;;x
GetSkinArtifactName;Skin of [This.GetTitledFirstNameWithDynasty];;;;Piel de [This.GetTitledFirstNameWithDynasty];;;;;;;;;x
GetSkinArtifactDesc;The flayed skin of [This.GetTitledFirstNameWithDynasty], obtained under the tortures of [Root.GetTitledFirstNameWithDynasty];;;;La piel desollada de [This.GetTitledFirstNameWithDynasty], obtenida bajo las torturas de [Root.GetTitledFirstNameWithDynasty];;;;;;;;;x
dragonbone_bow;Dragonbone Bow;;;;Arco de Hueso dragón;;;;;;;;;x
dragonbone_bow_desc;Dragonbone is a material that is created from the bones of dragons. Dragonbone is black, and is as strong as other metals, such as steel, yet lighter and more flexible. Rare dragonbone bows are highly sought after, as they can outrange even goldenheart bows.;;;;El Hueso dragón es negro, y es tan fuerte como otros metales, como el acero, pero más liviano y más flexible. Los raros arcos hechos de Hueso dragón son muy buscados, ya que pueden superar incluso los arcos hechos de Aurocorazón.;;;;;;;;;x
dragonbone_whip;Dragonbone Whip;;;;Látigo de Hueso de Dragón;;;;;;;;;x
dragonbone_whip_desc;A slaver's whip with a dragonbone handle inlaid with gold. Dragonbone is used to make many items of value because of its rarity and its special properties.;;;;El látigo de esclavos con un mango de dragón incrustado de oro. El Hueso dragón se usa para crear muchos objetos de valor debido a su rareza y sus especiales propiedades.;;;;;;;;;x
dragon_skull;Dragon Skull;;;;Cráneo Dragón;;;;;;;;;x
dragon_skull_desc;The skull of a dead dragon. The polished skulls of dragons look like glittering onyx, and their teeth like curved daggers of black diamond.;;;;El cráneo de un dragón muerto. Los cráneos de los dragones pulidos se ven como si fuera ónix brillante, y sus dientes como dagas curvas de diamante negro.;;;;;;;;;x
GetDynamicDragonSkullName;Skull of [This.GetFirstNameWithNick];;;;Cráneo de [This.GetFirstNameWithNick];;;;;;;;;x
GetDynamicDragonSkullDesc;The skull of [This.GetFirstNameWithNick], who [This.GetDeathReason]. The polished skulls of dragons look like glittering onyx, and their teeth like curved daggers of black diamond.;;;;El cráneo de [This.GetFirstNameWithNick], quien [This.GetDeathReason]. Los cráneos pulidos de los dragones se ven como ónix brillante, y sus dientes como dagas curvas de diamante negro.;;;;;;;;;x
valyrian_dagger;Valyrian Steel Dagger;;;;Daga de Acero Valyrio;;;;;;;;;x
valyrian_dagger_desc;A dagger made with valyrian steel and a hilt of black dragonbone.;;;;Una daga hecha con acero valyrio y una empuñadura hecha de Hueso Dragón negro.;;;;;;;;;x
dragonbone_axe;Dragonbone Axe;;;;Hacha de Hueso del Dragón;;;;;;;;;x
dragonbone_axe_desc;An axe with a handle made of dragonbone. Dragonbone is black, and is as strong as other metals, such as steel, yet lighter and more flexible.;;;;Un hacha con un mango hecho de Hueso Dragón. El hueso de dragón es negro, y es tan resistente como el acero, aunque más liviano y flexible.;;;;;;;;;x
dragonbone_bracelet;Dragonbone Bracelets;;;;Brazaletes de Hueso Dragón;;;;;;;;;x
dragonbone_bracelet_desc;A pair of bracelets made from fine dragonbone. Dragonbone is used to make many items of value because of its rarity and its special properties.;;;;Un par de pulseras hechas de fino hueso de dragón. El Hueso Dragón se usa para crear muchos objetos de valor debido a su rareza y sus propiedades especiales.;;;;;;;;;x
dragonbone_statue;Dragonbone Statue;;;;Estatua de Dragón;;;;;;;;;x
dragonbone_statue_desc;A decorative statue made of dragonbone. Dragonbone is used to make many items of value because of its rarity and its special properties.;;;;Una estatua decorativa hecha de Hueso Dragón. El Hueso Dragón se usa para crear muchos objetos de valor debido a su rareza y sus especiales propiedades.;;;;;;;;;x
dragonbone_cup;Dragonbone Cup;;;;Copa de Hueso Dragón;;;;;;;;;x
dragonbone_cup_desc;A cup made from pure dragonbone. Dragonbone is used to make many items of value because of its rarity and its special properties.;;;;Una copa hecha de Hueso Dragón puro. El Hueso Dragón se usa para crear muchos objetos de valor debido a su rareza y sus especiales propiedades.;;;;;;;;;x
dragonbone_amulet;Dragonbone Amulet;;;;Amuleto de Hueso Dragón;;;;;;;;;x
dragonbone_amulet_desc;An amulet made of pure dragonbone. Dragonbone is used to make many items of value because of its rarity and its special properties.;;;;Un amuleto hecho de Hueso Dragón puro. El Hueso Dragón se utiliza para crear muchos objetos de valor debido a su rareza y sus especiales propiedades.;;;;;;;;;x
dragonbone_seal;Dragonbone Seal;;;;Sello de Hueso dragón;;;;;;;;;x
dragonbone_seal_desc;A personal seal made of black dragonbone. Dragonbone is used to make many items of value because of its rarity and its special properties.;;;;Un sello personal hecho de Hueso Dragón negro. El Hueso Dragón se utiliza para crear muchos objetos de valor debido a su rareza y sus especiales propiedades.;;;;;;;;;x
dragonbone_scepter;Dragonbone Scepter;;;;Cetro de Hueso Dragón;;;;;;;;;x
dragonbone_scepter_desc;A scepter with a shaft of black dragonbone topped with gold. Dragonbone is used to make many items of value because of its rarity and its special properties.;;;;Un cetro con una cabeza de dragón negro cubierto con oro. El Hueso Dragón se utiliza para crear muchos objetos de valor debido a su rareza y sus propiedades especiales.;;;;;;;;;x
dragonbone_necklace;Dragonbone Necklace;;;;Collar de Hueso Dragón;;;;;;;;;x
dragonbone_necklace_desc;A necklace with beads made of rare dragonbone. Dragonbone is used to make many items of value because of its rarity and its special properties.;;;;Un collar con cuentas de raro hueso de dragón. El Hueso Dragón se utiliza para crear muchos objetos de valor debido a su rareza y sus especiales propiedades.;;;;;;;;;x
dragonbone_sword;Dragonbone Sword;;;;Espada de Hueso Dragón;;;;;;;;;x
dragonbone_sword_desc;A fine sword with a hilt made of fine dragonbone. Dragonbone is black due to its high iron content. It is as strong as other metals, such as steel, yet lighter and more flexible.;;;;Una espada de calidad con una empuñadura hecha de hueso dragón. El Hueso Dragón es negro debido a su alto contenido en hierro. Es tan resistente como el acero, aunque es más ligero y flexible.;;;;;;;;;x
NAME_SWORD_MESSAGE_LOG;Would you like to give a name to your [This.GetName]?;;;;¿Querríais darle nombre a vuestr[This.GetOA] [This.GetName]?;;;;;;;;;x
EVTDESCMNM.9973A;Your [Root.GetMyTreasurerName] has come to you with a report of a missing item from your treasury! [Root.GetSheHeCap] says that your [lost_artifact.GetName] has gone missing, presumably stolen or mislaid.;;;;;;;;;;;;;x
EVTDESCMNM.9973B;During the chaos and confusion after the fall [FromFrom.GetName], your [lost_artifact.GetName] has gone missing!;;;;Durante el caos y la confusión tras la caída de [FromFrom.GetName], ¡vuestro [lost_artifact.GetName] ha desaparecido!;;;;;;;;;x
EVTOPTAMNM.9973;It is no big loss;;;;No es una gran pérdida;;;;;;;;;x
EVTOPTBMNM.9973;Find it at any cost!;;;;¡Encontradlo a cualquier precio!;;;;;;;;;x
TOOLTIPMNM.9975;[lost_artifact.GetName] is recovered;;;;[lost_artifact.GetName] es recuperado;;;;;;;;;x
TOOLTIPMNM.9976;[lost_artifact.GetName] is lost forever;;;;[lost_artifact.GetName] es perdido para siempre;;;;;;;;;x
EVTDESCMNM.9974;The [lost_artifact.GetName] belonging to your [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] has gone missing! It has presumably been stolen or mislaid.;;;;¡El [lost_artifact.GetName] preteneciente a vuestr[From.GetOA] [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] ha desaparecido! Probablemente haya sido robado.;;;;;;;;;x
EVTOPTAMNM.9974;Fool;;;;Idiota;;;;;;;;;x
EVTDESCMNM.9975A;Your book, [lost_artifact.GetName], has been found! It was found in the depths of [Root.Capital.Capital.GetName]'s library by [Root.job_physician.GetTitledFirstNameWithDynasty], who organised a thorough search of all the books and scrolls.;;;;¡Vuestro libro, [lost_artifact.GetName], ha sido encontrado! Fue encontrado en las profundidades de la librería de [Root.Capital.Capital.GetName] por [Root.job_physician.GetTitledFirstNameWithDynasty], quien organizó una busqueda en profundidad entre todos los libros pergaminos existentes.;;;;;;;;;x
EVTDESCMNM.9975B;[lost_artifact.GetName] has been found! It was found in a hidden a recess of the [Root.GetCapitalHolding]'s armoury by [Root.job_marshal.GetTitledFirstNameWithDynasty], who thinks it was probably accidentally left there during routine maintenance.;;;;¡[lost_artifact.GetName] ha sido encontrad[lost_artifact.GetOA]! Fue encontrado en un recoveco escondido en la armería de [Root.GetCapitalHolding] por [Root.job_marshal.GetTitledFirstNameWithDynasty], quien cree es probable que fuera dejado allí accidentalmente durante su mantenimiento rutinario.;;;;;;;;;x
EVTDESCMNM.9975C;You had scores of men scour [Root.Capital.Capital.GetName] night and day in search of [lost_artifact.GetName], and it has finally been found! It was found in a deep, forgotten vault of the [Root.GetCapitalHolding]. Quite how it got there nobody knows...;;;;Hicistéis que muchos de vuestros hombres buscaran por todo [Root.Capital.Capital.GetName] día y noche en busqueda de [lost_artifact.GetName], ¡y por fin ha sido encontrad[lost_artifact.GetOA]! El artefacto se encontraba olvidado, en una cámara en las profundidades de [Root.GetCapitalHolding]. Quién sabe como llegó hasta allí...;;;;;;;;;x
EVTDESCMNM.9975D;[Root.job_symaster.GetTitledFirstNameWithDynasty] sent [Root.job_symaster.GetHerHis] agents and spys into the streets of [Root.Capital.GetName] in search of word of [lost_artifact.GetName]. After weeks of searching the artifact and it's thief were found in a local tavern! The thief was killed and [lost_artifact.GetName] sent back to you.;;;;[Root.job_symaster.GetTitledFirstNameWithDynasty] envió a sus agentes a las calles de [Root.Capital.GetName] en la busqueda de noticias de [lost_artifact.GetName]. Después de semanas buscando, ¡el artefacto y su ladrón fueron encontrados en una taverna local! El ladrón fue ajusticiado y [lost_artifact.GetName] os ha sido devuelt[lost_artifact.GetOA].;;;;;;;;;x
EVTDESCMNM.9975E;Men sifted through the rubble and debris from the siege of [FromFromFrom.GetName] in search of your [lost_artifact.GetName], and after manys weeks of found it lying in the mud!;;;;Los hombres revisaron entre los escombros del asedio de [FromFromFrom.GetName] en la búsqueda de [lost_artifact.GetName], ¡y después de muchas semanas buscando pudieron encontrar el artefacto hundido en el barro!;;;;;;;;;x
EVTDESCMNM.9975F;You had men search every rider and tent in the camp, but eventually [lost_artifact.GetName] was found in one of your own wagons, seemingly not stolen at all.;;;;Hicistéis que vuestros hombres registraran cada tienda y cada persona del campamento, pero finalmente [lost_artifact.GetName] fue encontrad[lost_artifact.GetOA] en una de vuestras caravanas, al parecer no había sido robado y solo lo habíais perdido.;;;;;;;;;x
EVTDESCMNM.9975G;Your [Root.GetReligionWarriorPlural] drag one of your servants before you beaten and bruised. It seems this man was the thief of [lost_artifact.GetName], for it was found in his quarters.;;;;Vuestr[Root.GetOA]s [Root.GetReligionWarriorPlural] trajeron a rastras a uno de vuestros sirvientes ante vos, todo golpeado y lleno de moratones. Parece ser que este hombre era el ladrón de [lost_artifact.GetName], ya que el artefacto fue encontrado en su cuarto.;;;;;;;;;x
EVTDESCMNM.9975H;Search parties went in search of the zorse for leagues around [Root.Capital.GetName], and eventually it was found rampaging through the fields of a village of local [Root.GetPeasantNamePlural] who nearly killled it our of fear.;;;;Varias expediciones fueron enviadas en búsqueda del zebroide por los alrededores de [Root.Capital.GetName], y eventualmente lo encontraron destrozando las tierras de una villa de campesinos locales, los cuales casi lo matan por miedo.;;;;;;;;;x
EVTDESCMNM.9975I;[Root.job_symaster.GetTitledFirstNameWithDynasty] had men question the known shadier merchants of [Root.Capital.GetName] in search of [lost_artifact.GetName]. One jewell merchant emerged as the prime suspect, and under torture revealed that he was sold it by a thief. It has now been recovered to your possession.;;;;[Root.job_symaster.GetTitledFirstNameWithDynasty] hizo que sus hombres le preguntaran a los mercaderes sospechosos de [Root.Capital.GetName]en búsqueda de [lost_artifact.GetName]. Un mercader de joyas emergió com el principal sospechoso, y después de ser torturado confesó que le compró vuestro artefacto a un ladrón. El artefacto ha sido recuperado y vuelve a estar en vuestras manos.;;;;;;;;;x
EVTDESCMNM.9975J;A reward was offered in exchange for information that led to the recovery of [lost_artifact.GetName]. Soon, a grizzled looking man came striding into your [Root.GetCapitalHolding] one day, carrying both the lost artifact and the head of the thief. He has claimed the gold and returned it to your possession.;;;;Una recompensa fue ofrecida a cambio de información que llevara a [lost_artifact.GetName]. Pronto, un hombre canoso vino a [Root.GetCapitalHolding], llevando consigo el artefacto perdido y la cabeza del ladrón. Él ha reclamado el oro y os ha devuelto vuestra posesión.;;;;;;;;;x
EVTDESCMNM.9975K;A raven recently arrived in [Root.Capital.GetName] bearing news of the lost [lost_artifact.GetName]! It bore a message demanding a ransom for its return. You had [Root.job_chancellor.GetTitledFirstNameWithDynasty] organise the exchange, but despites its return you could never track down the thieves themselves.;;;;¡Un cuervo ha llegado recientemente a [Root.Capital.GetName] trayendo noticias de vuestr[lost_artifact.GetOA] perdid[lost_artifact.GetOA] [lost_artifact.GetName]! Llevaba un mensaje reclamando un rescate por vuestro artefacto. Hicistéis que [Root.job_chancellor.GetTitledFirstNameWithDynasty] organizara el intercambio, pero a pesar de que recuperasteis el artefacto, no pudisteis encontrar al ladrón.;;;;;;;;;x
EVTOPTAMNM.9975;This is good news;;;;Son buenas noticias;;;;;;;;;x
TOOLTIPMNM.9975;[lost_artifact.GetName] is recovered to your possession;;;;[lost_artifact.GetName] es recuperado;;;;;;;;;x
EVTDESCMNM.9976;Despite many weeks of searching both your [Root.GetCapitalHolding] and the lands around [Root.Capital.GetName], [lost_artifact.GetName] could not be found.;;;;A pesar de buscar durante muchas semanas en [Root.GetCapitalHolding] y en las tierras alrededor de [Root.Capital.GetName], [lost_artifact.GetName] no pudo ser encontrado.;;;;;;;;;x
EVTOPTAMNM.9976;How disappointing;;;;Que decepcionante;;;;;;;;;x
leech_box;Box of Leeches;;;;Caja de Sanguijuelas;;;;;;;;;x
leech_box_desc;A decorative box of leeches owned by Roose Bolton. Frequent leechings are the secret of a long life.;;;;Una caja decorativa de sanguijuelas propiedad de Roose Bolton. Sangrados frecuentes son el secreto de una larga vida.;;;;;;;;;x
hound_helm;The Hound's Helm;;;;El Yelmo del Perro;;;;;;;;;x
hound_helm_desc;A distinctive helm worn by Sandor Clegane. It is sculpted into the shape of a snarling dog's head.;;;;Un distintivo casco usado por Sandor Clegane. Está esculpido en la forma de la cabeza de un perro gruñendo.;;;;;;;;;x
bull_helm;Bull's Head Helm;;;;Yelmo de Cabeza de Toro;;;;;;;;;x
bull_helm_desc;An expertly crafted helm in the shape of a bull's head.;;;;Un casco expertamente diseñado en forma de cabeza de toro.;;;;;;;;;x
rhaegar_harp;Rhaegar Targaryen's Harp;;;;Arpa de Rhaegar Targaryen;;;;;;;;;x
rhaegar_harp_desc;An elegant silver-stringed harp used by Rhaegar Targaryen. A harp can be as dangerous as a sword, in the right hands.;;;;Un elegante arpa de cuerda plateada utilizada por Rhaegar Targaryen. Un arpa puede ser tan peligroso como una espada, en las manos correctas.;;;;;;;;;x
mel_ruby;Melisandre's Ruby;;;;Rubí de Melisandre;;;;;;;;;x
mel_ruby_desc;A great ruby gemstone belonging to Melissandre of Asshai. It ornaments a red gold choker that is tighter than any maester's chain.;;;;Una gran piedra preciosa de rubí que pertenece a Melissandre de Asshai. Adorna una gargantilla de oro rojo que es más ajustada que cualquier cadena de maestre.;;;;;;;;;x
raven_cloak;Raven Feather Cloak;;;;Capa de Plumas de Cuervo;;;;;;;;;x
raven_cloak_desc;A magnificent raven-feather cloak worn by the Lord of Raventree Hall.;;;;Una magnífica capa de plumas de cuervo usada por Tytos Blackwood.;;;;;;;;;x
shadowskin_cloak;Shadowskin Cloak;;;;Capa de Gatosombra;;;;;;;;;x
shadowskin_cloak_desc;A fur cloak made from the pelt of a shadowcat. Shadowskin cloaks are highly prized.;;;;Una capa de piel hecha de la piel de un Gatosombra. Las capas de Gatosombras son muy apreciadas.;;;;;;;;;x
weirwood_bow;Weirwood Bow;;;;Arco de Arciano;;;;;;;;;x
weirwood_bow_desc;A tall longbow made from weirwood.;;;;Un arco largo alto hecho de madera de Arciano.;;;;;;;;;x
weirwood_brooch;Weirwood Brooch;;;;Broche de Arciano;;;;;;;;;x
weirwood_brooch_desc;A small brooch made from weirwood with a carved face.;;;;Un pequeño broche hecho de madera de Arciano con una cara tallada.;;;;;;;;;x
manderly_trident;Trident;;;;Tridente;;;;;;;;;x
manderly_trident_desc;A finely crafted steel trident. For generations House Manderly have used tridents as their preferred weapons.;;;;Un tridente de acero finamente diseñado. Durante generaciones, la Casa Manderly ha utilizado tridentes como sus armas preferidas.;;;;;;;;;x
mountain_skull;The Mountain's Skull;;;;El Cráneo de la Montaña;;;;;;;;;x
mountain_skull_desc;An enormous human skull reputed to be the skull of the deceased Ser Gregor Clegane.;;;;Un enorme cráneo humano famoso ser el cráneo del difunto Ser Gregor Clegane.;;;;;;;;;x
bittersteel_skull;Bittersteel's Skull;;;;Cráneo de Aceroamargo;;;;;;;;;x
bittersteel_skull_desc;The gilded skull of Aegor Rivers, the founder and first Captain-General of the Golden Company.;;;;El cráneo bañado en oro de Aegor Ríos, fundador y primer Capitán General de la Compañía Dorada.;;;;;;;;;x
frog_spear;Frog Spear;;;;Lanza de la Rana;;;;;;;;;x
frog_spear_desc;A multi-pronged spear commonly used in hunting fish and frogs. These spears are the preferred weapon of crannogmen.;;;;Una lanza de múltiples puntas utilizada comúnmente en la caza de peces y ranas. Estas lanzas son el arma preferida de los lacustres.;;;;;;;;;x
weirwood_spear;Weirwood Spear;;;;Lanza de Arciano;;;;;;;;;x
weirwood_spear_desc;A long weirwood spear with an ornate bronze head.;;;;Una larga lanza de madera de arciano con su cabeza adornada de bronce.;;;;;;;;;x
white_cloak;Kingsguard Cloak;;;;Capa de Guardia Real;;;;;;;;;x
white_cloak_desc;Regarded as the finest knights in the Seven Kingdoms, the Kingsguard are sworn to protect their king and the royal family with their own lives, to obey his commands, and to keep his secrets.;;;;Considerados como los mejores caballeros de los Siete Reinos, los Guardias del Rey juran proteger a su rey y a la familia real con sus propias vidas, obedecer sus órdenes y guardar sus secretos.;;;;;;;;;x
dragonglass_dagger;Dragonglass Dagger;;;;Daga de Vidriagón;;;;;;;;;x
dragonglass_dagger_desc;Dragonglass blades are sharper than steel but far more brittle.;;;;Las hojas de Vidriagón son más afiladas que el acero pero mucho más quebradizas.;;;;;;;;;x
blackfish_armor;The Blackfish's Armor;;;;La Armadura del Pez Negro;;;;;;;;;x
blackfish_armor_desc;The distinctive armor of Brynden Tully. A suit of black scales adorned with a black trout on the chest.;;;;La armadura distintiva de Brynden Tully. Un traje de escamas negras adornadas con una trucha negra en el pecho.;;;;;;;;;x
bone_armor;Bone Armor;;;;Armadura de Hueso;;;;;;;;;x
bone_armor_desc;A suit of armor made up of loosely-tied bones. The bones come from aurochs, cows, elk, goats, humans, mammoths, and sheep.;;;;Una armadura hecha de huesos sueltos. Los huesos provienen de uros, vacas, alces, cabras, humanos, mamuts y ovejas.;;;;;;;;;x
loras_armor;Loras Tyrell's Armor;;;;Armadura de Loras Tyrell;;;;;;;;;x
loras_armor_desc;The personal armor of Loras Tyrell. A suit of silver armor that is elaborately engraved with flowers and was made by the master armorer Tobho Mott.;;;;La armadura personal de Loras Tyrell. Un traje de armadura de plata que está elaboradamente grabado con flores que fue hecho por el armero maestro Tobho Mott.;;;;;;;;;x
mountain_armor;The Mountain's Armor;;;;La Armadura de la Montaña;;;;;;;;;x
mountain_armor_desc;The personal armor of Gregor Clegane. This suit of armor is so heavy that no ordinary man would be able to move, let alone fight effectively while wearing it.;;;;La armadura personal de Gregor Clegane. Esta armadura es tan pesada que ningún hombre ordinario podría moverse, y mucho menos luchar eficazmente mientras la usa.;;;;;;;;;x
renly_armor;Renly Baratheon's Armor;;;;Armadura de Renly Baratheon;;;;;;;;;x
renly_armor_desc;The personal armor of Renly Baratheon. It is a suit of enameled green armor with a helm adorned with a pair of golden antlers and was made by the master armorer Tobho Mott.;;;;La armadura personal de Renly Baratheon. Es un traje de armadura verde esmaltada con un yelmo adornado con un par de astas doradas que fue hecho por el maestro armero Tobho Mott.;;;;;;;;;x
rhaegar_armor;Rhaegar Targaryen's Armor;;;;Armadura de Rhaegar Targaryen;;;;;;;;;x
rhaegar_armor_desc;The distinctive armor of Rhaegar Targaryen. It is a suit of night-black plate armor, with the three-headed dragon of House Targaryen decorated in rubies on its breastplate.;;;;La armadura distintiva de Rhaegar Targaryen. Es un traje de armadura plateada negra, con el dragón de tres cabezas de la Casa Targaryen decorado con rubíes en su peto.;;;;;;;;;x
stag_crown;Stag Crown;;;;;;;;;;;;;x
stag_crown_desc;Stag Crown;;;;;;;;;;;;;x
baratheon_crown;Baratheon Crown;;;;;;;;;;;;;x
baratheon_crown_desc;Baratheon Crown;;;;;;;;;;;;;x
reyne_crown;Red Lion Crown;;;;;;;;;;;;;x
reyne_crown_desc;Red Lion Crown;;;;;;;;;;;;;x
tully_crown;Tully Crown;;;;;;;;;;;;;x
tully_crown_desc;Tully Crown;;;;;;;;;;;;;x
lion_crown;Gold Lion Crown;;;;;;;;;;;;;x
lion_crown_desc;Gold Lion Crown;;;;;;;;;;;;;x
arryn_crown;Arryn Crown;;;;;;;;;;;;;x
arryn_crown_desc;Arryn Crown;;;;;;;;;;;;;x
evenstar_crown;Evenstar Crown;;;;;;;;;;;;;x
evenstar_crown_desc;Evenstar Crown;;;;;;;;;;;;;x
starfall_crown;Crown of the Morning;;;;;;;;;;;;;x
starfall_crown_desc;Crown of the Morning;;;;;;;;;;;;;x
rose_crown;Rose Crown;;;;;;;;;;;;;x
rose_crown_desc;Rose Crown;;;;;;;;;;;;;x
hightower_crown;Hightower Crown;;;;;;;;;;;;;x
hightower_crown_desc;Hightower Crown;;;;;;;;;;;;;x
frey_crown;Crown of the Crossing;;;;;;;;;;;;;x
frey_crown_desc;Crown of the Crossing;;;;;;;;;;;;;x
antlered_crown;Antlered Crown;;;;;;;;;;;;;x
antlered_crown_desc;Antlered Crown;;;;;;;;;;;;;x

