#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wikid;On a Quest Overseas;Dans une quête outre-mer;;;En una búsqueda en el extranjero;;;;;;;;;x
EVTDESCwikid.103;The dragon has been slain at your hand, the final obstacle to our prize removed. You have come into possession of the treasure it was guarding, a treasure that includes a marvelous valyrian steel sword! The quest has been a success, and now it is time to return home.;Le dragon gît mort à vos pieds, le dernier obstacle entre vous et votre récompense a été éliminé. Vous avez pris possession du trésor qu'il gardait y compris une merveilleuse épée en acier valyrien ! Votre quête est couronnée de succès, il est temps de retourner chez vous.;;;El dragón ha sido asesinado de tu mano, el último obstáculo para nuestro premio a sido eliminado. ¡Has tomado posesión del tesoro que guardaba, un tesoro que incluye una maravillosa espada de acero valyria! La búsqueda ha sido un éxito, y ahora es el momento de volver a casa.;;;;;;;;;x
EVTOPTAwikid.103;Even dragons will not stop me;Même les dragons ne m'arrêteront pas;;;Ni los dragones me detendrán;;;;;;;;;x
EVTDESCwikid.104;Despite its age and deformity, the dragon is too ferocious and strong to overcome. It bathes both you and [wikid_companion.GetFirstName] in its dragonfire...;Malgré son âge et son infirmité, le dragon est trop furieux et fort pour être vaincu. [wikid_companion.GetFirstName] et vous êtes engloutis par ses flammes...;;;A pesar de su edad y deformidad, el dragón es demasiado feroz y fuerte para vencerlo. Baña tanto a ti como a [wikid_companion.GetFirstName] en su fuego...;;;;;;;;;x
EVTOPTAwikid.104;Arghhh!;Arghhh!;;;;;;;;;;;;x
EVTDESCwikid.105;[wikid_companion.GetFirstName] leaps atop the dragon, taming it and becoming its rider! 'I have decided that you are unworthy', [wikid_companion.GetSheHe] says. 'The path you have taken us on and the way you have treated me tells me I am more worthy of this prize!';[wikid_companion.GetFirstName] saute sur le dos du dragon et arrive à le dompter et devient son cavalier ! 'J'ai décidé que vous n'en êtes pas digne.', dit-[wikid_companion.GetSheHe]. 'Le chemin que vous nous avez fait prendre et la manière dont vous m'avez traité ne fait penser que vous n'êtes pas digne de cette récompense.' ;;;"[wikid_companion.GetFirstName] salta sobre el dragón, domándolo y convirtiéndose en su jinete! ""He decidido que eres indigno"", [wikid_companion.GetSheHe] dice. ""¡El camino por el que nos has llevado y la forma en que me has tratado me dice que soy más digno de este premio!""";;;;;;;;;x
EVTOPTAwikid.105;Traitor!;Traître !;;;¡Traidor!;;;;;;;;;x
TOOLTIPwikid.105B;You battle [wikid_companion.GetFirstName];Vous vous battez avec [wikid_companion.GetFirstName] ;;;Usted batalla contra [wikid_companion.GetFirstName];;;;;;;;;x
EVTDESCwikid.106;The dragon is strong, but its age and deformity allows you to do battle with it and [wikid_companion.GetFirstName]. You manage to slay the dragon with a well timed swing of your sword, and then execute [wikid_companion.GetFirstName] who is left crippled beneath the stricken beast. You claim the treasure and valyrian steel sword as your own, and begin the journey home.;Le dragon est fort mais son âge et son infirmité vous permet de vous battre avec lui et [wikid_companion.GetFirstName]. Vous réussissez à tuer le dragon grâce à un coup d'épée bien ajusté. Ensuite vous exécutez [wikid_companion.GetFirstName] qui était resté coincé sous la bête abattue. Vous réclamez le trésor et l'épée en acier valyrien et vous vous mettez en route pour le voyage de retour.;;;El dragón es fuerte, pero su edad y deformidad te permiten luchar contra él y [wikid_companion.GetFirstName]. Te las arreglas para matar al dragón con un corte bien sincronizado de tu espada, y luego ejecutas a [wikid_companion.GetFirstName] que queda lisiado debajo de la bestia herida. Reclamas el tesoro y la espada de acero valyrio como propia y comienzas el viaje a casa.;;;;;;;;;x
EVTOPTAwikid.106;I regret it had to come to this;Je regrette d'en être arrivé là;;;Lamento que hayas tenido que venir para esto;;;;;;;;;x
EVTDESCwikid.107;[wikid_companion.GetFirstName] launches a furious attack on you from atop the dragon. The dragon is aged and deformed, but still formidable. You try to dodge its fires and claws and try to slay it with a swing of your sword, but it is not enough. Eventually you are engulfed in its dragonfire...;[wikid_companion.GetFirstName] lance une furieuse attaque depuis le dos du dragon. Le dragon est âgé et infirme mais toujours formidable. Vous essayez d'éviter ses flammes et ses griffes et vous essayer de le tuer avec votre épée mais ce n'est pas suffisant. Finalement vous êtes englouti par les flammes...;;;[wikid_companion.GetFirstName] te lanza un furioso ataque desde lo alto del dragón. El dragón es viejo y deforme, pero aún formidable. Intentas esquivar sus fuegos y garras e intentas matarlo con un golpe de tu espada, pero no es suficiente. Eventualmente te ves envuelto en su fuego...;;;;;;;;;x
EVTOPTAwikid.107;Oh;Oh;;;;;;;;;;;;x
EVTDESCwikid.110START;The map leads you into a chamber at the heart of the palace. A door of fused black stone swings shut and traps you in. Four arches stand before you, under which all of them is flame of different colours. Clearly this is the start of some sort of labyrinth designed to keep out unwanted intruders.;La carte conduit à une pièce au cœur du palais. Une porte de pierre fondue noire se referme derrière vous et vous fait prisonnier. Quatre arches se trouvent devant vous, sous chacune d'entre elles brille une flamme de couleurs différentes. Il est clair qu'il s'agit du début d'une sorte de labyrinthe prévu pour dissuadé les intrus.;;;El mapa te lleva a una cámara en el corazón del palacio. Una puerta de piedra negra fundida se cierra y te atrapa. Cuatro arcos frente a ti, debajo de los cuales todos son de diferentes colores. Claramente este es el comienzo de algún tipo de laberinto diseñado para mantener alejados a los intrusos no deseados.;;;;;;;;;x
EVTDESCwikid.110;You land with an awkward bump back in the chamber with the black door and archways of fire. It would seem there is only one route out of this labyrinth... ;Vous atterrissez sur le dos dans une pièce avec une porte noire et des arches de feu. Il semble qu'il s'agit de la seule route vers la sortie de ce labyrinthe…;;;Caes de un golpe en una cámara con la puerta negra y arcos de fuego. Parece que solo hay una ruta para salir de este laberinto..;;;;;;;;;x
EVTOPTAwikid.110;Pass through the arch of red fire;Passer par l'arche de feu rouge;;;Atraviesa el arco de fuego rojo;;;;;;;;;x
EVTOPTBwikid.110;Pass through the arch of green fire;Passer par l'arche de feu vert;;;Atraviesa el arco de fuego verde;;;;;;;;;x
EVTOPTCwikid.110;Pass through the arch of blue fire;Passer par l'arche de feu bleu;;;Atraviesa el arco de fuego azul;;;;;;;;;x
EVTOPTDwikid.110;Pass through the arch of black fire;Passer par l'arche de feu noir;;;Atraviesa el arco de fuego negro;;;;;;;;;x
TOOLTIPwikidLABYRINTHA;You take the first path;Vous prenez le premier chemin;;;Tomas el primer camino;;;;;;;;;x
TOOLTIPwikidLABYRINTHB;You take the second path;Vous prenez le deuxième chemin;;;Tomas el segundo camino;;;;;;;;;x
TOOLTIPwikidLABYRINTHC;You take the third path;Vous prenez le troisième chemin;;;Tomas el tercero camino;;;;;;;;;x
TOOLTIPwikidLABYRINTHD;You take the fourth path;Vous prenez le quatrième chemin;;;Tomas el cuarto camino;;;;;;;;;x
EVTDESCwikid.111A;You proceed down onto a dark spiral staircase, but as you and [wikid_companion.GetFirstName] descend the steps slide together to form a steep slide!;Vous marchez le long d'un sombre escalier en spirale mais tout à coup, les marches se transforment en toboggan et vous glissez avec [wikid_companion.GetFirstName] !;;;Caminas por una escalera de caracol oscura pero de repente, los escalones se convierten en un tobogán y te resbalas con [wikid_companion.GetFirstName].;;;;;;;;;x
EVTDESCwikid.111B;As you enter the next passage way a trapdoor opens beneath you! You fall into the dark pit, doing your best to avoid the barbs and spikes the line the walls...;Alors que vous entrez dans le prochain passage, un piège s'ouvre derrière vous ! Vous tombez dans un sombre puits, faisant de votre mieux pour éviter les pointes le long des parois...;;;Al ingresar al siguiente pasaje, se abre una trampilla debajo de ti. Caes en un pozo oscuro, haciendo todo lo posible para evitar las púas y los picos en la línea de las paredes...;;;;;;;;;x
EVTDESCwikid.111C;You enter what seems a harmless chamber, but quickly a red shroud of thick gas envelops you and [wikid_companion.GetFirstName]. A sense of both endless falling and drowziness takes hold...;Vous entrez dans ce qui semble une pièce toute simple, mais rapidement un nuage rouge de gaz épais vous enveloppe vous et [wikid_companion.GetFirstName]. Vous êtes pris de somnolence et vous avez l'impression de partir dans une chute sans fin…;;;Entras en lo que parece una cámara inofensiva, pero rápidamente te envuelve un gas rojo a ti y a  [wikid_companion.GetFirstName]. sientes una sensación de caída interminable y de pereza...;;;;;;;;;x
EVTDESCwikid.111D;Jets of red hot flame and clouds of ash attack at you from all directions as you proceed into the next cavern! The only visible safe place is a large well at the centre of the room which both you and [wikid_companion.GetFirstName] try to leap into...;Des jets de flammes et des nuages de cendres vous attaquent de toutes les directions alors que vous vous engagez dans la caverne ! Le seul endroit sûr semble être le centre de la pièce, alors avec [wikid_companion.GetFirstName] vous essayez de vous y réfugier ...;;;¡Aviones de llamas candentes y nubes de cenizas te atacan desde todas las direcciones mientras avanzas hacia la siguiente sala! El único lugar seguro visible es un pozo grande en el centro de la sala en el que tanto tú como [wikid_companion.GetFirstName] intentan refugiarse allí....;;;;;;;;;x
EVTDESCwikid.111E;You enter a narrow corridor filled with a cold murkey water. As you wade through it, the walls start to press on you from both sides! You and [wikid_companion.GetFirstName] frantically search for a way of escape, and at the last moment before you are crushed find a narrow hatch...;Vous entrez dans un couloir étroit rempli d'une eau froide et croupie. Alors que vous progressez, les parois se referment sur vous des deux côtés ! Avec [wikid_companion.GetFirstName], vous cherchez frénétiquement à vous échapper, et au dernier moment avant que vous soyez écrasés trouver une trappe étroite ...;;;Entras en un estrecho corredor lleno de agua fría y oscura. A medida que avanzas, las paredes comienzan a presionarte desde ambos lados. Tú y [wikid_companion.GetFirstName] buscan frenéticamente una vía de escape, y en el último momento, antes de que te aplasten, encuentras una escotilla estrecha....;;;;;;;;;x
EVTOPTAwikid.111;I should really go the right way...;Je devrais vraiment prendre le bon chemin…;;;Debería ir por el camino correcto;;;;;;;;;x
EVTOPTBwikid.111;What is this!?;Que se passe-t-il !?;;;¿Qué es esto?;;;;;;;;;x
TOOLTIPwikid.110;You fall down a trap door...;Vous tombez dans un piège…;;;Caes en una trampa...;;;;;;;;;x
EVTDESCwikid.112;You enter what seems to a be a crypt. In the middle of this circular room is a grand tomb adourned with the likeness of a long dead valyrian dragonlord, surrounded by dragons of black stone. Arrayed around this central tomb are four other tombs with statues above them, each with staircases leading beneath them.;Vous entrez dans ce qui ressemble à une crypte. Au milieu d'une pièce circulaire, se trouve un grand tombeau décoré par ce qui semble être celle d'un seigneur dragon valyrien, entourée par des dragons de pierre noire. De part et d'autre, se trouvent quatre autres tombeaux avec des statues au-dessus d'eux. Chacun avec un escalier conduisant en dessous.;;;Entras en lo que parece ser una cripta. En el centro de esta habitación circular hay una gran tumba adornada con la imagen de un dragón valyrio muerto hace mucho tiempo, rodeado de dragones de piedra negra. Arregladas alrededor de esta tumba central hay otras cuatro tumbas con estatuas sobre ellas, cada una con escaleras que conducen a algun sitio.;;;;;;;;;x
EVTOPTAwikid.112;Take the staircase beneath the beautiful woman;Prendre l'escalier sous la belle femme;;;Tomas las escaleras de la bella mujer;;;;;;;;;x
EVTOPTBwikid.112;Take the staircase beneath the young warrior;Prendre l'escalier sous le jeune guerrier;;;Tomas las escaleras del joven guerrero;;;;;;;;;x
EVTOPTCwikid.112;Take the staircase beneath the little girl;Prendre l'escalier sous la petite fille;;;Tomas las escaleras de la niña;;;;;;;;;x
EVTOPTDwikid.112;Take the staircase beneath the old man;Prendre l'escalier sous le vieil homme;;;Tomas las escaleras del anciano;;;;;;;;;x
EVTDESCwikid.113;After walking through many winding corridors you enter a chamber lit by dim torches. The ceiling is a large dome adourned with a map of the Freehold at its height. Next to four marked colonies of Valyria on this map is a door of black valyrian stone.;Après avoir marché dans des corridors venteux, vous entrez dans une pièce éclairée par des torches. Le plafond est un grand dôme décoré avec une carte des Possessions au temps de sa splendeur. A côté de chacune des quatre colonies de Valyria marquées sur la carte se trouve une porte en pierre noire de Valyria.;;;Después de caminar a través de muchos corredores sinuosos, entras a una cámara iluminada por antorchas tenues. El techo es una gran cúpula adornada con un mapa del Feudo en la altura. Al lado hay cuatro colonias Valyrias marcadas. En este mapa tambien hay una puerta de piedra valyria negra.;;;;;;;;;x
EVTOPTAwikid.113;I'll take the door beneath Mantarys;Je vais prendre la porte sous Mantarys;;;Voy a tomar la puerta debajo de Mantarys;;;;;;;;;x
EVTOPTBwikid.113;I'll take the door beneath Tyria;Je vais prendre la porte sous Tyria;;;Voy a tomar la puerta debajo de Tyria;;;;;;;;;x
EVTOPTCwikid.113;I'll take the door beneath Volantis;Je vais prendre la porte sous Volantis;;;Voy a tomar la puerta debajo de Volantis;;;;;;;;;x
EVTOPTDwikid.113;I'll take the door beneath Dragonstone;Je vais prendre la porte sous Peyredragon;;;Voy a tomar la puerta debajo de Rocadragón;;;;;;;;;x
EVTDESCwikid.114;You reach must what be an inner courtyard of the palace. Here is a where must have been once a beautiful garden, for there are charred remnants of many trees. There are no obvious exits, although at each corner are dragon skulls. Each has a depiction of a dragon above it and each must of been bigger than even Balerion the Black Dread, all the skulls have their jaw wide open...;Vous atteignez ce qui doit être la cour intérieure du palais. Ici devaient se trouver jadis de magnifiques jardins dont il ne reste que des arbres calcinés. Il n'y a apparemment pas de sortie, bien qu'à chaque extrémité on trouve un crâne de dragon. Chacun est surmonté d'une représentation d'un dragon qui a dû être plus grand que Balerion la Terreur noire lui-même. Chacun des crânes a les mâchoires grandes ouvertes.;;;Llegas a lo que debe ser el patio interior del palacio. Aquí hay un lugar donde debe haber habido una vez un hermoso jardín, ya que hay restos carbonizados de muchos árboles. No hay salidas, aunque en cada esquina hay cráneos de dragón. Cada uno tiene una representación de un dragón deben haber sido más grandes que el famoso   Balerion el Terror Negro, todos los cráneos tienen la mandíbula abierta...;;;;;;;;;x
EVTOPTAwikid.114;Enter the mouth of the black dragon;Entrer par la bouche du dragon noir;;;Entrar en la boca del dragón negro;;;;;;;;;x
EVTOPTBwikid.114;Enter the mouth of the golden dragon;Entrer par la bouche du dragon d'or;;;Entrar en la boca del dragón dorado;;;;;;;;;x
EVTOPTCwikid.114;Enter the mouth of the red dragon;Entrer par la bouche du dragon rouge;;;Entrar en la boca del dragón rojo;;;;;;;;;x
EVTOPTDwikid.114;Enter the mouth of the silver dragon;Entrer par la bouche du dragon d'argent;;;Entrar en la boca del dragón plata;;;;;;;;;x
EVTDESCwikid.115;After blindly groping through the darkness you eventually reach what must be a throne room. The throne is charred and twisted metal, the drapes and windows long rotted and smashed. Behind the throne are four doors, above which are murals of peoples defeated and enslaved by the Freehold.;Après avoir tâté aveuglément dans l'obscurité, vous atteignez finalement ce qui doit être une salle du trône. Le trône est carbonisé et le métal tordu, les rideaux pourris et les fenêtres brisées depuis longtemps. Derrière le trône se trouvent quatre portes, au-dessus desquelles vous apercevez des peintures murales des peuples vaincus et asservis par les Possessions.;;;Después de andar ciegamente a tientas en la oscuridad, finalmente llegas a lo que debe ser una sala del trono. El trono está chamuscado y retorcido de metal, las cortinas y las ventanas se pudrieron y durante mucho tiempo. Detrás del trono hay cuatro puertas, encima de las cuales hay murales de pueblos derrotados y esclavizados por el Feudo.;;;;;;;;;x
EVTOPTAwikid.115;I'll take the door beneath the Andals;Je pendrai la porte au-dessous des Andals;;;Voy a tomar la puerta debajo de los Andalos;;;;;;;;;x
EVTOPTBwikid.115;I'll take the door beneath the Ghiscari;Je pendrai la porte au-dessous des Ghiscaris;;;Voy a tomar la puerta debajo de los Ghiscarios;;;;;;;;;x
EVTOPTCwikid.115;I'll take the door beneath the Rhoynar;Je pendrai la porte au-dessous des Rhoynars;;;Voy a tomar la puerta debajo de los Rhoynars;;;;;;;;;x
EVTOPTDwikid.115;I'll take the door beneath the Sarnori;Je pendrai la porte au-dessous des Ibbéniens;;;Voy a tomar la puerta debajo de los ibbeneses;;;;;;;;;x
EVTDESCwikid.116;Through more twisting passage ways you go until you reach the last room. Here is one black stone wall before which is a large bottle of mysterious blue liquid. Clearly it must be drunk. You and [wikid_companion.GetFirstName] drink and the wall vanishes and four doors appear! You suffer terrible visions of dragons, wyverns and wolves attacking however, and desperately flee to a door to escape the terror...;Au travers des passages encore plus tortueux, vous atteignez la dernière pièce. Vous vous trouvez devant un mur de pierre noire devant lequel se trouve une grande bouteille qui contient un mystérieux liquide bleu. Clairement, il faut le boire. Avec [wikid_companion.GetFirstName], vous buvez et le mur disparaît pour laisser apparaître quatre portes ! A ce moment, vous avez de terribles visions de dragons, de wyvernes et de loups qui vous attaquent, vous fuyez désespérément vers une porte pour échapper à cette terreur...;;;Vas a través de pasillos y llegas a la última habitación. Aquí hay una pared de piedra negra delante en la cual hay una gran botella de misterioso líquido azul. Claramente debes estar borracho. ¡Tú y [wikid_companion.GetFirstName] beben y el muro se desvanece y aparecen cuatro puertas! Sufres visiones de dragones, Guivernos y lobos que te atacan, desesperadamente huyes a una puerta para escapar...;;;;;;;;;x
EVTOPTAwikid.116;The first door!;La première porte !;;;¡La primera puerta!;;;;;;;;;x
EVTOPTBwikid.116;The second door!;La deuxième porte !;;;¡La segunda puerta!;;;;;;;;;x
EVTOPTCwikid.116;The third door!;La troisième porte !;;;¡La tercera puerta!;;;;;;;;;x
EVTOPTDwikid.116;The fourth door!;La quatrième porte !;;;¡La cuarta puerta!;;;;;;;;;x
EVTDESCwikid.118;After crashing through the door in a frenzied panic, you and [wikid_companion.GetFirstName] fortunately come to rest in large hallway. It would seem we have found the end of the labyrinth, the doors to a large vault stand before you. Before you can enter, however, [wikid_companion.GetFirstName] stops you and says '[Root.PrimaryTitle.GetFOA], I must have a word if it may please you.';Après avoir enfoncé la porte dans une peur panique, vous et [wikid_companion.GetFirstName] pouvez vous reposer dans un grand couloir. Il semble que vous avez trouvé la fin du labyrinthe, les portes vers une grande voûte se trouvent devant vous. Avant de pouvoir entrer, [wikid_companion.GetFirstName] vous arrête et s'adresse à vous '[Root.PrimaryTitle.GetFOA], si je puis vous dire un mot.';;;Después de estrellaros contra la puerta en pánico frenético, tú y [wikid_companion.GetFirstName] afortunadamente descansan en un gran pasillo. Parece que hemos encontrado el final del laberinto, las puertas de una gran bóveda de pie frente a ti. Sin embargo, antes de que pueda ingresar, [wikid_companion.GetFirstName] te detiene y dice '[Root.PrimaryTitle.GetFOA], debo hablar contigo si te parece bien';;;;;;;;;x
EVTOPTBwikid.118;Please go ahead;Allez-y s'il vous plaît;;;Por favor adelante;;;;;;;;;x
TOOLTIPwikidCOMPANIONTALK;You and [wikid_companion.GetFirstName] talk;Vous parlez avec [wikid_companion.GetFirstName];;;Usted y [wikid_companion.GetFirstName] hablan;;;;;;;;;x
EVTOPTAwikid.118;No, I do not trust you!;Non, je ne vous fais pas confiance !;;;!No, no confío en ti!;;;;;;;;;x
TOOLTIPwikidCOMPANIONDUEL;You try to kill [wikid_companion.GetFirstName]!;Vous essayez de tuer [wikid_companion.GetFirstName] !;;;!Intentar matar a [wikid_companion.GetFirstName]!;;;;;;;;;x
EVTTITLEwikid.119;The Vault;La Voûte;;;La bóveda;;;;;;;;;x
EVTDESCwikid.119;[wikid_companion.GetFirstName] has been defeated, [wikid_companion.GetHerHis] bid to betray you and take the treasure for [wikid_companion.GetHerHim]self foiled.\n\nYou proceed into the vault alone, moving aside the heavy door made of fused black stone. Inside you see a wonderous sight. Vast piles of gold, silver and other treasures lie before you, and mounted above it all is a magnificent set of valyrian steel armour! It is scale armor made smoky black steel, edged in red-gold, and covered in Valyrian runes and glyphs. Such armour would be worth a kingdoms fortune! It is now time to head home with this new [Root.GetOnlyDynastyName] heirloom.;[wikid_companion.GetFirstName] a été battu, [wikid_companion.GetFirstName] a essayé de vous trahir et de s'accaparer le trésor.\n\nVous vous engagerez sous la voûte, seul, en ouvrant la lourde porte faite de pierre de lave noire. A l'intérieur, une vue merveilleuse s'offre à vous. Des tas d'or, d'argent et d'autres trésors s'étalent devant vous et au dessus se trouve une magnifique armure en acier valyrien ! C'est une armure faite d'acier noir fumé bordé l'or rouge et couverte de runes et glyphes valyriennes. Une telle armure vaut la fortune d'un royaume entier ! Il est maintenant temps de retourner chez vous avec le nouvel héritage des [Root.GetOnlyDynastyName].;;;[wikid_companion.GetFirstName] ha sido derrotado.[wikid_companion.GetHerHis] intentó traicionarte y agarrar el tesoro.\n\nUsted entra solo en la bóveda, moviendo a un lado la pesada puerta negra hecha de piedra. En su interior se ve una vista maravillosa. Vastos montones de oro, plata y otros tesoros yacen frente a ti, y encima de ellos está montada un magnífico conjunto de armadura de acero valyrio. Es una armadura de escamas hecha de acero negro ahumado, bordada en rojo dorado, y cubierto de runas y glifos valirios. ¡Tal armadura valdría la fortuna de un reino! Ahora es el momento de ir a casa con el nuevo legado de [Root.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTAwikid.119;Yes, my quest is complete!;Oui, je finis ma quête !;;;!Por fin Termino mi búsqueda!;;;;;;;;;x
You are a cheating scumbag.;No cheating :);Et sans tricher :);;;Sin trampa :);;;;;;;;;x
EVTDESCwikid.120;[wikid_companion.GetFirstName] kneels before you and swears [wikid_companion.GetHerHis] eternal loyalty to you and House [Root.GetOnlyDynastyName]. You then bid [wikid_companion.GetHerHim] rise, so you can enter the vault together.;[wikid_companion.GetFirstName] s'agenouille devant vous et jure sa loyauté éternelle envers vous et la maison [Root.GetOnlyDynastyName]. Vous lui demandez de se relever et vous entrez ensemble sous la voûte.;;;[wikid_companion.GetFirstName] se arrodilla ante ti y te jura lealtad eterna hacia ti y tu Casa [Root.GetOnlyDynastyName]. Le pides que se levante y seguís juntos bajo el arco.;;;[wikid_companion.GetFirstName] se arrodilla ante ti y te jura eterna lealtad hacia ti y tu Casa [Root.GetOnlyDynastyName]. Le pides que se levante y seguís juntos bajo el arco.;;;;;;x
EVTOPTAwikid.120;Come my friend, lets take this treasure!;Viens mon ami, allons nous emparer de ce trésor !;;;!Ven amigo mío, vamos a tomar este tesoro !;;;;;;;;;x
EVTTITLEwikid.121;The Vault;La Voûte;;;La bóveda;;;;;;;;;x
EVTDESCwikid.121;You and [wikid_companion.GetFirstName] proceed into the vault, moving aside the heavy door made of fused black stone. Inside you see a wonderous sight. Vast piles of gold, silver and other treasures lie before you, and mounted above it all is a magnificent set of valyrian steel armour! It is scale armor made smoky black steel, edged in red-gold, and covered in Valyrian runes and glyphs. Such armour would be worth a kingdoms fortune! It is now time to head home with this new [Root.GetOnlyDynastyName] heirloom.;Avec [wikid_companion.GetFirstName], vous vous engagerez sous la voûte, en ouvrant la lourde porte faite de pierre de lave noire. A l'intérieur,  une vue merveilleuse s'offre à vous. Des tas d'or, d'argent et d'autres trésors s'étalent devant vous et au dessus se trouve une magnifique armure en acier valyrien ! C'est une armure faite d'acier noir fumé bordé l'or rouge et couverte de runes et glyphes valyriennes. Une telle armure vaut la fortune d'un royaume entier ! Il est maintenant temps de retourner chez vous avec le nouvel héritage des [Root.GetOnlyDynastyName].;;;Usted y [wikid_companion.GetFirstName] entran en la bóveda y apartan la pesada puerta de piedra negra fundida. En su interior se ve una vista maravillosa. Vastos montones de oro, plata y otros tesoros yacen frente a ti, y encima de ellos está montado un magnífico conjunto de armadura de acero valyrio. Es una armadura de escamas hecha de acero negro ahumado, bordado en rojo dorado, y cubierto de runas y glifos valirios. ¡Tal armadura valdría la fortuna de un reino! Ahora es el momento de ir a casa con el nuevo legado de [Root.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTAwikid.121;Our quest has been fruitful!;Notre quête a été fructueuse !;;;¡Nuestra búsqueda ha sido fructífera!;;;;;;;;;x
go_on_quest;Go on a Tour;Partir pour un voyage à l'étranger;;;Ir a un viaje al extranjero;;;;;;;;;x
go_on_quest_desc;Go on a tour of either foreign lands or, if a king, a progress of your own realm so that you may learn and become a better [From.GetManWoman].;Partir pour un voyage dans les terres étrangères afin de s'instruire et de devenir meilleur.;;;Realice un recorrido por tierras extranjeras para que pueda aprender y convertirse en un mejor [From.GetManWoman].;;;;;;;;;x
royal_progress_destination;Visit on Tour;A visiter durant le voyage;;;Hacer viaje;;;;;;;;;x
royal_progress_destination_desc;Make [Root.Capital.GetName] the next destination on your tour;Ajouter cet endroit à la liste des destinations de votre voyage à l'étranger.;;;Agregue esta ubicación a su lista de destinos en su viaje por el extranjero.;;;;;;;;;x
TOOLTIPwikid.295;You will decide where you wish to travel to.;Vous décidez de l'endroit où vous avez envie de voyager.;;;Usted decidirá hacia dónde desea viajar;;;;;;;;;x
EVTDESCwikid.295;Where do you wish to go on your tour?;Où voulez-vous voyager ?;;;¿A dónde quieres viajar?;;;;;;;;;x
EVTOPTAwikid.295;Show me more locations;Montre-moi d'autres endroits;;;Muéstrame otros lugares;;;;;;;;;x
EVTOPTBwikid.295;I shall tour the feudal lands of Westeros;Je visiterai les terres de Westeros;;;Voy a visitar las tierras de Poniente;;;;;;;;;x
EVTOPTCwikid.295;The trade of the Free Cities entices me the most;Le commerce avec les Cités Libres m'intéresse au plus haut point;;;El comercio de las Ciudades Libres me atrae más;;;;;;;;;x
EVTOPTDwikid.295;There are most wonderous constructions in the great slave cities of Ghiscar;Ce sont les constructions les plus merveilleuses dans les grandes cités ghiscaris.;;;Hay construcciones maravillosas en las grandes ciudades esclavas de Ghiscar;;;;;;;;;x
EVTOPTEwikid.295;There are many different cultures of the Jade Sea, they should be very interesting;Il y a différentes cultures dans la Mer de Jade, elles doivent être très intéressantes;;;Hay diferentes culturas en el Mar de Jade, que deben ser muy interesantes;;;;;;;;;x
EVTOPTFwikid.295;The fertile lands of the Summer Sea would be a sight to see;Les terres fertiles de la Mer d'Eté doivent être belles à voir;;;Las fértiles tierras del Mar de Verano serían un espectáculo digno de ver;;;;;;;;;x
EVTOPTGwikid.295;I shall plan my own tour;Je planifierai moi-même mon voyage;;;Planearé mi viaje yo mismo;;;;;;;;;x
TOOLTIPwikid_manual_tour;You have 10 days to choose a location to be the start of your adventure. To choose it as your destination you must right click on the title flag of the location and select the option to 'Visit on Tour'.;Vous avez 10 jours pour choisir l'endroit pour démarrer votre aventure. Pour choisir vos destinations, vous devez faire un clic droite sur le drapeau de la destination et sélectionner l'option 'A visiter durant le voyage';;;"Tienes 10 días para elegir una ubicación para comenzar tu aventura. Para elegirla como su destino, debe hacer clic con el botón derecho en la bandera del título de la ubicación y seleccionar la opción ""Hacer viaje"".";;;;;;;;;x
EVTDESCwikid.296;How long do you wish your tour to be?;Quelle durée souhaitez-vous pour votre voyage ?;;;¿Cuánto tiempo quieres para tu viaje?;;;;;;;;;x
EVTOPTAwikid.296;A short visit of a few places will do;Un petit voyage avec quelques étapes est suffisant;;;Una visita breve de algunos lugares servirá;;;;;;;;;x
TOOLTIPwikid_westeros_sa;You shall visit King's Landing, Highgarden and The Eyrie.\n;Vous visiterez Port-Réal, Hautjardin et Les Eyrié.\n;;;Deberia visitar Desembarco del Rey, Altojardín y el Nido de Águilas.\n;;;;;;;;;x
TOOLTIPwikid_westeros_sb;You shall visit Dragonstone, Highgarden and The Eyrie.\n;Vous visiterez Peyredragon, Hautjardin et Les Eyrié.\n;;;Deberia visitar Rocadragón, Altojardín y el Nido de Águilas.\n;;;;;;;;;x
TOOLTIPwikid_free_cities_s;You shall visit Volantis, Pentos and Braavos.\n;Vous visiterez Volantis, Pentos et Braavos.\n;;;Deberia visitar Volantis, Pentos y Braavos.\n;;;;;;;;;x
TOOLTIPwikid_ghiscar_s;You shall visit New Ghis, Astapor and Elyria.\n;Vous visiterez la Nouvelle-Ghis, Astapor et Elyria.\n;;;Deberia visitar Nuevo Ghis, Astapor y Elyria.\n;;;;;;;;;x
TOOLTIPwikid_jade_sea_s;You shall visit Qarth, Yin and Asshai.\n;Vous visiterez Quarth, Yin et Asshai.\n;;;Deberia visitar Qarth, Yin y Asshai.\n;;;;;;;;;x
TOOLTIPwikid_summer_sea_s;You shall visit Lotus Point, Naath and the Isle of Flies.\n;Vous visiterez Pointe-Lotus, Naath et l'Ile des Taons.\n;;;;Deberia visitar Puerto del Loto, Naath y la Isla de las Moscas.\n;;;;;;;;x
