#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
emperor_job_castellan_free_folk;High Overseer;Grand Surveillant;;;Gran Supervisor;;;;;;;;;x
WILDLING_REVOLT;[Root.County.GetAdjective] Wildling Revolt;[Root.County.GetAdjective] Révolte sauvageonne;;;Revuelta Salvaje de [Root.County.GetAdjective];;;;;;;;;x
SHADOWLANDER_REVOLT;[Root.County.GetAdjective] Shadowmen Revolt;;;;;;;;;;;;;x
EVTOPTE73006;He shall adopt the child into our clan;Il devrait adopter l'enfant pour qu'il fasse partie de notre clan;;;Se adoptará al niño en nuestro clan;;;;;;;;;x
bone_chariots;Bone Chariots;Chars osseux;;;Carros de Huesos;;;;;;;;;x
bone_chariots_offensive;Bone Chariots Offensive;Attaque des chars osseux;;;Ataque de Carros de Huesos;;;;;;;;;x
bone_chariots_defensive;Bone Chariots Defensive;Defense des chars osseux;;;Defensa de Carros de Huesos ;;;;;;;;;x
bone_chariots_morale;Bone Chariots Morale;Moral des chars osseux;;;Moral de Carros de Huesos;;;;;;;;;x
bone_chariots_modifier;Combat Modifier boost to Bone Chariots Troops: $PERC$;Modificateur de combat aux chars osseux: $PERC$;;;Bonus de Modificador de Combate para los Carros de Huesos: $PERC$;;;;;;;;;x
ca_asoiaf_skagosishipyard;Skagosi Shipyard;Chantier naval Skagg;;;Astillero de Skagos;;;;;;;;;x
ca_asoiaf_skagosishipyard_desc;The Skagosi Shipyards are home to the great fleets of ships used by the Skagosi which were often used to raid and plunder.;Les chantiers navals Skaggs hébergent les grandes flottes de vaissaux utilisés par les Skaggs pour razzier et piller.;;;Los astilleros de Skagos albergan las flotas de barcos utilizadas para los saqueos y el pillaje.;;;;;;;;;x
ct_asoiaf_skagosishipyard;Skagosi Shipyard;Chantier naval Skagg;;;Astillero de Skagos;;;;;;;;;x
ct_asoiaf_skagosishipyard_desc;The Skagosi Shipyards are home to the great fleets of ships used by the Skagosi which were often used to raid and plunder.;Les chantiers navals Skaggs hébergent les grandes flottes de vaissaux utilisés par les Skaggs pour razzier et piller.;;;Los astilleros de Skagos albergan las flotas de barcos utilizadas para los saqueos y el pillaje.;;;;;;;;;x
skagosi_rebuild_ships;Rebuild the Skagosi Fleet;Reconstruire la flotte Skagg;;;Reconstruir la flota Skagosí;;;;;;;;;x
skagosi_rebuild_ships_desc;For too long the Skagosi fleet has laid in ruin after being destroyed. Now is the time for us to rebuild and once again establish our dominance of the waves.;Depuis trop longtemps, la flotte Skagg a été laissée à l'abandon après sa destruction. Il est maintenant temps de la reconstruire et de réaffirmer notre domination des flots.;;;Durante demasiado tiempo la flota skagosí ha estado abandonada tras ser destruida. Es el momento para reconstruirla y reafirmar nuestro dominio del mar.;;;;;;;;;x
TOOLTIPskagosi_rebuild_ships;A Skagosi Shipyard will be built in the holdings of Skagos as well as the ability to build more shipyards in future holdings.\n;Un chantier naval Skagg va être construit dans les domaines de Skagos, et il sera possible d'en construire d'autres dans des domaines futurs.\n;;;Se construirá un astillero en Skagos, y será posible construir más en las futuras posesiones.\n;;;;;;;;;x
EVTTITLEwildling.61;The Skagosi Ships Rebuilt;Les navires Skaggs reconstruits;;;La flota skagosí reconstruida;;;;;;;;;x
EVTDESCwildling.61;After many years of having their ships lay in ruin, [From.GetTitledFirstName] has taken it upon [From.GetHerselfHimself] to restore them to their former glory and has rebuild the great Skagosi Shipyards. This will enable them to once again enjoy a strong fleet to raid and plunder with!\nWhere once people mocked the Skagosi as dirty 'Skaggs' they will now install fear and terror into the hearts of those who reside on the coast who now once again are terrified of the Skagosi...;Après avoir laissé leurs navires en ruine depuis des années, [From.GetTitledFirstName] a décidé de les restaurer et de leur rendre leur ancienne gloire, en reconstruisant les grands Chantier Navals skaggs. Ceci leur permettra d'avoir de nouveau une flotte puissante pour razzier et piller ! \nAlors que les gens qui résident sur les côtes se moquaient des Piernés en les appelants «sales Skaggs», à présent ils connaîtront  la terreur et la crainte dans leur coeur…;;;;;;;;;;;;x
EVTOPTAwildling.61;I have restoed the Skagosi to glory!;J'ai restauré la gloire des Skaggs !;;;He restaurado la gloria de Skagos!;;;;;;;;;x
EVTOPTBwildling.61;Once again we are masters of the waves;Nous sommes de nouveau les maitres des flots;;;Una vez más, somos amos de las olas;;;;;;;;;x
EVTOPTCwildling.61;This is troubling news;Ces nouvelles sont inquiétantes;;;Es una noticia preocupante;;;;;;;;;x
nick_the_rebuilder;The Rebuilder;Le Reconstructeur;;;El Reconstructor;;;;;;;;;x
opinion_rebuilt_our_ships;Rebuilt our Ships;A reconstruit nos navires;;;Reconstruyó nuestra flota;;;;;;;;;x
destroy_skagosi_ships;Destroy the Skagosi Ships;Détruire la flotte Skagg;;;Destruir la flota skagosí;;;;;;;;;x
destroy_skagosi_ships_desc;After having restored their ships the Skagosi have once again been subdued and are now under your control. It would be wise to burn their ships and restirct them to the land once again.;Après avoir reconstruit leur flotte, les Skaggs ont été de nouveau soumis et sont maintenant sous votre contrôle. Il sera sage de brûler leurs navires et de les confiner aux terres comme avant.;;;Tras haber reconstruido su flota, los Skagosíes han sido sometidos de nuevo y están bajo tu control. Sería sabio quemar sus naves y confinarlos de nuevo en sus tierras.;;;;;;;;;x
TOOLTIPdestroy_skagosi_ships;All Skagosi Shipyards will be destroyed.\n;Tous les chantiers navals Skaggs vont être détruits.\n;;;Todos los Astilleros de Skagos serán destruidos.\n;;;;;;;;;x
EVTTITLEwildling.62;The Skagosi Ships Destroyed;La flotte Skagg détruite;;;Destruida la flota skagosí;;;;;;;;;x
EVTDESCwildling.62;After having restored their ships to their former glory the Skagosi became a menance to the people who resided on the coasts, now that they have been subdued [From.GetTitledFirstName] has taken it upon [From.GetHerselfHimself] to destroy their ships and reduce the Skagosi Shipyards to ruin. No longer will the Skagosi enjoy a strong fleet to raid and plunder with!\nWhere once people were afraid of the Skagosi who installed fear and terror into the hearts of those who reside on the coast, the people are now able to once again come out of their homes without the fear of the Skagosi.;Après avoir reconstruit leurs navires et leur avoir rendu leur gloire passée, les Skaggs sont devenus une menace pour les populations côtières. Maintenant qu'ils ont été soumis, [From.GetTitledFirstName] a pris la décision de détruire leur flotte et de mettre en ruine les chantiers navals Skaggs. Les Skaggs ne pourront plus profiter d'une flotte puissante pour razzier et piller !\nJadis, les Skaggs instillaient la terreur dans les coeurs des populations côtières, mais les gens peuvent maintenant sortir de chez eux sans craindre les Skaggs.;;;Tras reconstruir su flota y devolverle su antigua gloria, los Skagosíes se convirtieron en una amenaza para las poblaciones costeras. Ahora que han sido sometidos de nuevo, [From.GetTitledFirstName] ha tomado la decisión de destruir su flota y de derribar los astilleros. Los Skagosíes no podrán utilizar una flota para el saqueo y el pillaje!\nAnteriormente, los Skagosíes infundían terror en los corazones de las poblaciones costeras, pero ahora la gente puede salir de sus casas sin temor a los Skagosíes.;;;;;;;;;x
EVTOPTAwildling.62;Peace has been restored;La paix a été restaurée;;;Paz restaurada;;;;;;;;;x
EVTOPTBwildling.62;One day again we will rebuild;Un jour, nous reconstruirons;;;Un día, la reconstruiremos;;;;;;;;;x
opinion_destroyed_our_ships;Destroyed our Ships;A détruit notre flotte;;;Destruyó nuestra flota;;;;;;;;;x
EVTDESCAwildling.63;Whilst camping out in [Root.Location.GetName] you and your fellow Black Brothers are suddenly attacked by a group of wildlings, they overpower you and your men causing you to flee. As you run for your life you trip down and fall... you barely manage to grab the edge of the rockside. As you try to pull yourself up you see out the corner of your eye something faintly glimmering in the snow, you are drawn to the item and must decide whether to risk it all and try to reach for it.;Alors que vous et vos frères bivouaquez à [Root.Location.GetName] vous êtes soudainement attaqués par une bande de sauvageons. Ils vous dominent clairement et vous êtes obligé de fuir. En courant pour sauver votre vie vous ne voyez pas la falaise devant vous et chutez... Au dernier moment vous parvenez à vous aggripper à la paroi. Alors que vous tentez péniblement de remonter, votre regard tombe soudain sur quelque chose qui scintille dans la neige. Vous êtes attiré par cet objet et vous devez décider si vous allez risquer ou non votre vie pour l'atteindre. ;;;Mientras tú y tus hermanos dormíais al raso en [Root.Location.GetName] fuisteis atacados de repente por una banda de salvajes. Son claramente más numerosos y te ves obligado a huir. Corriendo para salvar la vida no te das cuenta del acantilado que tienes delante y caes... En el último momento logras agarrarte a la pared. Mientras intentas escalar de nuevo, tu mirada se fija en algo que brilla en la nieve. Te sientes atraído por este objeto y debes decidir si arriesgas tu vida para cogerlo o no.;;;;;;;;;x
EVTDESCBwildling.63;Whilst camping out in [Root.Location.GetName] you and your fellow clansman hunters are suddenly attacked by a group of rangers, they overpower you and your men causing you to flee. As you run for your life you trip down and fall... you barely manage to grab the edge of the rockside. As you try to pull yourself up you see out the corner of your eye something faintly glimmering in the snow, you are drawn to the item and must decide whether to risk it all and try to reach for it.;Alors que vous et vos compagnons bivouaquez à [Root.Location.GetName] vous êtes soudainement attaqués par un groupe de patrouilleurs. Ils vous dominent clairement et vous êtes obligé de fuir. En courant pour sauver votre vie vous ne voyez pas la falaise devant vous et chutez... Au dernier moment vous parvenez à vous aggripper à la paroi. Alors que vous tentez péniblement de remonter, votre regard tombe soudain sur quelque chose qui scintille dans la neige. Vous êtes attiré par cet objet et vous devez décider si vous allez risquer ou non votre vie pour l'atteindre. ;;;Mientras tú y tus compañeros dormíais al raso en [Root.Location.GetName] fuisteis atacados de repente por un grupo de exploradores. Son claramente más numerosos y te ves obligado a huir. Corriendo para salvar la vida no te das cuenta del acantilado que tienes delante y caes... En el último momento logras agarrarte a la pared. Mientras intentas escalar de nuevo, tu mirada se fija en algo que brilla en la nieve. Te sientes atraído por este objeto y debes decidir si arriesgas tu vida para cogerlo o no.;;;;;;;;;x
EVTOPTAwildling.63;I will try to grasp it!;Je vais l'attraper !;;;Trataré de agarrarlo!;;;;;;;;;x
EVTOPTBwildling.63;I must save myself and not be foolish;Je dois me tirer de là plutôt que de faire n'importe quoi;;;Debo salvarme y no pensar en tonterías;;;;;;;;;x
TOOLTIPwildling.64;you managin to grab the item and pull yourself up.;vous parvenez à attraper l'objet et à vous tirer de là.;;;te las arreglas para atrapar el objeto y subir arriba;;;;;;;;;x
TOOLTIPwildling.65;you failing to grab the item and fall to your death.;vous échoué à attraper l'objet et vous tombez.;;;no logras coger el objeto y caes hasta morir;;;;;;;;;x
EVTDESCwildling.64;You manage to reach out and grab the item and then pull yourself up, upon looking at the item in your hand you notice it is a sword! It feels very light yet it has the sharpes blade, it must be Valyrian Steel, whilst admiring the wonderful blade you notice the decal of the hilt and pommel... this sword can be none other than Dark Sister! The legendary sword wielded by House Targaryen which was thought to have been lost after the death of Brynden Bloodraven, a Lord Commander of the Night's Watch.;Vous parvenez à atteindre l'objet, à vous en emparer et à remonter. Essouflé(e), vous jetez un oeil à l'objet qui se trouve être une épée ! Elle est vraiment légère mais la lame semble très coupante, cela doit être de l'acier valyrien ! Alors que vous admirez cette arme magnifique, votre regard est attiré par le pommeau et la garde... cette épée n'est autre que Norie Soeur ! L'épée légendaire de la maison Targaryen qui semblait avoir été perdue lors de la disparition de Brynden Freuxsanglant, un ancien lord commadant de la Garde de Nuit.;;;Logras coger el objeto, y subir hacia arriba. Asfixiado, pegas un vistazo al objeto y ves que se trata de una espada! Es muy ligera y la hoja está muy afilada, debe de tratarse de acero valyrio! Mientras la examinas, la vista se te va hacia el pomo... se trata de Hermana Oscura! La legendaria espada de la casa Targaryen que estaba perdida desde la desaparición de Brynden Ríos, Lord Cuervo de sangre, un antiguo Lord Comandante de la Guardia de la Noche.;;;;;;;;;x
EVTOPTAwildling.64;A fine blade!;Une bonne lame !;;;Una buena espada!;;;;;;;;;x
EVTDESCwildling.65;You reach out for the item and try to grasp it... but as you reach out with one hand you lose your grip on the cliff and fall... hurtling down towards the ground...;Vous parvenez à atteindre l'objet et tentez de vous en emparer.... mais votre autre main glisse et vous chutez. Vous hurlez quelques secondes avant de vous écrasez violemment au sol…;;;Logras coger el objeto pero al intentar subir hacia arriba tu otra mano resbala y caes. Gritas algunos segundos antes de estrellarte violentamente contra el suelo…;;;;;;;;;x
EVTOPTAwildling.65;Well... damn...;Mince…;;;Maldita sea...;;;;;;;;;x
TOOLTIPwildling.100;Due to loss of prestige, [Root.GetTitledFirstName]'s realm is fractured;;;;Debido a la pérdida de prestigio, el reino de [Root.GetTitledFirstName] está fracturado;;;;;;;;;x
EVTDESCwildling.5399;I nearly forced [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] into submission, but we were too evenly matched. This one has escaped.;;;;Casi obligo a [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] a enviarlo, pero estábamos demasiado igualados. Este ha escapado.;;;;;;;;;x
EVTOPTAwildling.5399;At least it was a good fight!;;;;¡Al menos fue una buena pelea!;;;;;;;;;x
