#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wedding_0;Host a Wedding feast;Organiser un banquet de mariage;;;Organizar una boda;;;;;;;;;x
EVTDESC50097B;[Root.PrimaryTitle.GetFOA], I have changed my mind about the proposed marriage of [From.GetTitledFirstName] and [FromFromFromFrom.GetTitledFirstName]. This is because the bride stands to inherit [FromFrom.PrimaryTitle.GetFullName] and my other titles, and as such I want her to continue the line of House [FromFrom.GetOnlyDynastyName].\n\nYours Humbly, [FromFrom.GetTitledFirstName];[Root.PrimaryTitle.GetFOA], j'ai changé d'avis à propos du mariage de [From.GetTitledFirstName] et [FromFromFromFrom.GetTitledFirstName]. La fiancée héritera de [FromFrom.PrimaryTitle.GetFullName] et mes autres titres, et je veux qu’elle perpétue la lignée de la maison [FromFrom.GetOnlyDynastyName].\n\nVotre dévoué, [FromFrom.GetTitledFirstName];;;[Root.PrimaryTitle.GetFOA], He cambiado de opinión acerca de vuestra propuesta de matrimonio de [From.GetTitledFirstName] y [FromFromFromFrom.GetTitledFirstName]. Esto es debido a que la novia podría heredar el [FromFrom.PrimaryTitle.GetFullName] y mis otros títulos, y por ello deseo que la novia continúe la línea de la casa [FromFrom.GetOnlyDynastyName].\n\nHumildemente, [FromFrom.GetTitledFirstName];;;;;;;;;x
EVTDESC50097C;[Root.PrimaryTitle.GetFOA], I have changed my mind about the proposed marriage between [From.GetTitledFirstName] and myself. This is because I rule [FromFrom.PrimaryTitle.GetFullName] in my own right, and as such I want my heirs to continue the line of House [FromFrom.GetOnlyDynastyName].\n\nYours Humbly, [FromFrom.GetTitledFirstName];[Root.PrimaryTitle.GetFOA], j'ai changé d'avis à propos de mon mariage avec  [From.GetTitledFirstName]. Je règne déjà sur [FromFrom.PrimaryTitle.GetFullName] de mon propre droit, et je veux que mes héritiers perpétuent la lignée de la maison [FromFrom.GetOnlyDynastyName].\n\nVotre dévoué, [FromFrom.GetTitledFirstName];;;[Root.PrimaryTitle.GetFOA], He cambiado de opinión acerca de la propuesta de matrimonio entre [From.GetTitledFirstName]y yo mismo. Esto es debido a que gobierno el [FromFrom.PrimaryTitle.GetFullName] por derecho propio, y por ello deseo que mis herederos continuen la línea de la casa [FromFrom.GetOnlyDynastyName].\n\nHumildemente, [FromFrom.GetTitledFirstName];;;;;;;;;x
EVTDESCwedding.1;An agreement has been reached with [FromFrom.GetTitledFirstName] to see [From.GetTitledFirstNameWithDynasty] and [From.Spouse.GetTitledFirstName] [From.Spouse.GetOnlyDynastyName] wed, and now the dowry is due to the groom's house....;Un accord a été trouvé avec [FromFrom.GetTitledFirstName] pour que le mariage ait lieu entre [From.GetTitledFirstNameWithDynasty] et [From.Spouse.GetTitledFirstName] [From.Spouse.GetOnlyDynastyName], et maintenant la dot doit être payée à la famille de la mariée... ;;;Se ha llegado a un acuerdo con [FromFrom.GetTitledFirstName] para la boda entre [From.GetTitledFirstNameWithDynasty] y [From.Spouse.GetTitledFirstName] [From.Spouse.GetOnlyDynastyName], se pagará una dote a la familia de la novia...;;;;;;;;;x
EVTDESCwedding.1B;In order to ensure the divine purity of their bloodline, [From.GetTitledFirstNameWithDynasty] and [From.Spouse.GetTitledFirstName] [From.Spouse.GetOnlyDynastyName] have wed under the blessed auspices of [From.Religion.GetHighGodName], ensuring fullness and Order. Now the dowry is due to the groom's house;;;;;;;;;;;;;
EVTOPTAwedding.1;I shall give them plenty of gold and silver!;Je vais leur donner de fortes quantités d'or et d'argent !;;;Daré grandes cantidades de oro y plata!;;;;;;;;;x
EVTOPTBwedding.1;Offer the customary dowry;Offrir une dot normale, respectant la coutume.;;;Ofrecer una dote normal, respetando la tradición.;;;;;;;;;x
EVTOPTCwedding.1;I would say a token gift is enough;Je pense qu'un cadeau symbolique suffira.;;;Creo que bastará con un regalo simbólico.;;;;;;;;;x
EVTDESCwedding.2;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName] has sent you the dowry that was due, and I must say it was most generous! Much gold and silver was offered, probably more than the worth of the bride.;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName] vous a envoyé la dot qui vous était due, et on peut dire qu'elle était généreuse ! De fortes quantités d'or et d'argent, plus que n'en vaut la mariée pour tout dire... ;;;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName] os ha enviado la dote acordada por la boda, y se puede decir que es muy generosa! Grandes cantidades de oro y plata, probablemente más que el valor de la novia...;;;;;;;;;x
EVTOPTAwedding.2;How generous;Quelle générosité !;;;Cuanta generosidad!;;;;;;;;;x
EVTDESCwedding.3;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName] has sent you the customary amount in gold and silver for the bride's dowry, and now the ceremony can take place.;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName] vous a envoyé une somme en or et en argent tout à fait correcte pour une dot au regard de la coutume. La cérémonie peut désormais avoir lieu. ;;;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName] os ha enviado una suma de oro y plata correcta como manda la tradición. La ceremonia puede celebrarse.;;;;;;;;;x
EVTDESCwedding.4;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName] has sent you a dowry, but it was a poor offering. The paltry sum of gold and silver clearly doesn't befit the value of the bride.;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName] vous a envoyé une dot, mais celle-ci était bien pauvre. Cette petite quantité d'or et d'argent ne rend pas hommage à la valeur de la mariée.;;;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName]os ha enviado una dote, pero es más bien pobre. Tan pequeña cantidad de oro y plata no rinde homenaje al valor de la novia.;;;;;;;;;x
EVTOPTAwedding.4;Greedy bastard;Pingre !;;;Bastardo codicioso!;;;;;;;;;x
EVTOPTBwedding.4;Greedy bitch;Pingre !;;;Perra codiciosa!;;;;;;;;;x
opinion_large_dowry;Gave a Generous Dowry;A offert une dot généreuse.;;;Ofreció una generosa dote;;;;;;;;;x
opinion_small_dowry;Gave a Niggardly Dowry;A offert une dot ridicule.;;;Ofreció una dote ridícula;;;;;;;;;x
TOOLTIPWEDDING_0;A wedding ceremony and feast shall be held for [This.GetTitledFirstNameWithDynasty] and [This.Spouse.GetTitledFirstName] [This.Spouse.GetOnlyDynastyName]\n;Une cérémonie de mariage et un banquet seront organisés pour [This.GetTitledFirstNameWithDynasty] et [This.Spouse.GetTitledFirstName] [This.Spouse.GetOnlyDynastyName]\n;;;[This.GetTitledFirstNameWithDynasty] y [This.Spouse.GetTitledFirstName] [This.Spouse.GetOnlyDynastyName] organizarán la boda y el banquete\n;;;;;;;;;x
EVTDESCwedding.5;[Root.PrimaryTitle.GetFOA], your betrothed [From.GetTitledFirstNameWithDynasty] has decreed that a lavish wedding ceremony and celebratory feast shall be held in honour of your forthcoming wedding. All Lords of [From.PrimaryTitle.GetName] shall be invited.;[Root.PrimaryTitle.GetFOA], votre fiancé(e) [From.GetTitledFirstNameWithDynasty] a décidé qu'une cérémonie et qu'un banquet de mariage fastueux se tiendraient en l'honneur de votre futur mariage. Tous les lords de [From.PrimaryTitle.GetName] seront invités.;;;[Root.PrimaryTitle.GetFOA], su futuro cónyuge [From.GetTitledFirstNameWithDynasty] ha decidido celebrar una ceremonia y un banquete fastuosos en honor de vuestro matrimonio. Todos los Señores de [From.PrimaryTitle.GetName] serán invitados.;;;;;;;;;x
EVTDESCwedding.5DOTHRAKI;[Root.PrimaryTitle.GetFOA], your betrothed [From.GetTitledFirstName] has annnounced a day of drinking and feasting and fighting in honour of your forthcoming wedding. All Kos and vassals of [From.PrimaryTitle.GetName] shall be invited.;[Root.PrimaryTitle.GetFOA], votre fiancé(e) [From.GetTitledFirstName] a annoncé un jour complet de festin, beuveries et duels en l’honneur de votre future mariage. Tous les kos et vassaux de [From.PrimaryTitle.GetName] seront invités.;;;[Root.PrimaryTitle.GetFOA], vuestra prometida [From.GetTitledFirstName] ha anunciado un día de fiesta, bebida y lucha en honor de la próxima boda. Todos los Khas y Kos de [From.PrimaryTitle.GetName] serán invitados.;;;;;;;;;x
EVTDESCwedding.6;[Root.PrimaryTitle.GetFOA], [FromFrom.GetTitledFirstName] has decreed that a lavish wedding ceremony and celebratory feast shall be held in honour of your wedding to [From.GetTitledFirstNameWithDynasty]. All Lords of [From.PrimaryTitle.GetName] shall be invited.;[Root.PrimaryTitle.GetFOA], [FromFrom.GetTitledFirstName] a décidé qu'une fastueuse cérémonie de mariage et un grand banquet seront organisés en l'honneur de votre mariage avec [From.GetTitledFirstNameWithDynasty]. Tous les lords [From.PrimaryTitle.GetName] y sont invités.;;;[Root.PrimaryTitle.GetFOA], [FromFrom.GetTitledFirstName] ha decidido celebrar una ceremonia y un banquete fastuosos en honor del matrimonio de [From.GetTitledFirstNameWithDynasty].Todos los Señores de [From.PrimaryTitle.GetName] serán invitados.;;;;;;;;;x
EVTDESCwedding.6DOTHRAKI;[Root.PrimaryTitle.GetFOA], [FromFrom.GetTitledFirstName] has annnounced a day of drinking and feasting and fighting in honour of your forthcoming wedding to [From.GetTitledFirstNameWithDynasty]. All Kos and vassals of [FromFrom.PrimaryTitle.GetName] shall be invited.;[Root.PrimaryTitle.GetFOA], [FromFrom.GetTitledFirstName] a annoncé un jour complet de festin, beuveries et duels en l’honneur de votre futur mariage avec [From.GetTitledFirstNameWithDynasty]. Tous les kos et vassaux de [From.PrimaryTitle.GetName] seront invités.;;;[Root.PrimaryTitle.GetFOA], [FromFrom.GetTitledFirstName] ha anunciado un día de fiesta, bebida y lucha en honor de la próxima boda de [From.GetTitledFirstNameWithDynasty]. Todos los Khas y Kos de [FromFrom.PrimaryTitle.GetName] serán invitados.;;;;;;;;;x
EVTOPTAwedding.6;It will be beautiful!;Cela va être magnifique !;;;Será magnífico!;;;;;;;;;x
EVTDESCwedding.7;The wedding day is upon us, soon I will be wed to [Root.Spouse.GetTitledFirstName] in sight of all the lords of [From.PrimaryTitle.GetName]...;Voici venu le jour du mariage, bientôt je serai uni(e) à [Root.Spouse.GetTitledFirstName] devant tous les lords de(u) [From.PrimaryTitle.GetName]...;;;Ha llegado el día de la boda, pronto me uniré a [Root.Spouse.GetTitledFirstName] delante de todos los Señores de [From.PrimaryTitle.GetName]...;;;;;;;;;x
EVTDESCwedding.7DOTHRAKI;Dawn has broken on the day of the wedding, soon I will be wed to [Root.Spouse.GetTitledFirstName] in sight of all the kos and vassals of [From.PrimaryTitle.GetName]...;L’aube s’est levé sur le jour du mariage, bientôt je serai uni(e) à [Root.Spouse.GetTitledFirstName] devant tous les kos et vassaux de(u) [From.PrimaryTitle.GetName]…;;;Ha llegado el día de la boda, pronto me uniré a [Root.Spouse.GetTitledFirstName] delante de todos los Khas y Kos de [From.PrimaryTitle.GetName]...;;;;;;;;;x
TOOLTIPwedding.8;The guests shall be welcomed by [From.GetTitledFirstName] and all of House [Root.GetOnlyDynastyName];Les invités seront accueillis par [From.GetTitledFirstName] et toute la maison [Root.GetOnlyDynastyName];;;Los invitados serán recibidos por [From.GetTitledFirstName] y toda la casa [Root.GetOnlyDynastyName];;;;;;;;;x
EVTDESCwedding.8;The wedding day is upon us, soon I will be wed to [From.GetTitledFirstName] in sight of all the lords of [FromFrom.PrimaryTitle.GetName]...;Voici venu le jour du mariage, bientôt je serai uni(e) à [From.GetTitledFirstName] devant tous les lords de(u) [FromFrom.PrimaryTitle.GetName]…;;;Ha llegado el día de la boda, pronto me uniré a [From.GetTitledFirstName] delante de todos los Señores de [FromFrom.PrimaryTitle.GetName]…;;;;;;;;;x
EVTDESCwedding.8DOTHRAKI;Dawn has broken on the day of the wedding, soon I will be wed to [From.GetTitledFirstName] in sight of all the kos and vassals of [FromFrom.PrimaryTitle.GetName]...;L’aube s’est levé sur le jour du mariage, bientôt je serai uni(e) à [From.GetTitledFirstName] devant tous les kos et vassaux de(u) [FromFrom.PrimaryTitle.GetName]…;;;Ha llegado el día de la boda, pronto me uniré a [From.GetTitledFirstName] delante de todos los Khas y Kos de [FromFrom.PrimaryTitle.GetName]...;;;;;;;;;x
EVTOPTAwedding.7;It shall be a glorious ceremony;Cela va être une merveilleuse cérémonie !;;;Será una magnífica ceremonia!;;;;;;;;;x
EVTDESCwedding.9;Here I stand before [Root.Religion.GetHighGodName] to take up a holy vow of marriage with [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. The great Lords and Ladies of [FromFrom.PrimaryTitle.GetName] look on as I drape the arms of House [Root.GetOnlyDynastyName] around my bride, to finally seal our marriage.;Je me tiens devant [Root.Religion.GetHighGodName] pour prononcer mes voeux de mariage à [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. Les grands seigneurs et dames de(u) [FromFrom.PrimaryTitle.GetName] m'observent tandis que je pare les épaules de mon épouse d'un manteau arborant les armes de la maison [Root.GetOnlyDynastyName], scellant ainsi notre mariage. ;;;Me presento ante [Root.Religion.GetHighGodName] para pronunciar mis votos de matrimonio a [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. Los Señores y damas del [FromFrom.PrimaryTitle.GetName] me observan mientras cubro los hombros de mi esposa con un mantón adornado con las armas de la casa [Root.GetOnlyDynastyName], sellando así nuestro matrimonio.;;;;;;;;;x
EVTDESCwedding.9DOTHRAKI;Here I stand before [Root.Religion.GetHighGodName] to take up a vow of marriage with [Root.Spouse.GetTitledFirstName]. The kos and vassals of [FromFrom.PrimaryTitle.GetName] look on as I vow to defend her honour as my wife.;Je me tiens [Root.Religion.GetHighGodName] pour prononcer mes voeux de mariage à [Root.Spouse.GetFirstName]. Les kos et vassaux de(u) [FromFrom.PrimaryTitle.GetName] m’observent tandis que je jure de protéger son honneur en tant que ma femme. ;;;Me presento ante [Root.Religion.GetHighGodName] para pronunciar mis votos de matrimonio con [Root.Spouse.GetTitledFirstName]. Los Khas y Kos de [FromFrom.PrimaryTitle.GetName] me observan mientras juro defender el honor de mi esposa.;;;;;;;;;x
EVTDESCwedding.9OLDGODS;Here I stand before a heart tree of the Old Gods to take up a solemn vow of marriage with [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. The great Lords and Ladies of [FromFrom.PrimaryTitle.GetName] look on as I drape the arms of House [Root.GetOnlyDynastyName] around my bride, to finally seal our marriage.;Je me tiens devant un arbre-coeur des Anciens Dieux pour prononcer mes solennels voeux de mariage à [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. Les grands seigneurs et dames de(u) [FromFrom.PrimaryTitle.GetName] m'observent tandis que je pare les épaules de mon épouse d'un manteau arborant les armes de la maison [Root.GetOnlyDynastyName], scellant ainsi notre mariage.;;;Me presento ante un árbol corazón de los Antiguos Dioses para hacer un solemne juramento de matrimonio con [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. Todos los Señores de [FromFrom.PrimaryTitle.GetName] observan como cubro a la novia con las armas de la casa [Root.GetOnlyDynastyName], para finalmente sellar nuestro matrimonio.;;;;;;;;;x
EVTOPTAwedding.9;And now for the feast!;Et maintenant que la fête commence !;;;Y ahora que comience la fiesta!;;;;;;;;;x
EVTDESCwedding.10;Here I stand before [Root.Religion.GetHighGodName] to take up a holy vow of marriage with [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. The great Lords and Ladies of [FromFrom.PrimaryTitle.GetName] look on as he drapes the arms of House [Root.Spouse.GetOnlyDynastyName] around me, to finally seal our marriage.;Je me tiens devant [Root.Religion.GetHighGodName] pour prononcer mes voeux de mariage à [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. Les grands seigneurs et dames de(u) [FromFrom.PrimaryTitle.GetName] m'observent tandis qu'il pare mes épaules d'un manteau arborant les armes de la maison [Root.Spouse.GetOnlyDynastyName], scellant ainsi notre mariage. ;;;Me presento ante [Root.Religion.GetHighGodName] para pronunciar mis votos de matrimonio a [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. Los Señores y damas del [FromFrom.PrimaryTitle.GetName] me observan mientras mi esposo me cubre los hombros con un mantón adornado con las armas de la casa [Root.GetOnlyDynastyName], sellando así nuestro matrimonio.;;;;;;;;;x
EVTDESCwedding.10DOTHRAKI;Here I stand before [Root.Religion.GetHighGodName] to take up a vow of marriage with [Root.Spouse.GetTitledFirstName]. The kos and vassals of [FromFrom.PrimaryTitle.GetName] look on as he vows to defend my honour as his wife.;Je me tiens devant [Root.Religion.GetHighGodName] pour prononcer mes voeux de mariage à [Root.Spouse.GetTitledFirstName]. Les kos et vassaux de(u) [FromFrom.PrimaryTitle.GetName] nous observant tandis qu’il jure de défendre mon honneur en tant que sa femme. ;;;Me presento ante [Root.Religion.GetHighGodName] para pronunciar mis votos de matrimonio con [Root.Spouse.GetTitledFirstName]. Los Khas y Kos de [FromFrom.PrimaryTitle.GetName] le observan mientras jura defender mi honor como su esposa.;;;;;;;;;x
EVTDESCwedding.10OLDGODS;Here I stand before a heart tree of the Old Gods to take up a solemn vow of marriage with [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. The great Lords and Ladies of [FromFrom.PrimaryTitle.GetName] look on as he drapes the arms of House [Root.Spouse.GetOnlyDynastyName] around me, to finally seal our marriage.;Je me tiens devant un arbre-coeur des Anciens Dieux pour prononcer mes solennels voeux de mariage à [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. Les grands seigneurs et dames de(u) [FromFrom.PrimaryTitle.GetName] m'observent tandis qu’il pare mes épaules d'un manteau arborant les armes de la maison [Root.Spouse.GetOnlyDynastyName], scellant ainsi notre mariage.;;;Me presento ante un árbol corazón de los Antiguos Dioses para hacer un solemne juramento de matrimonio con [Root.Spouse.GetFirstName] [Root.Spouse.GetOnlyDynastyName]. Todos los Señores de [FromFrom.PrimaryTitle.GetName] observan como me cubre con las armas de la casa [Root.GetOnlyDynastyName], para finalmente sellar nuestro matrimonio.;;;;;;;;;x
EVTOPTAwedding.10;Now for the festivities!;Que les festivités commencent !;;;Que comiencen los festejos!;;;;;;;;;x
EVTDESCwedding.11;Now [From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] and [From.GetFirstNameWithDynasty] stand before [From.Religion.GetHighGodName] to take up a holy vow of marriage. The great Lords and Ladies of [FromFrom.PrimaryTitle.GetName] look on as he drapes the arms of House [From.GetOnlyDynastyName] around the bride, to finally seal their marriage.;[From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] et [From.GetFirstNameWithDynasty] se tiennent à présent devant [From.Religion.GetHighGodName] pour prononcer leurs voeux de mariage. Les grands seigneurs et dames de(u) [FromFrom.PrimaryTitle.GetName] les observent tandis que le marié pare les épaules de son épouse d'un manteau arborant les armes de la maison [From.GetOnlyDynastyName], scellant ainsi leur mariage.;;;Ahora [From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] y [From.GetFirstNameWithDynasty] se presentan ante [From.Religion.GetRandomGodName] para pronunciar sus votos matrimoniales. Los Señores y damas del [FromFrom.PrimaryTitle.GetName] los observan mientras el marido cubre los hombros de su esposa con un mantón adornado con las armas de la casa [From.GetOnlyDynastyName], sellando así su matrimonio.;;;;;;;;;x
EVTDESCwedding.11DOTHRAKI;Now [From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] and [From.GetFirstNameWithDynasty] stand before [Root.Religion.GetHighGodName] to take up a vow of marriage. The kos and vassals of [FromFrom.PrimaryTitle.GetName] look on as he vows to defend the bride's honour as his wife.;[From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] et [From.GetFirstNameWithDynasty] se tiennent à présent devant [From.Religion.GetHighGodName] pour prononcer leurs voeux de mariage. Les kos et les vassaux de(u) [FromFrom.PrimaryTitle.GetName] les observent tandis que le marié jure de défendre l’honneur de sa nouvelle femme.;;;Ahora [From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] y [From.GetFirstNameWithDynasty] se presentan ante [Root.Religion.GetHighGodName] para jurar los votos de matrimonio. Los Khas y Kos de [FromFrom.PrimaryTitle.GetName] le observan mientras jura defender el honor de su esposa.;;;;;;;;;x
EVTDESCwedding.11OLDGODS;Now [From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] and [From.GetFirstNameWithDynasty] stand before a heart tree of the Old Gods to take up a solemn vow of marriage. The great Lords and Ladies of [FromFrom.PrimaryTitle.GetName] look on as he drapes the arms of House [From.GetOnlyDynastyName] around the bride, to finally seal their marriage.;[From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] et [From.GetFirstNameWithDynasty] se tiennent à présent devant un arbre-coeur des Anciens Dieux pour prononcer leurs voeux de mariage solennels. Les grands seigneurs et dames de(u) [FromFrom.PrimaryTitle.GetName] les observent tandis que le marié pare les épaules de son épouse d'un manteau arborant les armes de la maison [From.GetOnlyDynastyName], scellant ainsi leur mariage.;;;Ahora [From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] y [From.GetFirstNameWithDynasty] se presentan ante un árbol corazón de los Antiguos Dioses para hacer un solemne juramento de matrimonio. Todos los Señores de [FromFrom.PrimaryTitle.GetName] observan como cubro a la novia con las armas de la casa [From.GetOnlyDynastyName] para finalmente sellar su matrimonio.;;;;;;;;;x
EVTDESCwedding.12;The feast is winding down, and now only the bedding remains! [From.GetFirstName] and [From.Spouse.GetFirstName] are stripped of all garments by the revellers, who make many a baudy joke along the way. They are then finally bundled into their bedchamber, where they are finally left alone!;Le banquet est presque terminé, c'est l'heure de la cérémonie du coucher ! [From.GetFirstName] et [From.Spouse.GetFirstName] sont amenés à la chambre nuptiale par les convives de l'autre sexe, qui les déshabillent et lancent des blagues grivoises. Arrivés à destination, ils sont laissés seuls pour consommer le mariage.;;;El banquete está casi terminado, es la hora del encamamiento! [From.GetFirstName] y [From.Spouse.GetFirstName] son llevados a la cámara nupcial por los invitados del sexo opuesto, que los desvisten y lanzan bromas picantes. Una vez en la cámara nupcial son dejados solos para consumar el matrimonio.;;;;;;;;;x
EVTDESCwedding.12DOTHRAKI;The bride gifts have been given, the sun has gone down, and now only the consummation remains. [From.GetFirstName] leads [From.Spouse.GetFirstName] away from the feast to [From.GetHerHis] tent where they spend their first night together as man and woman.;La mariée a reçu ses cadeaux, le soleil s’est couché, ne reste plus à ce mariage qu’à être consommé. [From.GetFirstName] emmène [From.Spouse.GetFirstName] à l’écart de la fête, dans sa tente où ils passeront leur première nuit en tant qu’homme et femme.;;;Los regalos de la novia se han dado, el sol se ha puesto, y sólo queda la consumación. [From.GetFirstName] conduce a [From.Spouse.GetFirstName] a su tienda lejos de la fiesta donde pasan su primera noche juntos como marido y mujer.;;;;;;;;;x
EVTOPTAwedding.12;A fine tradition!;Une bonne tradition !;;;Una buena tradición!;;;;;;;;;x
TOOLTIPwedding.13;[This.GetFirstName] and [This.Spouse.GetFirstName] shall be bedded\n;[This.GetFirstName] et [This.Spouse.GetFirstName] vont être couchés\n;;;[This.GetFirstName] y [This.Spouse.GetFirstName] se encamarán\n;;;;;;;;;x
EVTDESCwedding.13;The feast is winding down, and now only the bedding remains! You and [Root.Spouse.GetFirstName] are stripped of all garments by the revellers, who make many a baudy joke along the way. You are both then finally bundled into your bedchamber, where you are finally left alone!;Le banquet est presque terminé, c'est l'heure de la cérémonie du coucher ! Vous et [Root.Spouse.GetFirstName] êtes amenés à la chambre nuptiale par les convives de l'autre sexe, qui vous déshabillent et vous lancent des blagues grivoises. Dans votre chambre, vous êtes laissés seuls pour consommer le mariage.;;;El banquete está casi terminado, es la hora del encamamiento! Tu y [Root.Spouse.GetFirstName] sois llevados a la cámara nupcial por los invitados del sexo opuesto, que os desvisten y lanzan bromas picantes. Una vez en la cámara nupcial os dejan solos para consumar el matrimonio.;;;;;;;;;x
EVTDESCwedding.13DOTHRAKI;The bride gifts have been given, the sun has gone down, and now only the consummation remains. You lead [Root.Spouse.GetFirstName] away from the feast to your tent where you spend your first night together as man and woman.;La mariée a reçu ses cadeaux, le soleil s’est couché, ne reste plus à ce mariage qu’à être consommé. Vous emmenez [Root.Spouse.GetFirstName] à l’écart de la fête, dans votre tente où vous passez votre première nuit en tant qu’homme et femme.;;;Los regalos de la novia se han dado, el sol se ha puesto, y sólo queda la consumación. Conduces a [Root.Spouse.GetFirstName] a tu tienda lejos de la fiesta donde pasáis vuestra primera noche juntos como marido y mujer.;;;;;;;;;x
EVTDESCwedding.14;The feast is winding down, and now only the bedding remains! You and [Root.Spouse.GetFirstName] are stripped of all garments by the revellers, who make many a baudy joke along the way. You are both then finally bundled into his bedchamber, where you are finally left alone!;Le banquet est presque terminé, c'est l'heure de la cérémonie du coucher ! Vous et [Root.Spouse.GetFirstName] êtes amenés à la chambre nuptiale par les convives de l'autre sexe, qui vous déshabillent et vous lancent des blagues grivoises. Dans sa chambre, vous êtes laissés seuls pour consommer le mariage.;;;El banquete está casi terminado, es la hora del encamamiento! Tu y [Root.Spouse.GetFirstName] sois llevados a la cámara nupcial por los invitados del sexo opuesto, que os desvisten y lanzan bromas picantes. Una vez en la cámara nupcial os dejan solos para consumar el matrimonio.;;;;;;;;;x
EVTDESCwedding.14DOTHRAKI;The bride gifts have been given, the sun has gone down, and now only the consummation remains. [Root.Spouse.GetFirstName] leads you away from the feast to [Root.Spouse.GetHerHis] tent where you spend your first night together as man and woman.;La mariée a reçu ses cadeaux, le soleil s’est couché, ne reste plus à ce mariage qu’à être consommé. [Root.Spouse.GetFirstName]  vous emmène à l’écart de la fête, dans sa tente où vous passez votre première nuit en tant qu’homme et femme.;;;Los regalos de la novia se han dado, el sol se ha puesto, y sólo queda la consumación. [Root.Spouse.GetFirstName] te conduce a su tienda lejos de la fiesta donde pasáis vuestra primera noche juntos como marido y mujer.;;;;;;;;;x
EVTOPTAwedding.14;How debauched;Quelle débauche.;;;Que perversión.;;;;;;;;;x
EVTDESCwedding.15;The feast is winding down, and now only the bedding remains! [FromFrom.GetFirstName] and [FromFrom.Spouse.GetFirstName] are stripped of all garments by the revellers, who make many a baudy joke along the way. They are then finally bundled into their bedchamber, where they are finally left alone!;Le banquet est presque terminé, c'est l'heure de la cérémonie du coucher ! [FromFrom.GetFirstName] et [FromFrom.Spouse.GetFirstName] sont amenés à la chambre nuptiale par les convives de l'autre sexe, qui les déshabillent et lancent des blagues grivoises. Arrivés à destination, ils sont laissés seuls pour consommer le mariage.;;;El banquete está casi terminado, es la hora del encamamiento! [FromFrom.GetFirstName] et [FromFrom.Spouse.GetFirstName] son llevados a la cámara nupcial por los invitados del sexo opuesto, que los desvisten y lanzan bromas picantes. Una vez en la cámara nupcial los dejan solos para consumar el matrimonio.;;;;;;;;;x
EVTDESCwedding.15DOTHRAKI;The bride gifts have been given, the sun has gone down, and now only the consummation remains. [FromFrom.GetFirstName] leads [FromFrom.Spouse.GetFirstName] away from the feast to [FromFrom.GetHerHis] tent where they spend their first night together as man and woman.;La mariée a reçu ses cadeaux, le soleil s’est couché, ne reste plus à ce mariage qu’à être consommé. [FromFrom.GetFirstName] emmène [FromFrom.Spouse.GetFirstName] à l’écart de la fête, dans sa tente où ils passent leur première nuit en tant qu’homme et femme.;;;Los regalos de la novia se han dado, el sol se ha puesto, y sólo queda la consumación. [FromFrom.GetFirstName] conduce a [FromFrom.Spouse.GetFirstName] a su tienda lejos de la fiesta donde pasan su primera noche juntos como marido y mujer.;;;;;;;;;x
EVTOPTAwedding.21;It would not be proper;Ce ne serait pas approprié.;;;No sería apropiado.;;;;;;;;;x
EVTTOOLTIPwedding.22;[This.GetTitledFirstName] and [Root.GetTitledFirstName] slip away to a more private location;[This.GetTitledFirstName] et [Root.GetTitledFirstName] s'esquivent pour se retrouver dans un lieu plus privé.;;;[This.GetTitledFirstName] y [Root.GetTitledFirstName] se escabullen para encontrarse en un lugar más íntimo.;;;;;;;;;x
