#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTOPTCnightswatch.50;We clearly need a new [Root.GetMyTreasurerName] to complete this;Nous avons clairement besoin d'un nouveau [Root.GetMyTreasurerName] pour terminer ceci.;;;Es evidente que necesitamos un nuevo Primer Constructor para completar el trabajo.;;;;;;;;;x;
EVTDESCnightswatch.51;A brother of the Night's Watch vows to 'wear no crowns and win no glory'. By ordering the pillaging of the lands near the Wall, ravishing the lands beyond what is neccessary, you have clearly broken this solemn vow, angering the your brothers in The Watch.;Un frère de la Garde de Nuit jure de ne porter aucune couronne et de n'acquérir aucune gloire. En ordonnant le pillage des terres à proximité du Mur et en les ravageant plus que de raisons, vous avez clairement brisé ce vœu solennel et vos frères de la Garde vous en tiennent rigueur.;;;Un hermano de la Guardia de la noche jura que: 'no llevaré corona, no alcanzaré la gloria'. Al ordenar el saqueo de las tierras cercanas al Muro y arrebatando tierras, has roto claramente tus votos, enfureciendo a tus hermanos de la Guardia de la Noche.;;;;;;;;;x;
NW_broken_vows;Broken Vows;Vœux brisés;;;Votos rotos;;;;;;;;;x;
NW_broken_vows_desc;This black brother was trusted with command, but has broken their vows. This makes them a valid target for deposition by the Lords of the realm.;Ce frère noir a reçu le commandement mais a clairement brisé ses vœux. Cela légitime une tentative de déposition par les lords du royaume.;;;Este personaje de la Guardia de la Noche ha roto sus votos. Esto lo convierte en un objetivo válido para los Señores del Reino para deponerlo.;;;;;;;;;x;
EVTOPTAnightswatch.51;Well, I think the raid was clearly just;Je pense que le raid était clairement justifié.;;;Bueno, creo que el asalto fue bastante justo.;;;;;;;;;x;
EVTDESCnightswatch.53;The Night's Watch is supposed to take no part in the wars of the realm, and so by answering a plea for help from a Lord you have violated this principal, breaking your solemn oath. The black brothers you lead will be angered by this.;La Garde de Nuit est supposée ne pas prendre parti dans les guerres du royaume, aussi, en répondant favorablement à la demande d'aide d'un lord, vous avez violé ce principe et brisé votre vœu solennel. Les frères noirs que vous mené vous en tiendront rigueur.;;;La Guardia de la Noche no puede tomar parte en las guerras del Reino, por lo que al responder a una petición de ayuda de un Señor has violado este principio, rompiendo tu solemne juramento. Los hermanos negros que lideras estarán furiosos contigo.;;;;;;;;;x;
EVTOPTAnightswatch.53;I had no choice;Je n'avais pas le choix.;;;No tenía opción.;;;;;;;;;x;
EVTTITLEnightswatch.70;The Wildling Woman;La Sauvageonne;;;La mujer salvaje;;;;;;;;;x;
EVTDESCnightswatch.70;Beyond the Wall, you were personally leading a ranging against a band of wildlings known to have pillaged the Gift and even the lands beyond. After weeks of tracking, you finally cornered them and sprung the attack. One after another, countless men fell to your men's swords, one savage put up a stern defence though. You exchanged blows for what seemed like an age before your realised that they were in a fact a woman. The battle is soon won, and the wildling woman disarmed. You notice she has an unnatural beauty, and order her privately confined.\n\nLater you enter her tent where she is bound to decide what to do. She is clearly an exceptional wildling- brave, cunning, strong and skilled with a blade. The mutual attraction is obvious, and before long you are releasing her from her bonds and laying with her for the night, but the law says she must be executed...;Vous vous trouvez au-delà du Mur, menant personnellement une patrouille pour rattraper une bande de sauvageons connue pour avoir razzié le Don et même quelques terres au-delà. Après des semaines de traques, vous êtes finalement tombés dessus et avez lancé l'attaque. Les sauvageons sont tombés les uns après les autres sous les coups de vos hommes, mais l'un d'entre eux se défend comme un véritable démon. Vous échangez des coups avec lui pendant une éternité avant de réaliser qu'il s'agit en réalité d'une femme. Vous finissez néanmoins par l'emporter en la désarmant d'une botte fulgurante. Vous remarquez qu'il s'agit d'une beauté et vous ne pouvez vous empêcher de l'épargner. Vous la faites attacher puis la confinez dans une des tentes du camp que vos hommes sont en train de monter.\n\nPlus tard, vous pénétrez dans la tente pour réfléchir à ce que vous allez faire d'elle. Il s'agit clairement d'une sauvageonne exceptionnelle, douée dans le maniement des armes, brave et forte. Le désir mutuel est évident, et peu de temps après l'avoir libérée de ses liens vous vous retrouvez à passer la nuit avec elle... mais la loi exige qu'elle soit exécutée.;;;Más allá del Muro, lideras personalmente una partida contra una banda de salvajes que han saqueado el Agasajo. Tras semanas persiguiéndoles, finalmente los consigues acorralar. Uno tras otro van cayendo ante el ataque de tus hombres, sin embargo uno de ellos se defiende muy férreamente. Intercambias golpes en lo que parece una eternidad hasta que descubres que es una mujer. La batalla acaba pronto y la mujer salvaje es desarmada. Notas que ella tiene una gran belleza, y ordenas confinarla.\n\nMás tarde entras en su tienda para decidir que hacer con ella. Ella es claramente una salvaje excepcional, valiente, astuta y hábil con la espada. La atracción mutua es obvia, y en poco tiempo la liberas de sus esposas y pasas con ella la noche entera, pero la ley dice que ha de ser ejecutada...;;;;;;;;;x;
EVTOPTAnightswatch.70;No, she will be safe at The Wall;Non, elle sera en sécurité sur le Mur.;;;No, ella estará a salvo en el Muro.;;;;;;;;;x;
EVTOPTBnightswatch.70;I cannot bear to kill her, release her;Je ne peux pas la tuer, qu'on la relâche.;;;No puedo soportar la idea de matarla, liberadla.;;;;;;;;;x;
EVTOPTCnightswatch.70;She must be killed, have it done quickly;Elle doit mourir, que ce soit fait prestement.;;;Ella debe morir, hacedlo rápido.;;;;;;;;;x;
TOOLTIPnightswatch.75;You order the wildling woman to be executed;Vous ordonnez la mise à mort de la sauvageonne.;;;Ordenas ejecutar a la mujer salvaje.;;;;;;;;;x;
EVTDESCnightswatch.71;For months the willding woman has been at The Wall, warming your bed. Through her charismatic appeal, she seems to have acquired a devoted following of black brothers who call her 'The Wildling Queen', but has also earned the resentment of many more, though they dare not touch her. Now she insists that we marry, and that the laws of the Watch need not apply to me.;Pendant des mois la sauvageonne est restée sur le Mur, à réchauffer votre lit. Par son charisme, elle semble avoir acquis la sympathie de certains frères noirs qui l'appellent la Reine Sauvageonne. Mais de nombreux autres gardes continuent de la détester, mais n'osent pas la toucher. Elle insiste désormais pour que vous vous mariez, arguant que les lois de la Garde de Nuit ne vous concernent pas.;;;Durante meses la salvaje ha estado en el Muro, calentando tu cama. Debido a su carismática atracción, ella ha adquirido devotos seguidores entre los hermanos negros, quienes la llaman 'La Reina Salvaje', pero también se ha ganado el resentimiento de muchos otros, a pesar de que no se atreven a tocarla. Ahora ella insiste en casarnos, y dice que las leyes de la Guardia de la Noche no se aplican para mí.;;;;;;;;;x;
EVTOPTAnightswatch.71;I cannot resist her;Je ne peux pas lui résister.;;;No puedo resistirme a ella.;;;;;;;;;x;
opinion_spear_wifes_men;Wildling Queen's Men;Homme de la reine sauvageonne;;;Hombres de la Reina Salvaje;;;;;;;;;x;
EVTOPTBnightswatch.71;No, I swore a vow, begone with you!;Non, j'ai prêté serment, je ne peux pas me marier avec toi !;;;No, juré los votos, vete por ahí!;;;;;;;;;x;
EVTDESCnightswatch.72;I am The Wildling Queen!;Je suis la reine sauvageonne !;;;Soy la Reina Salvaje!;;;;;;;;;x;
EVTOPTAnightswatch.72;The Wall trembles before me!;Le Mur tremble devant moi !;;;El Muro tiembla ante mí!;;;;;;;;;x;
EVTDESCnightswatch.73;It seems your decision be merciful and release your wildling lover was unwise. In the past months she has used her wits and charisma to acquire a massive following of wildlings. She has subdued most of the clans beyond the wall, and now they refer to her as 'The Wildling Queen'.;Il semble que votre décision d'épargner et de relâcher votre amante sauvageonne n'était pas sage. Durant les derniers mois elle a usé de son charisme et de ses talents pour réunir une grande troupe de sauvageons. Elle est parvenue à assembler les clans d'au-delà du Mur et on l'appelle désormais la Reine Sauvageonne.;;;Parece que la decisión de ser misericordioso y liberar a tu amante salvaje fue imprudente. En los últimos meses se ha valido de su ingenio y carsima para lograr una cantidad masiva de seguidores salvajes. Ha subyugado a la mayoría de clanes salvajes, y ahora se refieren a ella como 'La Reina Salvaje'.;;;;;;;;;x;
EVTOPTAnightswatch.73;She will not breach the Wall;Elle ne passera pas le Mur.;;;No pasará el Muro;;;;;;;;;x;
EVTDESCnightswatch.74;[Root.Spouse.GetFirstName] knows how to play you, using her wit, beauty and prowess in lovemaking to bend you to her will. She and her Queen's men fervently believe you to be above the petty laws of The Watch, and want to crown you Night's King, Lord of The Wall and all lands beyond. She makes a passionate case...;[Root.Spouse.GetFirstName] sait jouer avec vous, usant de sa ruse, de sa beauté et de ses prouesses au lit pour vous soumettre à sa volonté. Elle et les hommes de la reine pensent vraiment que vous êtes au-dessus des lois de la garde, et veulent que vous vous couronniez roi de la Nuit, seigneur du Mur et des terres au-delà. Elle plaide avec ferveur sous la couette...;;;[Root.Spouse.GetFirstName] sabe jugar contigo, usando su ingenio, belleza y destreza haciendo el amor para plegarte a su voluntad. Ella y los hombres de la reina creen fervientemente que estás por encima de las leyes de la Guardia de la Noche, y quieren coronarte Rey de la Noche, Señor del Muro y las Tierras de Más Allá. Ella hace un apasionada exposición de argumentos...;;;;;;;;;x;
EVTOPTAnightswatch.74;I'm convinced, I will be King!;Je suis convaincu, je serai roi !;;;Me ha convencido! Seré Rey!;;;;;;;;;x;
EVTOPTBnightswatch.74;This is a step too far woman, leave my chambers;Tu vas trop loin femme, quittes ma chambre !;;;Es un paso demasiado lejano mujer, sal de mis aposentos.;;;;;;;;;x;
EVTDESCnightswatch.76;You commanded one of your fellow rangers to perform the execution of the wildling woman, but it seems that he has failed to follow his duty. He appears to have deserted and ran way with the wildling woman, she no doubt used her looks and charms to seduce him and convince him to break his vows.;Vous ordonnez à l'un de vos patrouilleurs d'exécuter la sauvageonne, mais il semble qu'il ait échoué à remplir son devoir. Il a déserté en compagnie de la sauvageonne, elle a sans aucun doute usé de son charme pour le séduire et le convaincre de briser ses vœux..;;;Ordenas a uno de tus exploradores que ejecute a la salvaje, pero no ha cumplido con su deber. Parece que ha desertado y ha huido junto a la salvaje, no hay duda que ha usado su belleza y encanto para seducirlo y convencerlo de romper sus votos.;;;;;;;;;x;
EVTOPTAnightswatch.76;He will be punished gravely when we find him;Il sera sévèrement puni le jour où nous mettrons la main dessus.;;;Será castigado severamente en cuanto lo encontremos.;;;;;;;;;x;
EVTDESCnightswatch.77;My former crow lover will be King Beyond the Wall, and me his Queen!;Mon ancien corbeau d'amant sera Roi d'au-delà du Mur et je serai sa reine !;;;Mi amante, antiguo cuervo, será Rey-Más-Allá del Muro, y yo su Reina!;;;;;;;;;x;
EVTDESCnightswatch.78;In the months since his desertion, [From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] seems to have earned a place at the head of wildlings, uniting the clans beneath his command, and has been proclaimed King Beyond the Wall! No doubt the wildling woman, now the Wildling Queen, is beyond this sudden rise to power.;Dans les mois qui ont suivi sa désertion, [From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] semble être parvenu à se faire une place à la tête des sauvageons, les unissant les clans et s'étant proclamé roi d'au-delà du Mur ! Il ne fait aucun doute que la sauvageonne, que l'on appelle désormais la reine sauvageonne, est derrière cette ascension fulgurante.;;;En los meses transcurridos desde su deserción, [From.Spouse.GetFirstName] [From.Spouse.GetOnlyDynastyName] parece haberse convertido en líder de los salvajes, uniendo a los clanes bajo su mando, y se ha proclamado Rey Más-Allá-del-Muro! No hay duda que la mujer salvaje, ahora la Reina Salvaje, está detrás de este rápido ascenso.;;;;;;;;;x;
EVTOPTAnightswatch.78;He will regret this crime against the realm;Il va regretter ses crimes envers le royaume.;;;Se arrepentirá del crimen cometido contra el reino.;;;;;;;;;x;
EVTDESCnightswatch.79;[From.GetFirstNameWithDynasty] has clearly gone mad, for we have heard reports from the Wall that he has crowned himself Night's King, and claims The Wall and all lands beyond as his personal domain. They say a wildling woman seduced him and is the true power behind this regime.;[From.GetFirstNameWithDynasty] est clairement devenu fou, nous avons reçu des nouvelles en provenance du Mur qui affirment qu'il s'est couronné Roi de la Nuit et revendique le Mur et les terres au-delà. Les lettres parlent également d'une sauvageonne qui l'aurait séduit et qui commanderait son mari et la garde.;;;[From.GetFirstNameWithDynasty] se ha vuelto loco, tenemos informes desde el Muro que afirman que se ha coronado a sí mismo Rey de la Noche, y reclama el Muro y todas las tierras de más allá como su dominio personal. Comentan que una mujer salvaje lo sedujo y es el verdadero poder detrás del régimen.;;;;;;;;;x;
EVTOPTAnightswatch.79;He must be deposed and The Watch restored;Il doit être déposé et la Garde restaurée.;;;Debe ser depuesto y la Guardia de la Noche restaurada;;;;;;;;;x;
NW_DESERTER;[Root.GetFirstNameWithDynasty]'s Outlaws;L'Hors-la-loi [Root.GetFirstNameWithDynasty];;;Proscrito [Root.GetFirstNameWithDynasty];;;;;;;;;x;
EVTTITLEnightswatch.80;The Night's Queen;La Reine de la Nuit;;;La Reina de la Noche;;;;;;;;;x;
EVTDESCnightswatch.80;After you crown yourself the Night's King you and your wife lay with each other... as you awaken you feel the cold of the room and you can see your own breath.\nAs you look around you see your wife standing above you, with skin as white as the moon and eyes like blue stars and you realise that the wildling woman you fell in love with... is no wildling at all!\n\nShe is one of the Others...\nShe has taken your soul and controls your actions...\nShe is the Queen of the Night's Watch...;Après vous être couronné Roi de la Nuit, vous allez vous coucher avec votre femme... vous vous réveillez tout à coup en plein milieu de la nuit et ressentez un froid terrible.\nAu-dessus de vous vous voyez votre femme, la peau aussi blanche que la lune et les yeux bleus comme les étoiles. Vous réalisez que la sauvageonne dont vous êtes tombé amoureux n'est en rien une sauvageonne !\n\nC'est une Autre...\nElle s'est emparée de votre âme et contrôle vos actions...\nElle est la reine de la Garde de Nuit...;;;Tras coronarte a ti mismo como el Rey de la Noche tú y tu mujer os acostáis como cualquier noche... te depiertas y sientes mucho frío y puedes verte el aliento.\nMiras alrededor y ves a tu mujer de pie frente a ti, con la piel más blanca que la luna y los ojos como estrellas azules y te das cuenta de que la mujer salvaje de la que te enamoraste... no es ninguna salvaje!\n\nEs uno de los Otros...\nHa tomado tu alma y controla tus acciones...\nElla es la Reina de la Noche...;;;;;;;;;x;
EVTOPTAnightswatch.80;And I am her King...;Et je suis son Roi…;;;Y yo soy su Rey...;;;;;;;;;x;
EVTDESCnightswatch.90;A group of young recruits has just finished their training and taken their vows, and one lad has shown themself to have great potential. He is from a humble common background, but he is earnest and hardworking, as well as brave in training. Perhaps he would make a good personal steward?;Un groupe de jeunes recrues vient juste de terminer son entraînement et a prononcé ses vœux L'un d'entre eux semble avoir un grand potentiel. Il est d'humble naissance, mais il est sérieux et travaille dur et s'est montré brave lors de son entraînement. Peut-être ferait-il un bon aide de camp ?;;;Un grupo de jóvenes reclutas acaba de finalizar su formación y jurado sus votos, y uno de ellos muestra un gran potencial. Es de procedencia humilde. pero es serio y trabajador, así como valiente en los entrenamientos. Quizás sería un buen mayordomo personal?;;;;;;;;;x;
EVTOPTAnightswatch.90;Yes, I shall take him under my wing;Oui, je vais le prendre sous mes ailes.;;;Sí, lo tomaré bajo mi protección;;;;;;;;;x;
TOOLTIPnightswatch.90;A common lad of good potential is made your personal steward\n;Un jeune homme du commun avec un bon potentiel devient votre aide de camp\n;;;Un muchacho común con buen potencial será tu mayordomo personal.\n;;;;;;;;;x;
EVTOPTBnightswatch.90;No, my steward should be of good birth;Non, mon aide de camp doit être de bonne naissance.;;;No, mi mayordomo ha de ser de buena cuna.;;;;;;;;;x;
EVTDESCnightswatch.91;A group of senior men, all of noble birth, have entered your chamber seeking an audience. They are unhappy that you have selected a personal steward who is merely a peasant, a peasant of questionable background. They insist this priviliged position should be reserved for lads as highborn as themselves.;Un groupe de seniors, tous de noble naissance, viennent à vous pour vous demander audience. Ils sont mécontent que vous ayez choisi pour aide de camp une engeance de paysan. Ils insistent pour que cette position privilégiée soit réservée à des garçons de haute naissance.;;;Un grupo de hombres , todos de noble cuna, han entrado en tu cámara pidiendo una audiencia. Están descontentos por haber seleccionado como mayordomo personal a un campesino, un campesino con un pasado cuestionable. Insisten en que esa posición privilegiada debe reservarse a los mozos de noble cuna como ellos mismos.;;;;;;;;;x;
EVTOPTAnightswatch.91;Fine, I'll find a steward more to their liking;Bien, je vais trouver un jeune homme de meilleure naissance.;;;Bien, encontraré un mayordomo más a su gusto.;;;;;;;;;x;
EVTOPTBnightswatch.91;I'm in command here, I will pick my steward as I see fit;C'est moi qui commande ici et je choisirai l'aide de camp qui me sied le mieux.;;;Yo estoy al mando aquí, cogeré al mayordomo que me parezca.;;;;;;;;;x;
opinion_common_personal_steward;Common Personal Steward;Aide de camp du commun;;;Mayordomo personal común;;;;;;;;;x;
d_nightswatch_dummy;The Night's Watch;La Garde de Nuit;;;La Guardia de la Noche;;;;;;;;;x;
EVTDESCnightswatch.2900;When the Lord Commander dies, any sworn man of the Night's Watch can nominate himself or be nominated by his brothers for the position. All sworn brothers of the Night's Watch have a vote, and if no candidate receives two-thirds of the votes, the choosing is repeated on the next day, with no time limit set. Which of the leading candidates shall receive your backing?;Lorsque le Lord Commandant décède, tous les hommes de la Garde de Nuit peuvent voter pour eux-même ou recevoir les suffrages de leurs frères pour accéder à cette fonction. Tout le monde peut voter et si aucun candidat ne reçoit les deux tiers des votes, le scrutin recommence le lendemain et ainsi de suite. Quel candidat recevra votre soutien ?;;;Cuando el Lord Comandante muere, cualquier hombre juramentado de la Guardia de la Noche puede nominarse a sí mismo o ser nominado por sus hermanos para el puesto. Todos los hombres juramentados tienen un voto, y si ningún candidato recibe dos tercios de los votos, la elección se repite el día siguiente, sin límite de tiempo. Cuál de los principales candidatos recibirá tu respaldo?;;;;;;;;;x;
EVTOPTAnightswatch.2900;I will put myself forward;Je vais me présenter;;;Me presentaré;;;;;;;;;x;
TOOLTIPnightswatch.2900;You back [This.GetTitledFirstNameWithDynastyNoRegnal] in the election for Lord Commander\n;Vous soutenez [This.GetFirstNameWithDynasty] lors de l'élection du Lord Commandant\n;;;Apoyas a[This.GetFirstNameWithDynasty] en la elección para Lord Comandante\n;;;;;;;;;x;
EVTOPTBnightswatch.2900;I back [NW_candidate_1.GetTitledFirstNameNoRegnal] [NW_candidate_1.GetOnlyDynastyName];Je soutiens cet homme;;;Apoyo a este hombre;;;;;;;;;x;
EVTOPTCnightswatch.2900;I back [NW_candidate_2.GetTitledFirstNameNoRegnal] [NW_candidate_2.GetOnlyDynastyName];Je soutiens cet homme;;;Apoyo a este hombre;;;;;;;;;x;
EVTOPTDnightswatch.2900;I back [NW_candidate_3.GetTitledFirstNameNoRegnal] [NW_candidate_3.GetOnlyDynastyName];Je soutiens cet homme;;;Apoyo a este hombre;;;;;;;;;x;
EVTOPTEnightswatch.2900;I back [NW_candidate_4.GetTitledFirstNameNoRegnal] [NW_candidate_4.GetOnlyDynastyName];Je soutiens cet homme;;;Apoyo a este hombre;;;;;;;;;x;
EVTDESCnightswatch.29;I have managed to gain the required two-thirds of the votes of the Sworn Brothers of the Night's Watch, and so have been made the next Lord Commander of The Night's Watch!;Je suis parvenu à remporter les deux tiers des voix des frères jurés de la Garde de Nuit, et deviens donc le nouveau Lord Commandant de la Garde de Nuit !;;;He logrado ganar los dos tercios de los votos de los hermanos juramentados de la Guardia de la Noche, y me convertiré en el próximo Lord Comandante de la Guardia de la Noche!;;;;;;;;;x;
EVTOPTAnightswatch.29;I vow to uphold the honour of this position;Je fais le vœu de faire honneur à cette position.;;;Me comprometo a defender el honor de este cargo.;;;;;;;;;x;
EVTDESCnightswatch.92;One of the new recruits from the wandering crows' last batch is causing trouble. A raper and murderer drawn from a lord's dungeon, he's been threatening and bullying the other recruits. Tonight, he's drawn watch, alone.;L'une des recrues des futurs membres de la garde cause des problèmes. Il s'agit d'un violeur et d'un meurtrier en provenance d'un cachot d'un lord, il menace les autres recrues. Ce soir il monte la garde, seul. ;;;Uno de los nuevos reclutas de la última hornada está causando problemas. Un violador y asesino sacado de las mazmorras de un señor, ha estado amenazando e intimidando a los otros reclutas. Esta noche, tiene guardia, sólo.;;;;;;;;;x;
EVTOPTAnightswatch.92;The wall is weeping. I'll make it look like an accident.;Le Mur suinte, je vais faire passer sa mort pour un accident.;;;El Muro está llorando. Haré que parezca un accidente.;;;;;;;;;x;
EVTOPTBnightswatch.92;I'll have talk with him, we'll see if I can mend his ways.;Je vais devoir parler avec lui, je vais voir si je peux le faire revenir sur le droit chemin.;;;Tendré que hablar con él, a ver si puedo corregir su conducta.;;;;;;;;;x;
EVTOPTCnightswatch.92;Send him on a few dangerous rangings. He'll learn respect.;Je vais l'incorporer dans une patrouille dangereuse pour qu'il apprenne le respect.;;;Enviarlo a algunas patrullas peligrosas. Así aprenderá respeto.;;;;;;;;;x;
TOOLTIPnightswatch.93;[This.GetFirstName] falls off The Wall, apparently accidentally\n;[This.GetFirstName] est tombé du Mur, il s'agit apparemment d'un accident\n;;;[This.GetFirstName] cae del Muro, aparentemente accidentalmente\n;;;;;;;;;x;
TOOLTIPnightswatch.94;[This.GetFirstName] dies, but your involvement becomes known\n;[This.GetFirstName] meurt, mais votre implication est découverte\n;;;[This.GetFirstName] muere, pero tu participación se ha hecho pública\n;;;;;;;;;x;
TOOLTIPnightswatch.95;[This.GetFirstName] agrees to try and change\n;[This.GetFirstName] accepte de changer son attitude\n;;;[This.GetFirstName] se compromete a tratar de cambiar\n;;;;;;;;;x;
TOOLTIPnightswatch.96;[This.GetFirstName] scorns your advice\n;[This.GetFirstName] dédaigne vos conseils\n;;;[This.GetFirstName]desprecia tu consejo\n;;;;;;;;;x;
EVTDESCnightswatch.93;The dangerous new recruit has been successfully dispatched, he fell from The Wall when a chunk of ice 'accidentally' broke off.;La dangereuse nouvelle recrue est tombée du Mur lorsqu'un pan de glace s'est 'accidentellement' décroché.;;;"El peligroso nuevo recluta ha sido exitosamente despachado, caminaba por el Muro cuando un trozo de hielo se rompió ""accidentalmente"".";;;;;;;;;x;
EVTOPTAnightswatch.93;Good, he would have caused problems;Bien, il aurait causer des problèmes.;;;Bien, habría causado problemas;;;;;;;;;x;
EVTDESCnightswatch.94;Whilst the dangerous new recruit has been killed in a fall from The Wall that was orchestrated to look like an accident, you and your close men's involvement has been revealed by an unknown informer. The men resent you for killing a brother, even a past murderer.;Bien que la dangereuse recrue soit morte d'une chute du Mur qui devait passer pour un accident, votre implication et celle de vos hommes les plus proches ont été révélées par un informateur anonyme. Vos hommes vous en veulent pour ce meurtre, même s'il s'agit d'une crapule.;;;Mientras el nuevo recluta era asesinado cayendo del Muro en un accidente orquestado, se ha revelado tu implicación y la de tus hombres cercanos. Los hombres están furiosos por matar a un hermano, aún que fuese un asesino en el pasado.;;;;;;;;;x;
EVTOPTAnightswatch.94;They should thank me really;Ils devraient me remercier.;;;Deberían darme las gracias;;;;;;;;;x;
EVTDESCnightswatch.95;You call the new recruit into your chambers and give him talk on his duty, imploring him to leave his violent ways in the past and become a better man. He seems swayed by your words, and vows to change. You can't be sure if he has totally changed, but at least he now works better with the rest of the men.;Vous faîtes venir la nouvelle recrue dans vos appartements et lui parlez de ses devoirs, l'implorant de renoncer à ses manières violentes et de devenir un homme de meilleure vie. Il semble avoir été touché par votre discours et a fait le vœu de changer. Vous ne pouvez pas être certain qu'il respectera sa parole, mais au moins a-t-il changé d'attitude pour le moment.;;;Haces llamar al nuevo recluta a tus aposentos y le hablas de su deber, implorándole que deje sus formas violentas en el pasado y se convierta en un mejor hombre. Parece influido por tus palabras y promete cambiar. No estás seguro de si ha cambiado totalmente , pero al menos ahora trabaja mejor con el resto de hombres.;;;;;;;;;x;
EVTOPTAnightswatch.95;Best keep an eye on him still;Mieux vaudrait quand même continuer à garder un œil sur lui.;;;Mejor mantener un ojo sobre él.;;;;;;;;;x;
EVTDESCnightswatch.96;You call the new recruit into your chambers and give him talk on his duty, imploring him to leave his violent ways in the past and become a better man. He doesn't seem bothered by your concern however, even short spells in the ice cells don't seem to faze him. He continues to anatgonise his fellow black brothers regardless.;Vous faîtes venir la nouvelle recrue dans vos appartements et lui parlez de ses devoirs, l'implorant de renoncer à ses manières violentes et de devenir un homme de meilleure vie. Il ne semble pas avoir été très touché par votre discours et même un séjour dans une cellule de glace ne semble pas avoir fait son effet. Il continue de rudoyer les frères noirs.;;;Haces llamar al nuevo recluta a tus aposentos y le hablas de su deber, implorándole que deje sus formas violentas en el pasado y se convierta en un mejor hombre. No parece estar preocupado por tus palabras e incluso sus cortas estancias en las celdas de hielo no parecen perturbarlo. Sigue molestando a sus hermanos sin remordimientos.;;;;;;;;;x;
EVTOPTAnightswatch.96;This could be problematic;Cela peut vraiment devenir un problème.;;;Esto podría ser problemático.;;;;;;;;;x;
EVTDESCnightswatch.97;A brother, thought a deserter, has come stumbling back begging for forgiveness. Only three days have passed since he disappeared, but sparing him could have an effect on morale.;Un frère déserteur est revenu et demande qu'on le pardonne. Cela fait seulement trois jours qu'il a disparu, mais l'épargner pourrait avoir un effet sur le moral de la troupe.;;;Un hermano, que pensó en desertar, ha vuelto atrás pidiendo perdón. Sólo tres días han pasado desde que desapareció, pero ser moderado podría afectar a la moral.;;;;;;;;;x;
EVTOPTAnightswatch.97;He's seen the error of his ways. Let him live and serve.;Il s'est rendu compte par lui-même de son erreur. Qu'on le laisse vivre et qu'il serve.;;;Él mismo ha visto el error de sus actos. Que viva y sirva.;;;;;;;;;x;
EVTOPTBnightswatch.97;He can live, but ensure he is punished. I'll not have my men thinking I'm weak;Il vivra, mais sera puni. Il ne sera pas dit que je suis un faible.;;;Puede vivir, pero aseguráos que es castigado. No quiero que mis hombres piensen que soy débil.;;;;;;;;;x;
EVTOPTCnightswatch.97;He loses his head. It's the law;Il perd sa tête, telle est la loi.;;;Perderá su cabeza. Es la ley.;;;;;;;;;x;
EVTDESCnightswatch.98;A ranger who was scouting beyond the wall is well past due to return home, and the men are getting concerned. He is well liked by many, and some are calling for expedition to track him down.;Un patrouilleur qui effectuait une mission de reconnaissance au-delà du mur n'est toujours revenu et les hommes semblent inquiets. Il est apprécié par beaucoup et certains demandent d'organiser une expédition pour le retrouver.;;;Un explorador que está patrullando más allá del muro ha sobrepasado en mucho el tiempo estimado de regreso, y los hombres están preocupados. Es muy apreciado por muchos y algunos están pidiendo una expedición para seguirle la pista.;;;;;;;;;x;
EVTOPTAnightswatch.98;I'll lead a rescue attempt personally;Je vais mener une expédition personnellement.;;;Lideraré la búsqueda personalmente.;;;;;;;;;x;
EVTOPTBnightswatch.98;I'll send my First Ranger;Je vais envoyer mon Premier Patrouilleur;;;Enviaré a mi Primer Explorador.;;;;;;;;;x;
EVTOPTCnightswatch.98;I'm sure he's fine, we can wait a while longer;Je suis sûr qu'il va bien, nous pouvons attendre encore un peu.;;;Estoy seguro de que está bien, podemos esperar un poco más.;;;;;;;;;x;
TOOLTIPnightswatch.980;The rescue is a success;La mission de sauvetage est un succès.;;;El rescate tiene éxito.;;;;;;;;;x;
TOOLTIPnightswatch.99;The rescue fails;La mission de sauvetage est un échec.;;;El rescate fracasa.;;;;;;;;;x;
EVTDESCnightswatch.980;The rescue mission to find the lost ranger was a success! You led a party of rangers on a long march beyond the wall and find him to be captured by a group of wildlings. You bravely ambushed them and released your brother.;La mission de sauvetage pour retrouver le patrouilleur disparu est un succès ! Vous avez mené un groupe de patrouilleurs dans une grande expédition au-delà du Mur et l'avez trouvé, retenu prisonnier par un groupe de sauvageons. Vous êtes parvenu à tendre une embuscade à la petite bande et vous avez libéré votre frère.;;;La misión de rescate fue un éxito! Has liderado una partida de exploradores en una larga marcha más allá del muro y descubristéis que había sido hecho prisionero por un grupo de salvajes. Valientemente los emboscastéis y liberastéis a vuestro hermano.;;;;;;;;;x;
EVTOPTAnightswatch.980;Well done men;Bien joué.;;;Bien hecho hermanos!;;;;;;;;;x;
